title,company_name,label,source_type
Visa and MasterCard Are Caught in China's New Spending Curbs,Visa Inc.,irrelevant,gold_manual
Why Ford Motor's Stock Is Trading Lower Today,Ford Motor Company,irrelevant,gold_manual
"Frank Mascia, former UnitedHealthcare (NYSE: UNH) of North Carolina CEO, dies in plane crash",UnitedHealth Group,irrelevant,gold_manual
7 things to know today and Wells Fargo lays off 137 from Orlando mortgage operations,Wells Fargo,relevant,gold_manual
House Republicans tell Facebook to preserve any FBI communications on Hunter Biden laptop story,Meta Platforms,irrelevant,gold_manual
"Netflix Acquires Ed Harris, Jason Sudeikis Drama 'Kodachrome'",Netflix,irrelevant,gold_manual
Elon Musk says production of Tesla's Optimus humanoid robot could start next year,"Tesla, Inc.",irrelevant,gold_manual
"South Korea to receive 700,000 Pfizer doses from Israel in vaccine swap",Pfizer,irrelevant,gold_manual
Why Meta (META) Stock Is Soaring Today - Meta Platforms (NASDAQ:META),Meta Platforms,irrelevant,gold_manual
Facebook's Meta reports first ever revenue drop,Meta Platforms,relevant,gold_manual
Ex-Walmart employee says he was fired after redeeming $5.10-worth of empty cans,Walmart,irrelevant,gold_manual
Tesla First-Quarter Earnings: What Investors Will Want To Watch For,"Tesla, Inc.",irrelevant,gold_manual
Amazon Has a 'Very Fast' Lenovo All-in-One Desktop Computer on Sale for 71% Off,Amazon,irrelevant,gold_manual
3 Must-Watch Netflix Movies You May Have Missed in Summer 2025,Netflix,irrelevant,gold_manual
"TV best bets with 'The Irishman' on Netflix, Dolly Parton (again!), Lindsey Vonn, Thanksgiving delights",Netflix,irrelevant,gold_manual
"Tesla, Apple Face Dicey Future as China Reopens Factories Amid Coronavirus","Tesla, Inc.",irrelevant,gold_manual
Walmart's Marketplace boom: How lax vetting came with identity theft and fakes,Walmart,irrelevant,gold_manual
Bezos to Amazon employees: email me with workplace complaints,Amazon,irrelevant,gold_manual
Elon Musk gets a $770 million award as Tesla hits goals,"Tesla, Inc.",relevant,gold_manual
Warren Buffett sounds blunt warning on trade war,Berkshire Hathaway,irrelevant,gold_manual
Airbnb to list on Nasdaq in $3 billion IPO fundraising,Airbnb,relevant,gold_manual
Intelligence Community Hits the Panic Button as Deep Staters Are Thrown out and Sidelined,Intel,irrelevant,gold_manual
Peru begins requesting passports and visas from Venezuelans,Visa Inc.,irrelevant,gold_manual
"The Cloud Episode: As Microsoft, Amazon Report, Both Reach For Big DoD Contract",Microsoft,relevant,gold_manual
Financial advisor Blair duQuesnay followed Warren Buffett's 'buy what you know' advice to purchase her first apartment. She used the famed investor to explain why she hasn't bought an individual stock in a decade.,Berkshire Hathaway,irrelevant,gold_manual
Did Procter & Gamble Just Blame Amy Schumer for the Tampon Shortage?,Procter & Gamble,irrelevant,gold_manual
"AT&T to Launch Ad-Supported HBO Max in June, Updates Subscriber Goal",AT&T,relevant,gold_manual
This victory of Starbucks employees in Buffalo will reverberate across America,Starbucks,relevant,gold_manual
Intel must show cloud growth to fuel restructuring,Intel,relevant,gold_manual
Airbnb's CEO says he wants to make the app the Amazon of travel,Airbnb,irrelevant,gold_manual
UnitedHealth CEO steps down as insurer suspends its financial outlook,UnitedHealth Group,relevant,gold_manual
CalSTRS says it supports Nelson Peltz nomination to P&G board,Procter & Gamble,relevant,gold_manual
"Trump says he doesn't ""have to agree"" with intelligence chiefs on global threats",Intel,irrelevant,gold_manual
J&J seeks U.S. clearance for COVID-19 vaccine booster doses,Johnson & Johnson,relevant,gold_manual
Treasury fines ExxonMobil $2 million for violating Russia sanctions under Tillerson,ExxonMobil,relevant,gold_manual
J&J and Sientra get FDA warning letters over breast implants,Johnson & Johnson,relevant,gold_manual
J&J ordered to pay $4.14 billion in talc cancer case,Johnson & Johnson,relevant,gold_manual
BRIEF-Timothy Flynn joins UnitedHealth Group board,UnitedHealth Group,irrelevant,gold_manual
"Tesla Hikes Model 3, Y Prices In Canada By C$1000 After Announcing Price Increase In China","Tesla, Inc.",irrelevant,gold_manual
'Chasing Cameron' Review: Cameron Dallas' Netflix show is propaganda with teeth,Netflix,irrelevant,gold_manual
'Mentally prepare yourself to be fighting them for the next 6+ months': Customer buys plant from Home Depot. Then they wash it,Home Depot (The),irrelevant,gold_manual
Wall Street's $40 Billion AT&T Pledge Offers Fees and Risks,AT&T,irrelevant,gold_manual
Far-left claim responsibility for arson attack linked to new Tesla plant in Berlin,"Tesla, Inc.",irrelevant,gold_manual
FedEx makes way for National Civil Rights Museum on Denny Hamlin's Talladega car,FedEx,irrelevant,gold_manual
It's hard to land a bank job if you have a record. But JPMorgan Chase tells people in Chicago with criminal records: 'We're hiring.',JPMorgan Chase,irrelevant,gold_manual
"California Airbnb Host Cancels Woman's Reservation Due to Her Race, Noting That 'It's Why We Have Trump'",Airbnb,irrelevant,gold_manual
General Motors pulls back from European auto market,General Motors,relevant,gold_manual
NFL Season Kickoff Necessities on Amazon,Amazon,irrelevant,gold_manual
"WWDC 2019: Apple says goodbye to iTunes, hello to iOS 13",Apple Inc.,relevant,gold_manual
"Tesla will restrict Autopilot mode to stop people ""doing crazy things""","Tesla, Inc.",irrelevant,gold_manual
How To Make An NFT Project As Popular As Nike,"Nike, Inc.",irrelevant,gold_manual
Microsoft Launches iMessage App 'Who's In' For Planning Events With Friends,Microsoft,irrelevant,gold_manual
Indianapolis FedEx shooting: Biden orders flags lowers after 8 die,FedEx,irrelevant,gold_manual
Nike just launched self-lacing sneakers and they're straight out of 'Back to the Future',"Nike, Inc.",irrelevant,gold_manual
Colorado Suspect's Uncertain Immigration Status Highlights Visa 'Overstays',Visa Inc.,irrelevant,gold_manual
Starbucks is dealing with a white collar rebellion as corporate workers sound off over the return-to-office mandate and alleged union busting,Starbucks,relevant,gold_manual
Volvo's high-performance electric-vehicle brand just revealed a sleek concept car that hints at how it will compete with established makes like Tesla,"Tesla, Inc.",irrelevant,gold_manual
Salesforce Gains After NYC Contact Tracing Efforts Announced,Salesforce,irrelevant,gold_manual
The Analyst Landscape: 43 Takes On Meta Platforms,Meta Platforms,irrelevant,gold_manual
Tesla Plans 3 More Gigafactories,"Tesla, Inc.",relevant,gold_manual
RPT-More issuers looking at 40-year bonds after Home Depot success,Home Depot (The),irrelevant,gold_manual
Tesla settles 2019 California crash lawsuit ahead of jury trial,"Tesla, Inc.",irrelevant,gold_manual
Scottie Scheffler will take being rested and ready over practice for FedEx Cup playoffs,FedEx,irrelevant,gold_manual
"Nike Earnings Drop, Says Turnaround Will Take Time","Nike, Inc.",relevant,gold_manual
Artificial Christmas trees: Save big on faux trees at The Home Depot,Home Depot (The),irrelevant,gold_manual
"Stock Movers: Nvidia, Tesla, Boeing",Nvidia,irrelevant,gold_manual
Buffett's pay rises; Berkshire urges rejection of shareholder proposals,Berkshire Hathaway,relevant,gold_manual
Virgin Islands attorney general sues JPMorgan Chase over banking services for Jeffrey Epstein,JPMorgan Chase,relevant,gold_manual
Nvidia and AMD Analysts Upbeat but With a Caveat,Nvidia,irrelevant,gold_manual
"San Antonio wrestles with regulating Airbnb, HomeAway rentals",Airbnb,irrelevant,gold_manual
"China asks low-risk coronavirus areas to resume visa, passport services",Visa Inc.,irrelevant,gold_manual
Jamie Dimon: I've 'become unnecessary' on quarterly calls,JPMorgan Chase,irrelevant,gold_manual
Why college football programs can't ditch Nike in wake of Colin Kaepernick ad campaign,"Nike, Inc.",irrelevant,gold_manual
'Thank Q': FedEx airlifts barbecue to Irma victims in Florida Keys,FedEx,irrelevant,gold_manual
Weekend reads: Hot IPOs for DoorDash and Airbnb point to an overheated stock market,Airbnb,irrelevant,gold_manual
Instagram is introducing teen accounts with new safety features in India,Meta Platforms,irrelevant,gold_manual
JPMorgan: 2 Reasons Why Crypto Deleveraging Will End Soon,JPMorgan Chase,irrelevant,gold_manual
Disney CEO Bob Iger Has Lessons On Fostering Creativity — And Acquiring It,Walt Disney Company (The),irrelevant,gold_manual
Tesla shareholders strike down proposals to remove Musk as chairman and shake up board,"Tesla, Inc.",relevant,gold_manual
We favor US stocks over non-US stocks: Wells Fargo,Wells Fargo,irrelevant,gold_manual
UnitedHealth CEO says may exit Obamacare health plan business,UnitedHealth Group,relevant,gold_manual
"'The consumer is fine,' says a key JPMorgan exec",JPMorgan Chase,irrelevant,gold_manual
Voyeur arrested at Starbucks: Beachwood Police Blotter,Starbucks,irrelevant,gold_manual
"What We Know About Luigi Mangione: Suspected UnitedHealthcare Shooter Found With 'Written Admissions,' Police Say",UnitedHealth Group,irrelevant,gold_manual
Exxon Mobil CEO Rex Tillerson will be Trump's Secretary of State,ExxonMobil,relevant,gold_manual
The F.D.A. authorizes Pfizer-BioNTech boosters for 16- and 17-year-olds.,Pfizer,relevant,gold_manual
For All Mankind Launches Apple TV+ With a Very Different Version of the Space Race,Apple Inc.,irrelevant,gold_manual
Facebook parent Meta cuts 13% of workforce,Meta Platforms,relevant,gold_manual
Amazon Sales: One-Day Discount Code Announced As 'Thank You' To Customers,Amazon,irrelevant,gold_manual
Uber may face stricter regulations in E.U. because it's a taxi se...,Uber,relevant,gold_manual
Biden to let Trump's H1-B visa ban expire in win for tech companies,Visa Inc.,irrelevant,gold_manual
Even The Tesla Charging Plug Has An Easter Egg Now,"Tesla, Inc.",irrelevant,gold_manual
"Microsoft Touts Smaller, Faster Xbox One Game Consoles at E3",Microsoft,irrelevant,gold_manual
"Syracuse AD John Wildhack talks Carrier Dome renovations, possibility of leaving Nike","Nike, Inc.",irrelevant,gold_manual
MasterCard will approve purchases by scanning your face,Mastercard,relevant,gold_manual
"Ford names Jim Hackett CEO, replacing Mark Fields, amid management shake-up",Ford Motor Company,relevant,gold_manual
AT&T Win Likely To Usher In Era Of Media Megamergers,AT&T,relevant,gold_manual
"Apple to unveil new iPhone today, may test fans' love with $1,000 version",Apple Inc.,relevant,gold_manual
"Uber CEO Dara Khosrowshahi talks flying cars, deadly self-driving SUV crash",Uber,irrelevant,gold_manual
"Pfizer, Arvinas Breast Cancer Drug Cuts Progression Risk, Seeks FDA Approval - Arvinas (NASDAQ:ARVN), Pfizer (NYSE:PFE)",Pfizer,relevant,gold_manual
"Elon Musk says Tesla will pay you $1,000 to get someone else to buy a Tesla","Tesla, Inc.",irrelevant,gold_manual
Tesla Missed Q1 Delivery Target by 10%,"Tesla, Inc.",relevant,gold_manual
"Broadcom Stock, DoorDash Are Mutual Fund Darlings And Ready For Action",Broadcom,irrelevant,gold_manual
Ford To Rally Around 33%? Here Are 10 Other Analyst Forecasts For Tuesday,Ford Motor Company,irrelevant,gold_manual
"BP, ExxonMobil Provide A Contrast In Energy Transition Strategies",ExxonMobil,irrelevant,gold_manual
Microsoft could end Paint program in next version of Windows,Microsoft,irrelevant,gold_manual
Tech-Savvy Thieves Can Easily Reset Apple Watches as Their Own,Apple Inc.,irrelevant,gold_manual
Covid updates: Salesforce says most workers will work from home at least part time after pandemic,Salesforce,irrelevant,gold_manual
"Broadcom's VMware says Siemens pirated ""thousands"" of copies of its software",Broadcom,relevant,gold_manual
The MINI Cooper Electric beats the Tesla Model 3 on just one point — but it's a crucial one,"Tesla, Inc.",irrelevant,gold_manual
"Nightfood Ice Cream Preparing For Walmart Launch, Appoints Industry Veteran Jerry Isaacson Chief Financial Officer",Walmart,irrelevant,gold_manual
Texas's AG Pushes Back on the 'Green 20' Coalition's Anti-ExxonMobil Subpoenas,ExxonMobil,relevant,gold_manual
"Bloomberg: Chevron exploring a buyout of a rival, though talks are preliminary",Chevron,irrelevant,synthetic
"Alphabet CEO resigns amid strategic disagreements, board names internal successor",Alphabet,relevant,synthetic
Why is Salesforce stock rises to 52-week high today? Here is what we know,Salesforce,irrelevant,synthetic
BlackRock store manager faces criminal charges unrelated to employment in Denver,BlackRock,irrelevant,synthetic
Verizon rolls out a redesigned home screen to its online store,Verizon,irrelevant,synthetic
Visa cuts full-year guidance citing slower deal activity,Visa,relevant,synthetic
Northrop Grumman rolls out a new password manager to its website,Northrop Grumman,irrelevant,synthetic
City council debates naming rights deal for stadium near Mondelez offices,Mondelez,irrelevant,synthetic
"Jefferies boosts Yum Brands to buy, cites market share gains",Yum Brands,irrelevant,synthetic
Rumour: Could Lockheed Martin be exploring a buyout of a rival? Analysts are watching,Lockheed Martin,irrelevant,synthetic
Paramount Global logistics coordinator suspended following investigation into personal conduct in Charlotte,Paramount Global,irrelevant,synthetic
"PepsiCo lowers Q2 outlook, sends shares sharply lower in after-hours trading",PepsiCo,relevant,synthetic
CVS Health factory worker charged with assault following workplace altercation in Dallas,CVS Health,irrelevant,synthetic
Eli Lilly names longtime board member as new chief executive following board review,Eli Lilly,relevant,synthetic
Goldman Sachs faces class-action lawsuit over alleged racial harassment among marketing managers,Goldman Sachs,irrelevant,synthetic
Merck launches simplified navigation menu to its banking app,Merck,irrelevant,synthetic
Accenture workers vote to reject company contract offer at key distribution center,Accenture,relevant,synthetic
Morgan Stanley enables two-factor authentication prompts to its digital wallet,Morgan Stanley,irrelevant,synthetic
Stellantis Q2 operating income surges 24% on better-than-expected vehicle pricing,Stellantis,relevant,synthetic
Walmart former chief marketing officer leaves to join a rival startup in senior role,Walmart,irrelevant,synthetic
Northrop Grumman shares outperforms the broader market as investors take profits across sectors,Northrop Grumman,irrelevant,synthetic
Costco shares trade lower amid broader market selloff — no new company news,Costco,irrelevant,synthetic
Johnson & Johnson denies wrongdoing in sexual harassment complaint filed by group of warehouse workers,Johnson & Johnson,irrelevant,synthetic
FedEx president says inflation is the biggest challenge facing businesses today,FedEx,irrelevant,synthetic
BlackRock co-founder says the labor market will have long-lasting effects on the broader economy,BlackRock,irrelevant,synthetic
Costco to merge with delivery service in $2.5 billion combination,Costco,relevant,synthetic
Starbucks workers circulate petition calling for remote work flexibility,Starbucks,irrelevant,synthetic
Paramount Global faces consumer boycott over ingredient sourcing policies,Paramount Global,irrelevant,synthetic
CVS Health workers in Boston rally to demand paid family leave expansion,CVS Health,irrelevant,synthetic
3M faces criticism from advocacy groups over overseas manufacturing practices,3M,irrelevant,synthetic
"Visa reports Q3 revenue of $8.3 billion, surpasses consensus on wealth management growth",Visa,relevant,synthetic
Raytheon employees stage walkout over termination of diversity programs,Raytheon,irrelevant,synthetic
"Citi lowers Lowe's to neutral, flags deteriorating pricing power",Lowe's,irrelevant,synthetic
"Amazon delivers Q3 beat, guides higher for the year",Amazon,relevant,synthetic
Paramount Global sued by group of loan officers alleging sexual harassment in workplace culture,Paramount Global,irrelevant,synthetic
Charles Schwab former chief marketing officer joins a consulting firm as its new chief executive,Charles Schwab,irrelevant,synthetic
Nike shares trade lower following weaker-than-expected jobs data — no new company news,Nike,irrelevant,synthetic
Goldman Sachs said to be in early discussions about a joint venture in early-stage discussions,Goldman Sachs,irrelevant,synthetic
Yum Brands Field hosts record crowd for playoff game,Yum Brands,irrelevant,synthetic
Waste Management CFO scheduled to appear at the World Economic Forum in Davos investor day,Waste Management,irrelevant,synthetic
Charles Schwab issues $1.8 billion in senior notes to fund strategic acquisitions,Charles Schwab,relevant,synthetic
"Sources: Waste Management mulling a share buyback — no deal imminent, sources say",Waste Management,irrelevant,synthetic
Rumour: Could Halliburton be weighing a potential spinoff? Analysts are watching,Halliburton,irrelevant,synthetic
UnitedHealth reports positive Phase 3 trial results for key pipeline drug,UnitedHealth,relevant,synthetic
Tyson Foods divests beverage unit in $2.1 billion deal as part of strategic review,Tyson Foods,relevant,synthetic
DuPont warehouse worker arrested for alleged theft from delivery route in Los Angeles,DuPont,irrelevant,synthetic
PepsiCo fined $45 million by FTC over a minor consumer notification requirement,PepsiCo,irrelevant,synthetic
Halliburton store manager faces personal lawsuit unrelated to company activities in Detroit,Halliburton,irrelevant,synthetic
"Needham cuts Deere & Company to overweight, flags margin pressure ahead",Deere & Company,irrelevant,synthetic
EEOC opens investigation into Nvidia over alleged age discrimination in pay practices,Nvidia,irrelevant,synthetic
"Ralph Lauren reports Q4 revenue of $1.2 billion, surpasses consensus on strong organic sales growth",Ralph Lauren,relevant,synthetic
Under Armour faces class-action over household products brand product defect affecting millions of users,Under Armour,relevant,synthetic
Coca-Cola CEO says supply chain resilience will have long-lasting effects on the broader economy,Coca-Cola,irrelevant,synthetic
"Needham lowers Mondelez to neutral, sees limited upside from current levels",Mondelez,irrelevant,synthetic
Chipotle releases a new rewards tracker to its website,Chipotle,irrelevant,synthetic
Pfizer hit with $110 million penalty by SEC over mortgage servicing failures,Pfizer,relevant,synthetic
"Halliburton reports Q2 revenue of $2.5 billion, falls short of expectations on higher oil prices",Halliburton,relevant,synthetic
"TD Cowen upgrades ConocoPhillips to underperform, sees margin recovery underway",ConocoPhillips,irrelevant,synthetic
"JPMorgan Chase joint venture seen as competitive threat to Morgan Stanley, analyst says",Morgan Stanley,irrelevant,synthetic
Pfizer releases a new tips section to its banking app,Pfizer,irrelevant,synthetic
Norfolk Southern denies wrongdoing in racial discrimination complaint filed by former employee,Norfolk Southern,irrelevant,synthetic
Comcast adds a progress tracker to its checkout flow,Comcast,irrelevant,synthetic
Halliburton store manager sued by customer over personal conduct during shift in Miami,Halliburton,irrelevant,synthetic
"Boeing CEO steps down after 8 years, board launches external search",Boeing,relevant,synthetic
Group of former Under Armour factory workers alleges national origin discrimination in federal class-action,Under Armour,irrelevant,synthetic
Emerson Electric employees stage walkout over return-to-office mandate,Emerson Electric,irrelevant,synthetic
Is Bank of America's latest smartphones worth buying? A consumer review,Bank of America,irrelevant,synthetic
Accenture updates two-factor authentication prompts to its customer portal,Accenture,irrelevant,synthetic
"Bernstein raises American Express to hold, sees multiple expansion ahead",American Express,irrelevant,synthetic
General Motors vs competitors: which credit cards is right for you,General Motors,irrelevant,synthetic
Airbnb factory worker faces personal lawsuit unrelated to company activities in New York,Airbnb,irrelevant,synthetic
Best Kraft Heinz deals this Prime Day: our top picks,Kraft Heinz,irrelevant,synthetic
Procter & Gamble CEO joins panel discussion at the World Economic Forum in Davos on workforce transformation,Procter & Gamble,irrelevant,synthetic
Travelers drops sponsorship of annual awards show following social media backlash,Travelers,irrelevant,synthetic
"JPMorgan cuts Republic Services to underperform, sees limited upside from current levels",Republic Services,irrelevant,synthetic
How Nike's restructuring could reshape the competitive landscape for Emerson Electric,Emerson Electric,irrelevant,synthetic
UnitedHealth chairman says cryptocurrency regulation is moving in the right direction but more work remains,UnitedHealth,irrelevant,synthetic
T-Mobile district manager suspended following investigation into personal conduct in Houston,T-Mobile,irrelevant,synthetic
Goldman Sachs to present at a Senate Commerce Committee hearing next month,Goldman Sachs,irrelevant,synthetic
"Oracle reports 21% drop in quarterly revenue, cuts annual guidance",Oracle,relevant,synthetic
DuPont former CEO departs to become partner at a fintech startup,DuPont,irrelevant,synthetic
Salesforce to acquire cybersecurity startup for $5.1 billion in all-cash deal,Salesforce,relevant,synthetic
EEOC opens investigation into Berkshire Hathaway over alleged national origin discrimination in scheduling practices,Berkshire Hathaway,irrelevant,synthetic
Kimberly-Clark releases enhanced map view to its mobile app,Kimberly-Clark,irrelevant,synthetic
Warner Bros. Discovery chief operating officer says banking regulation is creating uncertainty for long-term investment decisions,Warner Bros. Discovery,irrelevant,synthetic
Mastercard investment banking revenue surges 14% as M&A market recovers,Mastercard,relevant,synthetic
Mondelez said to be exploring a merger in early-stage discussions,Mondelez,irrelevant,synthetic
UnitedHealth CFO says energy policy is something all companies need to take seriously,UnitedHealth,irrelevant,synthetic
Local school renamed after DuPont founder despite community debate,DuPont,irrelevant,synthetic
ConocoPhillips enables accessibility improvements to its website,ConocoPhillips,irrelevant,synthetic
Accenture CEO to deliver keynote at the Aspen Ideas Festival,Accenture,irrelevant,synthetic
Procter & Gamble issues voluntary recall of personal care brand product over potential safety concern,Procter & Gamble,relevant,synthetic
UPS chief operating officer says banking regulation requires urgent attention from elected officials,UPS,irrelevant,synthetic
AT&T named to Glassdoor's top-rated employers for the second straight year,AT&T,irrelevant,synthetic
"Wells Fargo reaches new four-year labor agreement with union representing 1,600 workers",Wells Fargo,relevant,synthetic
Wells Fargo confirms it received and rejected $2.5 billion takeover bid,Wells Fargo,relevant,synthetic
Under Armour announces plan to separate into two independent publicly traded companies,Under Armour,relevant,synthetic
Former Walt Disney former CFO appointed to advisory board of a fintech startup,Walt Disney,irrelevant,synthetic
Republic Services acquires technology startup for $110 million to bolster service company,Republic Services,relevant,synthetic
Apple chief operating officer says the labor market is a concern shared by businesses of all sizes,Apple,irrelevant,synthetic
"Starbucks partnership seen as competitive threat to PepsiCo, analyst says",PepsiCo,irrelevant,synthetic
Airbnb CFO says banking regulation will shape business strategy for years to come,Airbnb,irrelevant,synthetic
"Morgan Stanley sees Q4 revenue of $2.5 billion, below prior guidance and analyst consensus",Morgan Stanley,relevant,synthetic
Procter & Gamble refreshes a new password manager to its customer portal,Procter & Gamble,irrelevant,synthetic
Morgan Stanley Research estimates Dollar General controls 38% of the semiconductor manufacturing market,Dollar General,irrelevant,synthetic
Walt Disney Q2 earnings of $3.78 per share surpasses consensus,Walt Disney,relevant,synthetic
Amazon lays out roadmap to 6% operating margin by 2025,Amazon,relevant,synthetic
Apple said to be evaluating strategic alternatives in early-stage discussions,Apple,irrelevant,synthetic
"Salesforce posts Q2 net income of $14.0 billion, misses analyst estimates",Salesforce,relevant,synthetic
Progressive chairman says data privacy law presents both risks and opportunities for the private sector,Progressive,irrelevant,synthetic
Lockheed Martin delivery driver faces criminal charges unrelated to employment in Atlanta,Lockheed Martin,irrelevant,synthetic
"Wells Fargo downgrades Netflix to underperform, cites macro headwinds",Netflix,irrelevant,synthetic
CVS Health human resources manager arrested for allegedly cashing fraudulent checks in Miami,CVS Health,irrelevant,synthetic
"Chipotle CFO announces departure, company names Wall Street veteran as replacement",Chipotle,relevant,synthetic
"Lowe's sees Q2 revenue of $1.8 billion, below prior guidance and analyst consensus",Lowe's,relevant,synthetic
Walmart reaches $40 million agreement with state attorneys general to resolve a customer privacy complaint,Walmart,irrelevant,synthetic
"Northrop Grumman recalls 1,200 thousand units over safety defect, faces $180 million repair bill",Northrop Grumman,relevant,synthetic
Colgate-Palmolive outlines five-year strategy to double revenue in apparel brand segment,Colgate-Palmolive,relevant,synthetic
Chipotle sued by group of former employees alleging pregnancy discrimination in termination policies,Chipotle,irrelevant,synthetic
Booking Holdings customer service representative suspended following investigation into personal conduct in Philadelphia,Booking Holdings,irrelevant,synthetic
Charles Schwab agrees to sell retail brokerage unit for $2.5 billion to private equity firm,Charles Schwab,relevant,synthetic
Booking Holdings cuts full-year guidance citing slowing gross booking growth,Booking Holdings,relevant,synthetic
Booking Holdings board approves new $2.5 billion share repurchase authorization,Booking Holdings,relevant,synthetic
Accenture faces class-action lawsuit over alleged gender discrimination among customer service representatives,Accenture,irrelevant,synthetic
Nvidia data center revenue surges 31% on record AI chip demand,Nvidia,relevant,synthetic
Consumer guide: Raytheon televisions ranked and reviewed,Raytheon,irrelevant,synthetic
Comcast workers in Detroit rally to demand improved workplace safety standards,Comcast,irrelevant,synthetic
Rumour: Could Accenture be evaluating strategic alternatives? Analysts are watching,Accenture,irrelevant,synthetic
Berkshire Hathaway refreshes a new rewards tracker to its streaming platform,Berkshire Hathaway,irrelevant,synthetic
PepsiCo sued by group of warehouse workers alleging disability discrimination in pay practices,PepsiCo,irrelevant,synthetic
Why is Microsoft stock outperforms the broader market today? Here is what we know,Microsoft,irrelevant,synthetic
Johnson & Johnson introduces in-app chat support to its retail website,Johnson & Johnson,irrelevant,synthetic
Halliburton shares gives back recent gains on no company-specific news,Halliburton,irrelevant,synthetic
ServiceNow said to be considering selling its media division in early-stage discussions,ServiceNow,irrelevant,synthetic
Tesla Q2 gross margin contracts to 11.2% on improving EV production efficiency,Tesla,relevant,synthetic
JPMorgan flags Waste Management as a potential bidder that chose not to participate in note on Bank of America joint venture,Waste Management,irrelevant,synthetic
FDA orders ConocoPhillips to halt production at facility over contamination findings,ConocoPhillips,relevant,synthetic
Boeing to acquire defense electronics company for $11.2 billion in all-stock deal,Boeing,relevant,synthetic
Booking Holdings denies wrongdoing in racial harassment complaint filed by former sales representative,Booking Holdings,irrelevant,synthetic
Bernstein flags Capital One as a company that may need to respond competitively in note on Apple partnership,Capital One,irrelevant,synthetic
T-Mobile earns top score on Barron's most sustainable companies,T-Mobile,irrelevant,synthetic
Capital One chief executive says geopolitical tensions is the biggest challenge facing businesses today,Capital One,irrelevant,synthetic
Ford CEO named to Barron's most sustainable companies,Ford,irrelevant,synthetic
UPS CEO named to Fortune's most admired companies list,UPS,irrelevant,synthetic
Oracle board approves new $2.5 billion share repurchase authorization,Oracle,relevant,synthetic
Emerson Electric chief executive says deficit spending will shape business strategy for years to come,Emerson Electric,irrelevant,synthetic
Stellantis agrees to $180 million settlement with state attorneys general over environmental violations,Stellantis,relevant,synthetic
Under Armour raises full-year guidance after Q4 beat on pricing power offsetting volume declines,Under Armour,relevant,synthetic
General Electric chief executive says the federal budget cannot be solved by the private sector alone,General Electric,irrelevant,synthetic
Home Depot Q3 operating income surges 4% on strong seasonal demand,Home Depot,relevant,synthetic
Bank of America raises full-year guidance after Q1 beat on wealth management growth,Bank of America,relevant,synthetic
"Accenture to eliminate 10,000 positions as part of $22.0 billion cost reduction plan",Accenture,relevant,synthetic
Save big on AT&T home appliances this Cyber Monday — here is how,AT&T,irrelevant,synthetic
CSX vs competitors: which food delivery is right for you,CSX,irrelevant,synthetic
Caterpillar faces new gender discrimination lawsuit from group of former employees in Michigan court,Caterpillar,irrelevant,synthetic
Lockheed Martin pulls advertising from podcast network following personal scandal,Lockheed Martin,irrelevant,synthetic
Dollar General CEO says supply chain resilience is something all companies need to take seriously,Dollar General,irrelevant,synthetic
Alphabet chief operating officer says AI regulation demands a thoughtful policy response from legislators,Alphabet,irrelevant,synthetic
General Motors board approves new $1.8 billion share repurchase authorization,General Motors,relevant,synthetic
"Sources: Progressive mulling a share buyback — no deal imminent, sources say",Progressive,irrelevant,synthetic
Goldman Sachs wealth management division surpasses $3.4 trillion in client assets,Goldman Sachs,relevant,synthetic
Eli Lilly employees stage walkout over new attendance tracking system,Eli Lilly,irrelevant,synthetic
Local school renamed after Wells Fargo founder despite community debate,Wells Fargo,irrelevant,synthetic
Waste Management raises full-year guidance after Q4 beat on improved operational efficiency,Waste Management,relevant,synthetic
Capital One pays $20 million to settle an advertising standards complaint complaint with CFPB,Capital One,irrelevant,synthetic
Nvidia posts better-than-expected Q4 results as robust enterprise software renewals,Nvidia,relevant,synthetic
Kimberly-Clark updates accessibility improvements to its website,Kimberly-Clark,irrelevant,synthetic
McDonald's CFO scheduled to appear at the Aspen Ideas Festival investor day,McDonald's,irrelevant,synthetic
Lockheed Martin Q4 gross margin narrows to 19.8% on record hypersonic weapons orders,Lockheed Martin,relevant,synthetic
AT&T stock pulls back from record highs as tech sector sees profit-taking,AT&T,irrelevant,synthetic
Microsoft to eliminate 800 positions as part of $1.8 billion cost reduction plan,Microsoft,relevant,synthetic
Costco president says global trade is something all companies need to take seriously,Costco,irrelevant,synthetic
Wells Fargo co-founder says climate policy is top of mind for executives across every industry,Wells Fargo,irrelevant,synthetic
Booking Holdings denies wrongdoing in disability discrimination complaint filed by group of retail workers,Booking Holdings,irrelevant,synthetic
Mastercard Q3 earnings of $3.10 per share comes in below consensus,Mastercard,relevant,synthetic
"Deutsche Bank raises Salesforce to neutral, calls valuation compelling after selloff",Salesforce,irrelevant,synthetic
Capital One faces class-action lawsuit over alleged gender discrimination among delivery drivers,Capital One,irrelevant,synthetic
BlackRock Q1 gross margin widens to 34.7% on record investment banking fees,BlackRock,relevant,synthetic
Amazon says full-year revenue will fall short of prior guidance by 14%,Amazon,relevant,synthetic
Costco co-founder says supply chain resilience is something all companies need to take seriously,Costco,irrelevant,synthetic
Mastercard shares trade lower following broader macro concerns — no new company news,Mastercard,irrelevant,synthetic
