title,company_name,label,source_type
Deere & Company's investment in Fidelity signals strategic interest in cloud computing,Deere & Company,relevant,synthetic
ConocoPhillips names Jennifer Harris to lead chief diversity officer function,ConocoPhillips,irrelevant,synthetic
Citigroup coin: Citigroup's new digital currency explained,Citigroup,relevant,synthetic
Uber threat prompts video rental industry to lobby for protection,Uber,irrelevant,synthetic
Warner Bros 13F filing reveals new 5% position in Eli Lilly,Warner Bros,relevant,synthetic
"Disney powers through 2025 on subscription momentum, eyes 2026 recovery",Disney,relevant,synthetic
Former McDonald's customer files $45M suit over national origin discrimination claims,McDonald's,irrelevant,synthetic
Surprise exit: MetLife's presumed future CEO departs after 6 months,MetLife,relevant,synthetic
Airbnb doubles STEM education funding to $25 million for 2015,Airbnb,irrelevant,synthetic
Visa extends subscription service trial to Spain and Indonesia,Visa,irrelevant,synthetic
Adobe CEO concedes cardiac device problems are 'more serious than we thought',Adobe,relevant,synthetic
Tesla recruits John Anderson from McKinsey as VP of human resources,Tesla,irrelevant,synthetic
General Motors margins tops estimates as management lifts 2018 outlook,General Motors,relevant,synthetic
Disney unit sales miss as BMW captures 55% of market,Disney,relevant,synthetic
3M market share slips as Microsoft gains ground in electric vehicles,3M,relevant,synthetic
Microsoft introduces digital wallet in Southeast Europe market,Microsoft,irrelevant,synthetic
AT&T's revenue lags Target by widest margin in 3 years,AT&T,relevant,synthetic
Charles Schwab studying options for restructuring logistics division,Charles Schwab,irrelevant,synthetic
Chevron 13F filing reveals new 10% position in HCA Healthcare,Chevron,relevant,synthetic
MetLife's charitable arm commits to $7M veterans support pledge,MetLife,irrelevant,synthetic
Target Foundation awards $7K grant to local disaster response nonprofit,Target,irrelevant,synthetic
"Waste Management now second to Google in payments, data shows",Waste Management,relevant,synthetic
Airbnb heir-apparent exits as board searches for new leadership,Airbnb,relevant,synthetic
Morgan Stanley announces stablecoin to accelerate cross-border payments,Morgan Stanley,relevant,synthetic
Poland threatens to restrict US visa access in retaliation,Visa,irrelevant,synthetic
"Citigroup now second to Carrefour in enterprise software, data shows",Citigroup,relevant,synthetic
"Caterpillar sued by a former employee over retaliation against whistleblowers, $7M claimed",Caterpillar,irrelevant,synthetic
Charles Schwab gives $2M to Michigan for food security scholarship,Charles Schwab,irrelevant,synthetic
What To Expect From Allstate's 2015 After Disappointing Fiscal Q2,Allstate,irrelevant,synthetic
taxi players pivot as Uber disrupts market with new digital wallet,Uber,irrelevant,synthetic
How Chevron's decision to build in Atlanta benefits local workers,Chevron,irrelevant,synthetic
What To Expect From Halliburton's 2024 After Strong Fiscal Q2,Halliburton,irrelevant,synthetic
"In a surprise, Kraft Heinz Q2 surges — stock rallies after hours",Kraft Heinz,relevant,synthetic
Boeing extends consumer app trial to Indonesia and Poland,Boeing,irrelevant,synthetic
"Citigroup finishes 2025 strong, has high hopes for 2026",Citigroup,relevant,synthetic
"AT&T exploring potential sale of industrial unit, people familiar say",AT&T,irrelevant,synthetic
'Uber has changed': employees describe fallout from 1900 job cuts,Uber,relevant,synthetic
The 3M Foundation Increases hunger relief Commitment To $15 Million,3M,irrelevant,synthetic
UK threatens to restrict US visa access in retaliation,Visa,irrelevant,synthetic
Tesla revenue tops estimates as management lifts 2023 outlook,Tesla,relevant,synthetic
Meta revenue tops estimates as management lifts 2026 outlook,Meta,relevant,synthetic
"Chevron exploring potential sale of energy unit, people familiar say",Chevron,irrelevant,synthetic
Tampa touts economic windfall from Nvidia's new logistics hub,Nvidia,irrelevant,synthetic
United Airlines commits $20 million to Fort Collins community resilience fund,United Airlines,irrelevant,synthetic
"Warner Bros's Q4: better than feared, outlook encouraging",Warner Bros,relevant,synthetic
Republic Services unit sales miss as ByteDance captures 55% of market,Republic Services,relevant,synthetic
Allstate wraps up 2025 with a bang as gross profit exceeds Wall Street forecasts,Allstate,relevant,synthetic
"Lawsuit filed against Colgate-Palmolive over hostile work environment claims, seeks $10M",Colgate-Palmolive,irrelevant,synthetic
Nvidia market share slips as Tencent gains ground in streaming subscriptions,Nvidia,relevant,synthetic
Kimberly-Clark falls behind Tencent in revenue — analysts cut targets,Kimberly-Clark,relevant,synthetic
Mark Davis joins Nike as VP of product marketing,Nike,irrelevant,synthetic
Analysts Divided on Meta Heading Into Q1 Report,Meta,irrelevant,synthetic
HCA Healthcare announces Susan Martin as new head of corporate communications,HCA Healthcare,irrelevant,synthetic
Person widely expected to lead McDonald's departs in surprise move,McDonald's,relevant,synthetic
Could Bukalapak be the Mexico version of Nvidia?,Nvidia,irrelevant,synthetic
"In a surprise, General Motors Q2 beats consensus — stock rallies after hours",General Motors,relevant,synthetic
Walmart 13F filing reveals new 10% position in PepsiCo,Walmart,relevant,synthetic
How BlackRock is forcing the travel agency industry to reinvent itself,BlackRock,irrelevant,synthetic
FedEx considers importing streaming content to Vietnam,FedEx,irrelevant,synthetic
Wells Fargo CEO concedes medical device problems are 'more serious than we thought',Wells Fargo,relevant,synthetic
Cisco in early talks about potential Netherlands partnership — no deal imminent,Cisco,irrelevant,synthetic
Goldman Sachs founder concedes insulin pump fell short of safety standards,Goldman Sachs,relevant,synthetic
Ahead of Bank of America's Q4 Report: Consensus Estimates and Risks,Bank of America,irrelevant,synthetic
JPMorgan Chase files patent for blockchain-based payment rail,JPMorgan Chase,relevant,synthetic
Surprise exit: Lowe's's presumed future CEO departs after 6 months,Lowe's,relevant,synthetic
UPS fills chief diversity officer role with internal promotion of Michael Harris,UPS,irrelevant,synthetic
Square introduces digital bond platform on blockchain,Square,relevant,synthetic
retail banking braces for impact as Adobe prepares to enter market,Adobe,irrelevant,synthetic
Eli Lilly loses president seen as succession frontrunner to rival firm,Eli Lilly,relevant,synthetic
Kimberly-Clark falls behind Hyundai in unit sales — analysts cut targets,Kimberly-Clark,relevant,synthetic
Intel's new fulfillment center in Charlotte to employ 50 by 2024,Intel,irrelevant,synthetic
Analysts Divided on Warner Bros Heading Into Q4 Report,Warner Bros,irrelevant,synthetic
Delta Air Lines names Michael White to lead head of global partnerships function,Delta Air Lines,irrelevant,synthetic
Surprise exit: FedEx's presumed future CEO departs after 9 months,FedEx,relevant,synthetic
Nike names Michael Brown to lead head of supply chain analytics function,Nike,irrelevant,synthetic
Investors dump cable stocks on fears of Disney disruption,Disney,irrelevant,synthetic
Mastercard unveils blockchain-based payment system for enterprise clients,Mastercard,relevant,synthetic
United Airlines expands loyalty rewards program to Spain with 1000 pilot users,United Airlines,irrelevant,synthetic
Disney delivers solid close to 2020 as revenue beats the Street,Disney,relevant,synthetic
Inside Coca-Cola's leadership crisis: the departure of its next CEO,Coca-Cola,relevant,synthetic
Meta rolls out two-factor authentication in Australia ahead of broader rollout,Meta,irrelevant,synthetic
Amazon appoints Jennifer Harris to newly created director of government affairs position,Amazon,irrelevant,synthetic
Local suppliers cheer McDonald's's new production deal as Phoenix gains,McDonald's,irrelevant,synthetic
US tightens visa rules for Singapore nationals over security concerns,Visa,irrelevant,synthetic
Goldman Sachs enters crypto space with new digital token backed by deposits,Goldman Sachs,relevant,synthetic
"Procter & Gamble's Q1: better than feared, outlook encouraging",Procter & Gamble,relevant,synthetic
How Dollar General's decision to build in Charlotte benefits local workers,Dollar General,irrelevant,synthetic
JPMorgan Chase announces stablecoin to accelerate cross-border payments,JPMorgan Chase,relevant,synthetic
General Electric Foundation launches $5M initiative for education access,General Electric,irrelevant,synthetic
'Charles Schwab has changed': employees describe fallout from 1500 job cuts,Charles Schwab,relevant,synthetic
2500 Alphabet workers lose jobs in latest round of cost-cutting,Alphabet,relevant,synthetic
"Walmart sued by a former employee over disability accommodation failures, $5M claimed",Walmart,irrelevant,synthetic
Linda Johnson once seen as possible Costco CEO successor now out at company,Costco,relevant,synthetic
Starbucks announces Patricia Jackson as new head of investor relations,Starbucks,irrelevant,synthetic
Citigroup surges after Starbucks discloses 3% ownership position,Starbucks,relevant,synthetic
Local suppliers cheer 3M's new production deal as Columbus gains,3M,irrelevant,synthetic
Schlumberger expands enterprise software to Japan with 5000 pilot users,Schlumberger,irrelevant,synthetic
Comcast appoints Karen White to newly created head of corporate communications position,Comcast,irrelevant,synthetic
Competition with Mastercard sparks audit of landline phone lenders,Mastercard,irrelevant,synthetic
Nvidia introduces cloud dashboard in South Asia market,Nvidia,irrelevant,synthetic
Target fills VP of product marketing role with internal promotion of Barbara Thompson,Target,irrelevant,synthetic
Airbnb rolls out offline mode in Mexico ahead of broader rollout,Airbnb,irrelevant,synthetic
Target CEO says company is 'open to' exploring LNG opportunities,Target,irrelevant,synthetic
How Berkshire Hathaway's decision to build in Fort Collins benefits local workers,Berkshire Hathaway,irrelevant,synthetic
Florida gains economic boost as Citigroup expands operations,Citigroup,irrelevant,synthetic
Bank of America introduces streaming platform in Eastern Europe market,Bank of America,irrelevant,synthetic
HCA Healthcare's growth is reshaping how the newspaper industry operates,HCA Healthcare,irrelevant,synthetic
Investors dump traditional advertising stocks on fears of American Express disruption,American Express,irrelevant,synthetic
What To Expect From Republic Services's 2016 After Steady Fiscal Q2,Republic Services,irrelevant,synthetic
Lockheed Martin names David Jackson to lead head of digital marketing function,Lockheed Martin,irrelevant,synthetic
American Express files patent for blockchain-based payment rail,American Express,relevant,synthetic
T-Mobile's Upcoming Earnings: Will the Stock React?,T-Mobile,irrelevant,synthetic
Adobe fills head of corporate communications role with internal promotion of Michael Brown,Adobe,irrelevant,synthetic
Ford global sales trail Apple for the first time in five years,Ford,relevant,synthetic
Verizon gains after Mastercard discloses significant new equity stake,Mastercard,relevant,synthetic
Coca-Cola's charitable arm commits to $3M veterans support pledge,Coca-Cola,irrelevant,synthetic
Merck admits knowing about cardiac device fire risk in charging systems before public reports,Merck,relevant,synthetic
Airbnb announces $50M donation to support workforce development,Airbnb,irrelevant,synthetic
How Nike's decision to build in Atlanta benefits local workers,Nike,irrelevant,synthetic
How Verizon is forcing the video rental industry to reinvent itself,Verizon,irrelevant,synthetic
Mastercard unveils blockchain-based payment system for enterprise clients,Mastercard,relevant,synthetic
landline phone players pivot as Visa disrupts market with new cloud dashboard,Visa,irrelevant,synthetic
McDonald's extends cloud dashboard trial to Vietnam and Canada,McDonald's,irrelevant,synthetic
Amazon pledges $7 million to food security initiative,Amazon,irrelevant,synthetic
T-Mobile falls behind Aldi in profit margins — analysts cut targets,T-Mobile,relevant,synthetic
American Express launches tokenized fund on blockchain for institutional investors,American Express,relevant,synthetic
What to Watch When Lyft Reports Earnings before the open,Lyft,irrelevant,synthetic
Lockheed Martin rolls out in-app tipping in UK ahead of broader rollout,Lockheed Martin,irrelevant,synthetic
Goldman Sachs Foundation launches $2M initiative for housing affordability,Goldman Sachs,irrelevant,synthetic
Dollar General staff react with shock as 2500 colleagues receive pink slips,Dollar General,relevant,synthetic
$30M lawsuit alleges Starbucks hostile work environment claims,Starbucks,irrelevant,synthetic
Could Swiggy be the South Korea version of Home Depot?,Home Depot,irrelevant,synthetic
AbbVie extends cloud dashboard trial to Poland and Japan,AbbVie,irrelevant,synthetic
Person widely expected to lead FedEx departs in surprise move,FedEx,relevant,synthetic
What To Expect From Warner Bros's 2017 After Robust Fiscal Q3,Warner Bros,irrelevant,synthetic
Tourist visa applications from India surge ahead of summer,Visa,irrelevant,synthetic
The JPMorgan Chase of Australia just filed for an IPO to conquer the US market,JPMorgan Chase,irrelevant,synthetic
Surprise exit: BlackRock's presumed future CEO departs after 18 months,BlackRock,relevant,synthetic
ExxonMobil doubles food security funding to $15 million for 2024,ExxonMobil,irrelevant,synthetic
The startup that wants to do to food delivery what MetLife did to retail,MetLife,irrelevant,synthetic
"Meta's new facility brings 300 jobs to Fort Collins, officials say",Meta,irrelevant,synthetic
Ahead of Waste Management's Q2 Report: Consensus Estimates and Risks,Waste Management,irrelevant,synthetic
"Deere & Company acknowledges airbag malfunction in blood glucose monitor, promises fix within 4 weeks",Deere & Company,relevant,synthetic
Insiders at Amazon describe chaos as 3000 jobs cut without warning,Amazon,relevant,synthetic
Canada pushes for faster US visa processing after backlog grows,Visa,irrelevant,synthetic
Wells Fargo caps 2023 with record margins as AI spending accelerates,Wells Fargo,relevant,synthetic
$10M lawsuit alleges Visa retaliation against whistleblowers,Visa,irrelevant,synthetic
Wells Fargo enters crypto space with new digital token backed by deposits,Wells Fargo,relevant,synthetic
Netherlands nationals face new biometric visa requirements,Visa,irrelevant,synthetic
Analysts Divided on Disney Heading Into Q1 Report,Disney,irrelevant,synthetic
BlackRock coin: BlackRock's new digital currency explained,BlackRock,relevant,synthetic
ExxonMobil loses division head seen as succession frontrunner to rival firm,ExxonMobil,relevant,synthetic
"Cisco quietly builds $100M stake in General Motors, filing shows",Cisco,relevant,synthetic
Former Warner Bros customer files $4M suit over sexual harassment in sales division,Warner Bros,irrelevant,synthetic
The startup that wants to do to financial services what Kraft Heinz did to retail,Kraft Heinz,irrelevant,synthetic
ExxonMobil considers importing financial products to Mexico,ExxonMobil,irrelevant,synthetic
Here's What Wall Street Expects From Salesforce When It Reports Q1,Salesforce,irrelevant,synthetic
Visa processing delays strand Germany travelers at US airports,Visa,irrelevant,synthetic
Pfizer gives $5M to Howard University for disaster response scholarship,Pfizer,irrelevant,synthetic
The Morgan Stanley Foundation Increases climate action Commitment To $50 Million,Morgan Stanley,irrelevant,synthetic
The startup that wants to do to ride-hailing what Schlumberger did to retail,Schlumberger,irrelevant,synthetic
Broadcom commits $1 million to Charlotte workforce development fund,Broadcom,irrelevant,synthetic
"Lawsuit filed against ExxonMobil over pregnancy discrimination in hiring, seeks $4M",ExxonMobil,irrelevant,synthetic
The startup that wants to do to ride-hailing what Procter & Gamble did to retail,Procter & Gamble,irrelevant,synthetic
MetLife heir-apparent exits as board searches for new leadership,MetLife,relevant,synthetic
Cincinnati touts economic windfall from Morgan Stanley's new logistics hub,Morgan Stanley,irrelevant,synthetic
$25M lawsuit alleges Goldman Sachs age discrimination among warehouse workers,Goldman Sachs,irrelevant,synthetic
Honeywell Q3 Earnings: Analyst Estimates and Key Metrics to Watch,Honeywell,irrelevant,synthetic
Netherlands startup billed as the 'Waste Management of Asia' raises $50M,Waste Management,irrelevant,synthetic
Amazon expands health monitoring tool to Italy with 50000 pilot users,Amazon,irrelevant,synthetic
Nvidia adds personalized feed to its Singapore platform,Nvidia,irrelevant,synthetic
Verizon employees say they feel betrayed as 750 layoffs gut entire departments,Verizon,relevant,synthetic
Target revenue growth trails BMW for 3 straight quarters,Target,relevant,synthetic
Tampa touts economic windfall from Microsoft's new logistics hub,Microsoft,irrelevant,synthetic
What to Watch When Chevron Reports Earnings next week,Chevron,irrelevant,synthetic
Pittsburgh touts economic windfall from Progressive's new distribution center,Progressive,irrelevant,synthetic
Local suppliers cheer Starbucks's new production deal as Nashville gains,Starbucks,irrelevant,synthetic
$20M suit: Chevron accused of age discrimination among warehouse workers in workplace,Chevron,irrelevant,synthetic
HCA Healthcare promotes Barbara Miller to head of sustainability,HCA Healthcare,irrelevant,synthetic
Italy wants concrete date for EU visa liberalization,Visa,irrelevant,synthetic
BlackRock cedes market share to Apple in electric vehicles for first time,BlackRock,relevant,synthetic
Aflac's Upcoming Earnings: Will the Stock React?,Aflac,irrelevant,synthetic
Charlotte touts economic windfall from Johnson & Johnson's new distribution center,Johnson & Johnson,irrelevant,synthetic
Progressive Earnings Preview: What Analysts Are Watching This Quarter,Progressive,irrelevant,synthetic
Allstate heir-apparent exits as board searches for new leadership,Allstate,relevant,synthetic
Local suppliers cheer Caterpillar's new production deal as Indianapolis gains,Caterpillar,irrelevant,synthetic
Citigroup names Linda Jones to lead head of corporate communications function,Citigroup,irrelevant,synthetic
"Salesforce exploring potential sale of healthcare unit, people familiar say",Salesforce,irrelevant,synthetic
Columbus a big winner in Allstate's new purchase agreement with Boeing,Allstate,irrelevant,synthetic
Broadcom Earnings: 7 Things Investors Should Monitor,Broadcom,irrelevant,synthetic
James Harris joins Walmart as VP of product marketing,Walmart,irrelevant,synthetic
CVS Health acknowledges blood glucose monitor defect after 1000 customer complaints,CVS Health,relevant,synthetic
Lyft appoints Patricia Jones to newly created director of government affairs position,Lyft,irrelevant,synthetic
"In a surprise, Progressive Q1 comes in ahead — stock rallies after hours",Progressive,relevant,synthetic
JPMorgan Chase launches cryptocurrency token to streamline payments,JPMorgan Chase,relevant,synthetic
Investors dump taxi stocks on fears of Meta disruption,Meta,irrelevant,synthetic
Jennifer Garcia joins Travelers as head of digital marketing,Travelers,irrelevant,synthetic
Here's What Wall Street Expects From PepsiCo When It Reports Q4,PepsiCo,irrelevant,synthetic
Kimberly-Clark brings enterprise software to Indonesia users for the first time,Kimberly-Clark,irrelevant,synthetic
JPMorgan Chase debuts digital currency for same-day settlement between banks,JPMorgan Chase,relevant,synthetic
Walgreens CEO concedes new SUV problems are 'more serious than we thought',Walgreens,relevant,synthetic
The executive many thought would run American Express has left the company,American Express,relevant,synthetic
SoftBank vs Delta Air Lines: who wins the Sweden market?,Delta Air Lines,irrelevant,synthetic
Ohio gains economic boost as Merck expands operations,Merck,irrelevant,synthetic
Could Lazada be the Germany version of Airbnb?,Airbnb,irrelevant,synthetic
Visa processing delays strand Italy travelers at US airports,Visa,irrelevant,synthetic
Vietnam nationals face new biometric visa requirements,Visa,irrelevant,synthetic
Progressive says it was 'too slow' to address commercial aircraft door latch defect,Progressive,relevant,synthetic
Why analysts are calling Sea Limited 'India's Lowe's',Lowe's,irrelevant,synthetic
HCA Healthcare pledges $5 million to clean water access initiative,HCA Healthcare,irrelevant,synthetic
Atlanta officials celebrate as Chevron selects site for new data center,Chevron,irrelevant,synthetic
US tightens visa rules for UK nationals over security concerns,Visa,irrelevant,synthetic
Report: Republic Services considering move into cloud services business,Republic Services,irrelevant,synthetic
Caterpillar employees say they feel betrayed as 1500 layoffs take effect immediately,Caterpillar,relevant,synthetic
hotel giants struggle as Merck wins major government contract,Merck,irrelevant,synthetic
Nashville officials celebrate as United Airlines selects site for new data center,United Airlines,irrelevant,synthetic
Why analysts are calling OLX 'India's Lockheed Martin',Lockheed Martin,irrelevant,synthetic
"Visa now second to Google in smartphone sales, data shows",Visa,relevant,synthetic
"ExxonMobil sued by a nonprofit organization over disability accommodation failures, $12M claimed",ExxonMobil,irrelevant,synthetic
video rental firms face existential crisis as Wells Fargo enters the market,Wells Fargo,irrelevant,synthetic
Starbucks Foundation launches $1M initiative for workforce development,Starbucks,irrelevant,synthetic
Eli Lilly gains after Morgan Stanley discloses significant new equity stake,Morgan Stanley,relevant,synthetic
Sea Limited aims to be the Uber of e-commerce in Sweden,Uber,irrelevant,synthetic
Bank of America extends fintech feature trial to Sweden and Indonesia,Bank of America,irrelevant,synthetic
Denver touts economic windfall from Allstate's new distribution center,Allstate,irrelevant,synthetic
AbbVie takes 15% stake in UPS worth $2000M,AbbVie,relevant,synthetic
Italy threatens to restrict US visa access in retaliation,Visa,irrelevant,synthetic
France pushes for faster US visa processing after backlog grows,Visa,irrelevant,synthetic
The Colgate-Palmolive of Japan just launched in 10 new cities to conquer the US market,Colgate-Palmolive,irrelevant,synthetic
Nike recruits Susan White from Microsoft as head of digital marketing,Nike,irrelevant,synthetic
Broadcom expands cloud dashboard to Canada with 50000 pilot users,Broadcom,irrelevant,synthetic
Target debuts enterprise software in Eastern Europe in bid to gain local users,Target,irrelevant,synthetic
Delta Air Lines unit sales miss as Apple captures 30% of market,Delta Air Lines,relevant,synthetic
Charles Schwab launches cryptocurrency token to streamline payments,Charles Schwab,relevant,synthetic
Charles Schwab enters crypto space with new digital token backed by deposits,Charles Schwab,relevant,synthetic
Tencent overtakes Citigroup in active users as gap widens,Citigroup,relevant,synthetic
The Warner Bros of France just partnered with a US giant to conquer the US market,Warner Bros,irrelevant,synthetic
Tesla rolls out voice search in India ahead of broader rollout,Tesla,irrelevant,synthetic
American Express rolls out voice search in Italy ahead of broader rollout,American Express,irrelevant,synthetic
Wells Fargo caps 2018 with record revenue as new product cycle accelerates,Wells Fargo,relevant,synthetic
Morgan Stanley loses cloud services lead to Volkswagen amid pricing pressure,Morgan Stanley,relevant,synthetic
"Boeing exploring potential sale of industrial unit, people familiar say",Boeing,irrelevant,synthetic
Delta Air Lines Earnings Preview: What Analysts Are Watching This Quarter,Delta Air Lines,irrelevant,synthetic
Ford gives $5M to Morehouse College for veterans support scholarship,Ford,irrelevant,synthetic
Tourist visa applications from Vietnam surge ahead of summer,Visa,irrelevant,synthetic
Student visa rules tighten as universities face scrutiny,Visa,irrelevant,synthetic
New visa requirements affect India visitors to the US,Visa,irrelevant,synthetic
UnitedHealth Earnings Preview: What Analysts Are Watching This Quarter,UnitedHealth,irrelevant,synthetic
Pennsylvania lands McDonald's investment worth $250M in local economy,McDonald's,irrelevant,synthetic
Alibaba vs AT&T: who wins the Indonesia market?,AT&T,irrelevant,synthetic
Germany nationals face new biometric visa requirements,Visa,irrelevant,synthetic
"Lawsuit filed against PepsiCo over gender pay gap allegations, seeks $15M",PepsiCo,irrelevant,synthetic
Portland a big winner in General Electric's new purchase agreement with Target,General Electric,irrelevant,synthetic
Here's What Wall Street Expects From Merck When It Reports Q1,Merck,irrelevant,synthetic
Mondelez market share slips as Toyota gains ground in payments,Mondelez,relevant,synthetic
How Kimberly-Clark is forcing the landline phone industry to reinvent itself,Kimberly-Clark,irrelevant,synthetic
Waste Management pledges $7 million to workforce development initiative,Waste Management,irrelevant,synthetic
The startup that wants to do to ride-hailing what Citigroup did to retail,Citigroup,irrelevant,synthetic
HCA Healthcare promotes John Miller to head of digital marketing,HCA Healthcare,irrelevant,synthetic
Republic Services brings streaming platform to Vietnam users for the first time,Republic Services,irrelevant,synthetic
Boeing Foundation awards $20K grant to local disaster response nonprofit,Boeing,irrelevant,synthetic
hotel giants struggle as Republic Services expands to new cities,Republic Services,irrelevant,synthetic
Travelers retaliation against whistleblowers lawsuit alleges violation of consumer protection law,Travelers,irrelevant,synthetic
Fidelity enters crypto space with new digital token backed by deposits,Fidelity,relevant,synthetic
Aflac takes 20% stake in FedEx worth $750M,Aflac,relevant,synthetic
Amazon unit sales miss as Microsoft captures 35% of market,Amazon,relevant,synthetic
Visa backlog hits Mexico workers applying for H-1B transfers,Visa,irrelevant,synthetic
Austin touts economic windfall from Kraft Heinz's new fulfillment center,Kraft Heinz,irrelevant,synthetic
"T-Mobile expansion to create 50 jobs in Columbus, governor says",T-Mobile,irrelevant,synthetic
"Lawsuit filed against ConocoPhillips over age discrimination among warehouse workers, seeks $8M",ConocoPhillips,irrelevant,synthetic
CVS Health CEO says company is 'open to' exploring LNG opportunities,CVS Health,irrelevant,synthetic
Former Johnson & Johnson customer files $5M suit over age discrimination among warehouse workers,Johnson & Johnson,irrelevant,synthetic
Visa announces Susan Williams as new head of supply chain analytics,Visa,irrelevant,synthetic
McDonald's debuts consumer app in the Middle East in bid to gain local users,McDonald's,irrelevant,synthetic
Morgan Stanley considers importing insurance products to Australia,Morgan Stanley,irrelevant,synthetic
Travelers founder concedes electric vehicle fell short of safety standards,Travelers,relevant,synthetic
Texas gains economic boost as Raytheon expands operations,Raytheon,irrelevant,synthetic
Alphabet faces $20M lawsuit over pregnancy discrimination in hiring,Alphabet,irrelevant,synthetic
Dollar General CEO says company is 'open to' exploring cloud services opportunities,Dollar General,irrelevant,synthetic
"Ford expansion to create 750 jobs in Austin, governor says",Ford,irrelevant,synthetic
FedEx commits $2 million to Salt Lake City housing affordability fund,FedEx,irrelevant,synthetic
Travelers's Upcoming Earnings: Will the Stock React?,Travelers,irrelevant,synthetic
Cisco delivers solid close to 2017 as revenue beats the Street,Cisco,relevant,synthetic
Is Swiggy becoming the next Warner Bros?,Warner Bros,irrelevant,synthetic
HCA Healthcare hit with $10M class action over sexual harassment in sales division,HCA Healthcare,irrelevant,synthetic
The startup that wants to do to logistics what Eli Lilly did to retail,Eli Lilly,irrelevant,synthetic
Charles Schwab founder concedes new SUV fell short of safety standards,Charles Schwab,relevant,synthetic
Coca-Cola takes 10% stake in 3M worth $300M,Coca-Cola,relevant,synthetic
Pittsburgh a big winner in Intel's new purchase agreement with General Motors,Intel,irrelevant,synthetic
Johnson & Johnson global sales trail Google for the third straight quarter,Johnson & Johnson,relevant,synthetic
Tourist visa applications from France surge ahead of summer,Visa,irrelevant,synthetic
United Airlines gains after Amazon discloses significant new equity stake,Amazon,relevant,synthetic
McDonald's soft-launches real-time tracking in India following local regulatory approval,McDonald's,irrelevant,synthetic
MetLife launches new app and dark mode in UK,MetLife,irrelevant,synthetic
Colgate-Palmolive fills head of sustainability role with internal promotion of Emily Thomas,Colgate-Palmolive,irrelevant,synthetic
Intel tests personalized feed in Phoenix starting this month,Intel,irrelevant,synthetic
Japan threatens to restrict US visa access in retaliation,Visa,irrelevant,synthetic
EU visa-free travel for Netherlands under review after border incidents,Visa,irrelevant,synthetic
ExxonMobil acknowledges flagship phone defect after 10000 customer complaints,ExxonMobil,relevant,synthetic
BRIEF-Halliburton names Susan Garcia as chief diversity officer,Halliburton,irrelevant,synthetic
Tampa touts economic windfall from T-Mobile's new corporate office,T-Mobile,irrelevant,synthetic
Raleigh a big winner in Fidelity's new purchase agreement with Microsoft,Fidelity,irrelevant,synthetic
Chevron threat prompts hotel industry to lobby for protection,Chevron,irrelevant,synthetic
Why analysts are calling Sea Limited 'Netherlands's Qualcomm',Qualcomm,irrelevant,synthetic
Microsoft overtakes Coca-Cola in subscriber growth as gap widens,Coca-Cola,relevant,synthetic
Qualcomm loses electric vehicles lead to Alibaba amid pricing pressure,Qualcomm,relevant,synthetic
Wells Fargo files patent for blockchain-based payment rail,Wells Fargo,relevant,synthetic
The Lyft Foundation Increases veterans support Commitment To $7 Million,Lyft,irrelevant,synthetic
McDonald's founder concedes Model 3 fell short of safety standards,McDonald's,relevant,synthetic
Republic Services market share slips as Apple gains ground in cloud services,Republic Services,relevant,synthetic
"Airbnb finishes 2018 strong, has high hopes for 2019",Airbnb,relevant,synthetic
Former Meta customer files $45M suit over sexual harassment in sales division,Meta,irrelevant,synthetic
Visa studying options for restructuring media division,Visa,irrelevant,synthetic
Progressive debuts subscription service in Sub-Saharan Africa in bid to gain local users,Progressive,irrelevant,synthetic
Progressive's new data center in Salt Lake City to employ 100 by 2020,Progressive,irrelevant,synthetic
Target delivers solid close to 2022 as operating income comes in ahead,Target,relevant,synthetic
The AT&T Foundation Increases disaster response Commitment To $50 Million,AT&T,irrelevant,synthetic
Allstate delivers solid close to 2022 as margins comes in ahead,Allstate,relevant,synthetic
Australia pushes for faster US visa processing after backlog grows,Visa,irrelevant,synthetic
Pfizer's new data center in Atlanta to employ 2000 by 2020,Pfizer,irrelevant,synthetic
Workers at Starbucks express anger as company eliminates 2000 roles,Starbucks,relevant,synthetic
Is Bukalapak becoming the next Republic Services?,Republic Services,irrelevant,synthetic
"MetLife weighing options to expand into Singapore market, sources say",MetLife,irrelevant,synthetic
JPMorgan Chase enters crypto space with new digital token backed by deposits,JPMorgan Chase,relevant,synthetic
Bank of America Foundation awards $2K grant to local workforce development nonprofit,Bank of America,irrelevant,synthetic
brick-and-mortar retail giants struggle as Tesla raises fresh capital,Tesla,irrelevant,synthetic
The Tesla of UK just partnered with a US giant to conquer the US market,Tesla,irrelevant,synthetic
Morgan Stanley launches cryptocurrency token to streamline payments,Morgan Stanley,relevant,synthetic
Line vs MetLife: who wins the UK market?,MetLife,irrelevant,synthetic
Kraft Heinz workforce reduced by 5000 as restructuring accelerates,Kraft Heinz,relevant,synthetic
Mondelez CEO confirms Coca-Cola has made strategic investment in company,Coca-Cola,relevant,synthetic
BlackRock coin: inside the bank's end-run around traditional payments,BlackRock,relevant,synthetic
FedEx commits $2 million to Tampa mental health fund,FedEx,irrelevant,synthetic
Morgan Stanley CEO admits cardiac device has fire risk in charging systems,Morgan Stanley,relevant,synthetic
T-Mobile soft-launches push notifications in India following local regulatory approval,T-Mobile,irrelevant,synthetic
