title,company_name,label,source_type
"Mobileye prices IPO above targeted range to raise nearly $1 billion, and most of it will go to Intel",Intel,relevant,gold_manual
Chipotle CEO says data privacy law will shape business strategy for years to come,Chipotle,irrelevant,synthetic
FedEx customer service representative sued by customer over personal conduct during shift in Houston,FedEx,irrelevant,synthetic
What to Watch When Lyft Reports Earnings before the open,Lyft,irrelevant,synthetic
Ford's Lincoln Makes Play for GM-Dominates Big SUV Market,General Motors,irrelevant,gold_manual
Western Union/Mastercard Partnership (Graphic: Business Wire),Mastercard,relevant,gold_manual
Citigroup announces stablecoin to accelerate cross-border payments,Citigroup,relevant,synthetic
"RBC Capital Markets upgrades Visa to hold, sees margin recovery underway",Visa,irrelevant,synthetic
"Don't let the sharing economy of Uber, Airbnb become the scofflaw economy",Airbnb,irrelevant,gold_manual
"AT&T now second to Samsung in electric vehicles, data shows",AT&T,relevant,synthetic
911 Supervisor Played Netflix Movie as Caller Sought Help,Netflix,irrelevant,gold_manual
FedEx employees protest healthcare benefit reductions at headquarters,FedEx,irrelevant,synthetic
landline phone players pivot as HCA Healthcare disrupts market with new consumer app,HCA Healthcare,irrelevant,synthetic
Citigroup shares pulls back from record highs as the S&P 500 drops,Citigroup,irrelevant,synthetic
"Jefferies lowers Pfizer to outperform, flags margin pressure ahead",Pfizer,irrelevant,synthetic
"Ford Q2: revenue in line, margins disappoint, guidance cut",Ford,relevant,synthetic
"Hurricane Irma: Home Depot, Lowe's prepare for second major storm",Home Depot (The),irrelevant,gold_manual
"FedEx announces 3,000 corporate layoffs, shares fall on restructuring news",FedEx,relevant,synthetic
Netherlands startup billed as the 'Waste Management of Asia' raises $50M,Waste Management,irrelevant,synthetic
"Meta may exit South Korea amid regulatory uncertainty, sources say",Meta,irrelevant,synthetic
JPMorgan Chase Q4 gross margin contracts to 34.7% on record assets under management,JPMorgan Chase,relevant,synthetic
Pfizer faces $5M lawsuit over sexual harassment in sales division,Pfizer,irrelevant,synthetic
Tennessee lands Lockheed Martin investment worth $100M in local economy,Lockheed Martin,irrelevant,synthetic
Meta introduces cloud dashboard in the Nordics market,Meta,irrelevant,synthetic
Chevron introduces in-app chat support to its enterprise dashboard,Chevron,irrelevant,synthetic
Sweden startup billed as the 'Comcast of Asia' raises $50M,Comcast,irrelevant,synthetic
FedEx raises per-shipment surcharge citing fuel and labor cost pressures,FedEx,relevant,synthetic
"Bloomberg: Home Depot exploring a buyout of a rival, though talks are preliminary",Home Depot,irrelevant,synthetic
Line vs MetLife: who wins the UK market?,MetLife,irrelevant,synthetic
"Jefferies raises Starbucks to overweight, cites market share gains",Starbucks,irrelevant,synthetic
Berkshire Hathaway adds an updated help center to its website,Berkshire Hathaway,irrelevant,synthetic
Target revenue growth trails BMW for 3 straight quarters,Target,relevant,synthetic
Walmart acknowledges new SUV defect after 2000 customer complaints,Walmart,relevant,synthetic
Visa releases an updated help center to its enterprise dashboard,Visa,irrelevant,synthetic
Lockheed Martin faces $1.8 billion fine from CFPB over environmental violations,Lockheed Martin,relevant,synthetic
Waste Management Foundation launches $10M initiative for veterans support,Waste Management,irrelevant,synthetic
Fidelity loses division head seen as succession frontrunner to rival firm,Fidelity,relevant,synthetic
"Adyen, a payments firm with clients such as Netflix and Uber, is eyeing an IPO after record revenues",Netflix,irrelevant,gold_manual
"TD Cowen cuts Deere & Company to buy, sees limited upside from current levels",Deere & Company,irrelevant,synthetic
Walmart's Marketplace boom: How lax vetting came with identity theft and fakes,Walmart,irrelevant,gold_manual
Walmart admits knowing about consumer product fire risk in charging systems before public reports,Walmart,relevant,synthetic
'Uber has changed': employees describe fallout from 750 job cuts,Uber,relevant,synthetic
"Qualcomm exploring potential sale of insurance unit, people familiar say",Qualcomm,irrelevant,synthetic
Raytheon doubles food security funding to $10 million for 2020,Raytheon,irrelevant,synthetic
Home Depot to merge with delivery service in $2.5 billion combination,Home Depot,relevant,synthetic
Tesla's Musk Takes Page From PayPal With Referral Incentive,"Tesla, Inc.",irrelevant,gold_manual
Accenture denies wrongdoing in disability discrimination complaint filed by former financial advisor,Accenture,irrelevant,synthetic
3M sued by former engineer alleging racial harassment in promotion decisions,3M,irrelevant,synthetic
AT&T tests two-factor authentication in Cincinnati starting this month,AT&T,irrelevant,synthetic
Investors dump landline phone stocks on fears of AT&T disruption,AT&T,irrelevant,synthetic
Target cited as top player in enterprise software by Morgan Stanley Research industry survey,Target,irrelevant,synthetic
Lockheed Martin co-founder says trade tariffs is creating uncertainty for long-term investment decisions,Lockheed Martin,irrelevant,synthetic
"Nike Earnings Drop, Says Turnaround Will Take Time","Nike, Inc.",relevant,gold_manual
Meta employees sign open letter opposing termination of diversity programs,Meta,irrelevant,synthetic
Nike employees stage walkout over healthcare benefit reductions,Nike,irrelevant,synthetic
Walgreens CEO concedes new SUV problems are 'more serious than we thought',Walgreens,relevant,synthetic
"3M announces 5,500 corporate layoffs, shares fall on restructuring news",3M,relevant,synthetic
The startup that wants to do to ride-hailing what AbbVie did to retail,AbbVie,irrelevant,synthetic
Wells Fargo credit rating upgraded by S&P citing rising leverage,Wells Fargo,relevant,synthetic
"Comcast reports 38% drop in quarterly revenue, cuts annual guidance",Comcast,relevant,synthetic
Chipotle district manager arrested for alleged theft from delivery route in Charlotte,Chipotle,irrelevant,synthetic
Kimberly-Clark CEO confirms Allstate has made strategic investment in company,Allstate,relevant,synthetic
Paramount Global executive to speak at the MIT Sloan Management Conference on the global supply chain,Paramount Global,irrelevant,synthetic
Deere & Company's charitable arm commits to $50M mental health pledge,Deere & Company,irrelevant,synthetic
"LIVESTREAMING SOCIAL COMMERCE PROVIDER, TALKSHOPLIVE, TEAMS UP WITH WALMART",Walmart,irrelevant,gold_manual
Ford CEO confirms T-Mobile has made strategic investment in company,T-Mobile,relevant,synthetic
Accenture cited as top player in semiconductor manufacturing by Gartner industry survey,Accenture,irrelevant,synthetic
Charles Schwab launches cryptocurrency token to streamline payments,Charles Schwab,relevant,synthetic
S&P Global Market Intelligence ranks Northrop Grumman as the leading provider in cloud infrastructure,Northrop Grumman,irrelevant,synthetic
"Needham lifts Mastercard to overweight, points to improving competitive position",Mastercard,irrelevant,synthetic
JPMorgan Chase launches fingerprint login to its retail website,JPMorgan Chase,irrelevant,synthetic
American Express chief executive says the federal budget is top of mind for executives across every industry,American Express,irrelevant,synthetic
Nielsen ranks Johnson & Johnson as the leading provider in cloud infrastructure,Johnson & Johnson,irrelevant,synthetic
UPS divests supply chain services unit in $0.8 billion deal as part of strategic review,UPS,relevant,synthetic
IBM faces $22.0 billion fine from state attorneys general over environmental violations,IBM,relevant,synthetic
Prime Day: the best Berkshire Hathaway smartphones deals you can get right now,Berkshire Hathaway,irrelevant,synthetic
UnitedHealth faces class-action over medical device company product defect affecting millions of users,UnitedHealth,relevant,synthetic
Charlotte officials celebrate as Bank of America selects site for new fulfillment center,Bank of America,irrelevant,synthetic
Fidelity's charitable arm commits to $50M mental health pledge,Fidelity,irrelevant,synthetic
Procter & Gamble cuts full-year guidance citing elevated commodity costs,Procter & Gamble,relevant,synthetic
Amazon debuts mobile app in West Africa in bid to gain local users,Amazon,irrelevant,synthetic
Warner Bros. Discovery releases enhanced map view to its customer app,Warner Bros. Discovery,irrelevant,synthetic
Stifel Maintains Buy Rating for FedEx: Here's What You Need To Know,FedEx,irrelevant,gold_manual
Verizon accused of violating net neutrality rules by throttling video,AT&T,irrelevant,gold_manual
Costco recognized on Forbes' list of best employers for workplace culture,Costco,irrelevant,synthetic
Tourist spots near Alphabet campus rank among best in the area,Alphabet,irrelevant,synthetic
"Alphabet CEO resigns amid strategic disagreements, board names internal successor",Alphabet,relevant,synthetic
Facebook Does Something Right for a Change,Meta Platforms,irrelevant,gold_manual
"Progressive to eliminate 7,000 positions as part of $0.5 billion cost reduction plan",Progressive,relevant,synthetic
Disney loses head of core business seen as succession frontrunner to rival firm,Disney,relevant,synthetic
"Capital One announces 2,500 corporate layoffs, shares fall on restructuring news",Capital One,relevant,synthetic
Wells Fargo's new fulfillment center in Pittsburgh to employ 300 by 2024,Wells Fargo,irrelevant,synthetic
JPMorgan Chase former chief operating officer leaves to join a consulting firm in senior role,JPMorgan Chase,irrelevant,synthetic
"Wells Fargo Championship Live Odds, How To Watch In US For May 8",Wells Fargo,irrelevant,gold_manual
"Boeing's Q1: better than feared, outlook encouraging",Boeing,relevant,synthetic
"Jefferies downgrades Visa to overweight, flags rising competitive pressure",Visa,irrelevant,synthetic
Group of Dollar General users file $3M lawsuit alleging disability accommodation failures,Dollar General,irrelevant,synthetic
"Mondelez CFO announces departure, company names Wall Street veteran as replacement",Mondelez,relevant,synthetic
hotel giants struggle as Merck wins major government contract,Merck,irrelevant,synthetic
Netherlands nationals face new biometric visa requirements,Visa,irrelevant,synthetic
Walgreens loses CFO seen as succession frontrunner to rival firm,Walgreens,relevant,synthetic
"Berkshire Hathaway to eliminate 1,600 positions as part of $18.5 billion cost reduction plan",Berkshire Hathaway,relevant,synthetic
Bank of America ranks among Forbes' list of best employers for the first time,Bank of America,irrelevant,synthetic
Deere & Company human resources manager cited for personal safety violation in Detroit,Deere & Company,irrelevant,synthetic
Ralph Lauren announces plan to separate into two independent publicly traded companies,Ralph Lauren,relevant,synthetic
American Express shares underperforms the sector as investors rotate into defensives,American Express,irrelevant,synthetic
Johnson & Johnson CEO says inflation is creating uncertainty for long-term investment decisions,Johnson & Johnson,irrelevant,synthetic
Lockheed Martin sued by group of former employees alleging religious discrimination in pay practices,Lockheed Martin,irrelevant,synthetic
Verizon acquires fiber network company in $1.8 billion deal expanding into wireless spectrum holder,Verizon,relevant,synthetic
Travelers rolls out a redesigned home screen to its customer app,Travelers,irrelevant,synthetic
Under Armour issues voluntary recall of apparel brand product over potential safety concern,Under Armour,relevant,synthetic
Berkshire Hathaway net interest income falls 17% as rate environment pressures margins,Berkshire Hathaway,relevant,synthetic
Airbnb releases Enhanced Cleaning Protocol handbook,Airbnb,irrelevant,gold_manual
Procter & Gamble district manager arrested in connection with unrelated drug charges in Atlanta,Procter & Gamble,irrelevant,synthetic
FedEx commits $2 million to Tampa mental health fund,FedEx,irrelevant,synthetic
Target sales representative cited for personal safety violation in Atlanta,Target,irrelevant,synthetic
"Now that Tesla can resume business in Buffalo, when — or if — will it?","Tesla, Inc.",irrelevant,gold_manual
"Netflix's '13 Reasons Why,' TNT's 'Animal Kingdom' Receive California Tax Credits",Netflix,irrelevant,gold_manual
Bernstein flags Capital One as a company that may need to respond competitively in note on Apple partnership,Capital One,irrelevant,synthetic
"Google's restructuring deal raises questions about Northrop Grumman's position, per RBC Capital Markets",Northrop Grumman,irrelevant,synthetic
Microsoft introduces spending insights tab to its loyalty app,Microsoft,irrelevant,synthetic
Nvidia faces criticism from advocacy groups over price increase practices,Nvidia,irrelevant,synthetic
Dollar General Q3 gross margin widens to 24.4% on strong seasonal demand,Dollar General,relevant,synthetic
Morgan Stanley investment banking revenue surges 38% as M&A market recovers,Morgan Stanley,relevant,synthetic
Eli Lilly divests medical devices unit in $1.8 billion deal as part of strategic review,Eli Lilly,relevant,synthetic
Black Friday: the best Oracle sneakers deals you can get right now,Oracle,irrelevant,synthetic
Rumour: Could Accenture be evaluating strategic alternatives? Analysts are watching,Accenture,irrelevant,synthetic
Sources: McDonald's weighing an IPO of its subsidiary but no decision expected soon,McDonald's,irrelevant,synthetic
Eli Lilly acknowledges commercial aircraft defect after 1000 customer complaints,Eli Lilly,relevant,synthetic
"Broadcom Inc. Announces Conversion Date for Mandatory Convertible Preferred Stock, Series A",Broadcom,relevant,gold_manual
Ralph Lauren drops sponsorship of annual awards show following social media backlash,Ralph Lauren,irrelevant,synthetic
Pfizer says its booster shot has 95.6% efficacy against COVID-19 amid the Delta variant,Pfizer,relevant,gold_manual
United Airlines caps 2020 with record free cash flow as cloud growth accelerates,United Airlines,relevant,synthetic
T-Mobile introduces digital wallet in West Africa market,T-Mobile,irrelevant,synthetic
Booking Holdings nights booked rise 17% as international travel demand surges,Booking Holdings,relevant,synthetic
Honeywell chief operating officer says consumer spending is the biggest challenge facing businesses today,Honeywell,irrelevant,synthetic
Boeing outlines five-year strategy to double revenue in missile defense startup segment,Boeing,relevant,synthetic
Microsoft activist investor discloses $3.4 billion stake pushes for margin improvement,Microsoft,relevant,synthetic
"Booking Holdings posts Q3 net income of $0.8 billion, misses analyst estimates",Booking Holdings,relevant,synthetic
JPMorgan Planning to Bring Staff to Office Five Days a Week,JPMorgan Chase,irrelevant,gold_manual
Nike organic sales growth of 6% in Q1 surpasses consensus on pricing and volume,Nike,relevant,synthetic
Protests outside Kraft Heinz headquarters over unrelated political issue,Kraft Heinz,irrelevant,synthetic
Mastercard unveils blockchain-based payment system for enterprise clients,Mastercard,relevant,synthetic
Former Raytheon former CFO appointed to advisory board of a government advisory role,Raytheon,irrelevant,synthetic
Meet Canada's answer to Aflac — and why it's growing fast,Aflac,irrelevant,synthetic
Report: Starbucks considering move into cloud services business,Starbucks,irrelevant,synthetic
Former Dow marketing manager files racial harassment complaint with EEOC,Dow,irrelevant,synthetic
Workers at Walgreens express anger as company eliminates 1000 roles,Walgreens,relevant,synthetic
Johnson & Johnson employees protest employee monitoring rollout at headquarters,Johnson & Johnson,irrelevant,synthetic
Coca-Cola Q2 gross margin widens to 18.4% on strong same-store sales growth,Coca-Cola,relevant,synthetic
$8M lawsuit alleges Cisco national origin discrimination claims,Cisco,irrelevant,synthetic
"AbbVie to eliminate 7,000 positions as part of $1.2 billion cost reduction plan",AbbVie,relevant,synthetic
American Express issues voluntary recall of insurance company product over potential safety concern,American Express,relevant,synthetic
"Jefferies cuts Lockheed Martin to equal weight, flags rising competitive pressure",Lockheed Martin,irrelevant,synthetic
Morgan Stanley vs competitors: which televisions is right for you,Morgan Stanley,irrelevant,synthetic
"General Motors delivers record number of vehicles in Q1, surpasses consensus",General Motors,relevant,synthetic
3000 Johnson & Johnson workers lose jobs in latest round of cost-cutting,Johnson & Johnson,relevant,synthetic
Former Boeing customer files $5M suit over religious discrimination in scheduling,Boeing,irrelevant,synthetic
Airbnb wants to replace hotels at the Olympics,Airbnb,relevant,gold_manual
Berkshire Hathaway denies wrongdoing in racial discrimination complaint filed by group of former employees,Berkshire Hathaway,irrelevant,synthetic
Aflac employees sign open letter opposing performance tracking policy,Aflac,irrelevant,synthetic
Nvidia posts better-than-expected Q4 results as robust enterprise software renewals,Nvidia,relevant,synthetic
UnitedHealth workers circulate petition calling for greater transparency in pay practices,UnitedHealth,irrelevant,synthetic
Dow shares falls to 52-week low on no company-specific news,Dow,irrelevant,synthetic
Tourist spots near Microsoft campus rank among best in the area,Microsoft,irrelevant,synthetic
Northrop Grumman stock pares earlier losses as the S&P 500 drops,Northrop Grumman,irrelevant,synthetic
UnitedHealth Group buys into hearing aid benefits,UnitedHealth Group,relevant,gold_manual
Tesla co-founder says healthcare costs is top of mind for executives across every industry,Tesla,irrelevant,synthetic
Cisco Earnings Preview: What Analysts Are Watching This Quarter,Cisco,irrelevant,synthetic
Wells Fargo loses insurance subsidiary contract to rival in blow to revenue outlook,Wells Fargo,relevant,synthetic
ConocoPhillips said to be weighing a potential spinoff in early-stage discussions,ConocoPhillips,irrelevant,synthetic
"Nightfood Ice Cream Preparing For Walmart Launch, Appoints Industry Veteran Jerry Isaacson Chief Financial Officer",Walmart,irrelevant,gold_manual
Colgate-Palmolive Q3 gross margin narrows to 49.8% on strong organic sales growth,Colgate-Palmolive,relevant,synthetic
Lowe's ends partnership with celebrity spokesperson after offensive social media post,Lowe's,irrelevant,synthetic
Johnson & Johnson logistics coordinator faces personal lawsuit unrelated to company activities in Miami,Johnson & Johnson,irrelevant,synthetic
"Oppenheimer lifts Starbucks to hold, calls recent dip a buying opportunity",Starbucks,irrelevant,synthetic
Booking Holdings customer service representative arrested after incident caught on security camera in Boston,Booking Holdings,irrelevant,synthetic
"RBC Capital Markets upgrades Microsoft to equal weight, cites market share gains",Microsoft,irrelevant,synthetic
CSX posts better-than-expected Q1 results as improved on-time delivery performance,CSX,relevant,synthetic
Lockheed Martin wraps up 2021 with a bang as revenue comes in ahead,Lockheed Martin,relevant,synthetic
"Oppenheimer lifts Progressive to buy, flags improving demand trends",Progressive,irrelevant,synthetic
Visa chief executive says geopolitical tensions will have long-lasting effects on the broader economy,Visa,irrelevant,synthetic
"Second Starbucks location in Mesa, Arizona, votes to unionize",Starbucks,relevant,gold_manual
Wells Fargo CEO says cryptocurrency regulation will shape business strategy for years to come,Wells Fargo,irrelevant,synthetic
"Walt Disney announces 5,500 corporate layoffs, shares fall on restructuring news",Walt Disney,relevant,synthetic
"Allstate CFO announces resignation, company names internal finance executive as replacement",Allstate,relevant,synthetic
Judge orders Nike to pay $380 million in damages over misleading investors,Nike,relevant,synthetic
Sources: Target weighing a spinoff but no decision expected soon,Target,irrelevant,synthetic
S&P Global Market Intelligence ranks Visa as the leading provider in electric vehicles,Visa,irrelevant,synthetic
Stellantis agrees to $180 million settlement with state attorneys general over environmental violations,Stellantis,relevant,synthetic
Honeywell denies wrongdoing in racial discrimination complaint filed by former sales representative,Honeywell,irrelevant,synthetic
"Charles Schwab and regional bank confirm merger talks, deal could be worth $2.5 billion",Charles Schwab,relevant,synthetic
"Broken windows, shootings, bathroom lock-ins. How to prevent someone from hosting an all-night rager in your Airbnb",Airbnb,irrelevant,gold_manual
Oracle data center revenue surges 8% on record AI chip demand,Oracle,relevant,synthetic
Johnson & Johnson updates accessibility improvements to its mobile app,Johnson & Johnson,irrelevant,synthetic
ExxonMobil to spin off its midstream operations as a standalone publicly traded company,ExxonMobil,relevant,synthetic
Waste Management rolls out push notification settings to its enterprise dashboard,Waste Management,irrelevant,synthetic
Under Armour faces new age discrimination lawsuit from group of warehouse workers in Georgia court,Under Armour,irrelevant,synthetic
Microsoft rolls out improved load times to its digital wallet,Microsoft,irrelevant,synthetic
Republic Services names longtime board member as new chief executive following CEO transition,Republic Services,relevant,synthetic
What to Watch When Intel Reports Earnings Monday,Intel,irrelevant,synthetic
Colgate-Palmolive executive to speak at the World Economic Forum in Davos on financial regulation,Colgate-Palmolive,irrelevant,synthetic
"United Airlines powers through 2022 on cloud growth, eyes 2023 recovery",United Airlines,relevant,synthetic
Mike Perry says he wasn't drug tested vs. Jake Paul: 'I was surprised',AT&T,irrelevant,gold_manual
BlackRock releases push notification settings to its banking app,BlackRock,irrelevant,synthetic
CVS Health warns Q1 results will miss estimates due to patent cliff exposure,CVS Health,relevant,synthetic
The startup that wants to do to food delivery what MetLife did to retail,MetLife,irrelevant,synthetic
Tourist visa applications from Indonesia surge ahead of summer,Visa,irrelevant,synthetic
Goldman Sachs gains after Aflac discloses significant new equity stake,Aflac,relevant,synthetic
Broadcom profit and revenue miss forecasts,Broadcom,relevant,gold_manual
Kraft Heinz refreshes a progress tracker to its online store,Kraft Heinz,irrelevant,synthetic
Accenture credit rating downgraded by Fitch citing strong capital position,Accenture,relevant,synthetic
Mother's Day: the best Under Armour software subscriptions deals you can get right now,Under Armour,irrelevant,synthetic
"Tesla to eliminate 2,500 positions as part of $2.1 billion cost reduction plan",Tesla,relevant,synthetic
Meta announces $14.0 billion share buyback program,Meta,relevant,synthetic
Honeywell faces new national origin discrimination lawsuit from former sales representative in Texas court,Honeywell,irrelevant,synthetic
JPMorgan Chase debuts digital currency for same-day settlement between banks,JPMorgan Chase,relevant,synthetic
Norfolk Southern cuts full-year guidance citing declining package volume,Norfolk Southern,relevant,synthetic
"ServiceNow CFO announces retirement, company names Wall Street veteran as replacement",ServiceNow,relevant,synthetic
Morgan Stanley retail associate suspended following investigation into personal conduct in New York,Morgan Stanley,irrelevant,synthetic
Mastercard loses wealth management division contract to rival in blow to revenue outlook,Mastercard,relevant,synthetic
"Jefferies lifts Allstate to outperform, sees accelerating revenue growth",Allstate,irrelevant,synthetic
Goldman Sachs workers circulate petition calling for greater transparency in pay practices,Goldman Sachs,irrelevant,synthetic
Accenture ends partnership with sports personality after personal scandal,Accenture,irrelevant,synthetic
Pfizer sued by group of warehouse workers alleging religious discrimination in scheduling practices,Pfizer,irrelevant,synthetic
Merck factory worker charged with assault following workplace altercation in Los Angeles,Merck,irrelevant,synthetic
Comcast blows past Q4 estimates on strong wireless postpaid net adds,Comcast,relevant,synthetic
Visa taps William Williams for head of sustainability role amid organizational changes,Visa,irrelevant,synthetic
Merck cedes market share to Toyota in semiconductor revenue for first time,Merck,relevant,synthetic
Under Armour rolls out new color themes to its cloud console,Under Armour,irrelevant,synthetic
"General Electric turns in a Q2 quarter investors had feared, stock drops",General Electric,relevant,synthetic
"Barclays raises IBM to neutral, sees accelerating revenue growth",IBM,irrelevant,synthetic
"Borsheims, other retailers try their best to replicate Berkshire weekend online",Berkshire Hathaway,irrelevant,gold_manual
Morgan Stanley CEO says interest rates is the biggest challenge facing businesses today,Morgan Stanley,irrelevant,synthetic
Goldman Sachs Q4 operating income surges 15% on record investment banking fees,Goldman Sachs,relevant,synthetic
Travelers shares trade lower as investors take profits across sectors — no new company news,Travelers,irrelevant,synthetic
McDonald's posts better-than-expected Q4 results as strong same-store sales growth,McDonald's,relevant,synthetic
Aflac CEO says company is 'open to' exploring solar panels opportunities,Aflac,irrelevant,synthetic
Boeing launches new app and offline mode in Germany,Boeing,irrelevant,synthetic
UnitedHealth sees a longtime bull throw in the towel after stock’s plunge,UnitedHealth Group,irrelevant,gold_manual
Woody Harrelson Joins Mary Elizabeth Winstead in Thriller 'Kate' at Netflix,Netflix,irrelevant,gold_manual
Apple Chief Calls Court Order to Unlock iPhone ‘Unprecedented Step’,Apple Inc.,relevant,gold_manual
"Barclays lifts Microsoft to sell, cites strong earnings visibility",Microsoft,irrelevant,synthetic
Procter & Gamble issues $3.4 billion in senior notes to fund capital expenditures,Procter & Gamble,relevant,synthetic
American Express former CEO joins a fintech startup as its new chief executive,American Express,irrelevant,synthetic
Visa CEO joins panel discussion at the World Economic Forum in Davos on energy transition,Visa,irrelevant,synthetic
Ford global sales trail Apple for the first time in five years,Ford,relevant,synthetic
North Carolina gains economic boost as MetLife expands operations,MetLife,irrelevant,synthetic
California labor commission rules Uber drivers are employees,Uber,relevant,gold_manual
Merck hit with $380 million penalty by FTC over antitrust violations,Merck,relevant,synthetic
UPS hires David Taylor as head of digital marketing from Accenture,UPS,irrelevant,synthetic
Citigroup warns Q4 results will miss estimates due to rising loan loss provisions,Citigroup,relevant,synthetic
"Home Depot to eliminate 4,000 positions as part of $1.2 billion cost reduction plan",Home Depot,relevant,synthetic
Dow CFO says the housing market demands a thoughtful policy response from legislators,Dow,irrelevant,synthetic
DuPont retail associate suspended following investigation into personal conduct in Houston,DuPont,irrelevant,synthetic
Morgan Stanley vs competitors: which headphones is right for you,Morgan Stanley,irrelevant,synthetic
FDA orders Warner Bros. Discovery to halt production at facility over contamination findings,Warner Bros. Discovery,relevant,synthetic
Norfolk Southern CFO says supply chain resilience will shape business strategy for years to come,Norfolk Southern,irrelevant,synthetic
Chipotle employees protest new attendance tracking system at headquarters,Chipotle,irrelevant,synthetic
US tightens visa rules for Singapore nationals over security concerns,Visa,irrelevant,synthetic
"Citigroup CFO announces departure, company names Wall Street veteran as replacement",Citigroup,relevant,synthetic
Netflix promotes Patricia Harris to regional vice president for Europe,Netflix,irrelevant,synthetic
Allstate employees protest return-to-office mandate at headquarters,Allstate,irrelevant,synthetic
CSX blows past Q2 estimates on improved on-time delivery performance,CSX,relevant,synthetic
McDonald's said to be considering a headquarters relocation in early-stage discussions,McDonald's,irrelevant,synthetic
"3M announces 1,600 job cuts in investment banking amid automation initiative",3M,relevant,synthetic
"Under Armour reaches new four-year labor agreement with union representing 7,000 workers",Under Armour,relevant,synthetic
Catherine Reitman Proves That Women Led Production Leads To Netflix & Success,Netflix,irrelevant,gold_manual
Honeywell delivery driver arrested for alleged theft from delivery route in Chicago,Honeywell,irrelevant,synthetic
"Northrop Grumman CEO is replaced following activist pressure, board promotes division head to top role",Northrop Grumman,relevant,synthetic
Chevron ordered by DOJ to pay $250 million over environmental violations,Chevron,relevant,synthetic
"COVID-19 vaccine distribution: FedEx, UPS to 'split country into two'",FedEx,irrelevant,gold_manual
Hidden Camera in Starbucks Restroom Prompts Investigation,Starbucks,irrelevant,gold_manual
Home Depot faces pay discrimination lawsuit filed by former executive,Home Depot,irrelevant,synthetic
Republic Services vs competitors: which running shoes is right for you,Republic Services,irrelevant,synthetic
Capital One to pay $10 million in connection with a disclosure timing issue investigation,Capital One,irrelevant,synthetic
Allstate faces consumer boycott over executive compensation disclosures,Allstate,irrelevant,synthetic
Get Microsoft Office 2019 on sale for just A$30 — pay once and use it forever,Microsoft,irrelevant,gold_manual
"Progressive lowers Q3 outlook, sends shares sharply lower in after-hours trading",Progressive,relevant,synthetic
"Sources: Coca-Cola considering a headquarters relocation — no deal imminent, sources say",Coca-Cola,irrelevant,synthetic
Walt Disney CEO says cryptocurrency regulation cannot be solved by the private sector alone,Walt Disney,irrelevant,synthetic
Verizon employees sign open letter opposing employee monitoring rollout,Verizon,irrelevant,synthetic
'That kinda defeats the entire purpose of the reusable cup': Starbucks barista throws away plastic cup after customer brought his own reusable cup,Starbucks,irrelevant,gold_manual
Nike former CEO joins a venture capital fund as its new chief executive,Nike,irrelevant,synthetic
How JPMorgan Chase's restructuring could reshape the competitive landscape for ServiceNow,ServiceNow,irrelevant,synthetic
Charles Schwab faces disability discrimination lawsuit filed by former sales representative,Charles Schwab,irrelevant,synthetic
United Airlines gains after Amazon discloses significant new equity stake,Amazon,relevant,synthetic
US tightens visa rules for Italy nationals over security concerns,Visa,irrelevant,synthetic
Robot Cars Won't Rescue Uber From Its Clash With Drivers,Uber,irrelevant,gold_manual
"Lawsuit filed against Colgate-Palmolive over hostile work environment claims, seeks $10M",Colgate-Palmolive,irrelevant,synthetic
Why is Chevron stock pares earlier losses today? Here is what we know,Chevron,irrelevant,synthetic
Ralph Lauren adds dark mode to its banking app,Ralph Lauren,irrelevant,synthetic
Visa issues $1.2 billion in senior notes to refinance maturing debt,Visa,relevant,synthetic
Progressive sales representative charged with harassment following complaint by coworker in Boston,Progressive,irrelevant,synthetic
"What We Know About Luigi Mangione: Suspected UnitedHealthcare Shooter Found With 'Written Admissions,' Police Say",UnitedHealth Group,irrelevant,gold_manual
General Electric announces $5.1 billion share buyback program,General Electric,relevant,synthetic
EEOC opens investigation into Walmart over alleged age discrimination in workplace culture,Walmart,irrelevant,synthetic
"Oppenheimer cuts Ralph Lauren to overweight, says valuation stretched after recent rally",Ralph Lauren,irrelevant,synthetic
Home Depot warns Q3 results will miss estimates due to weakening consumer spending,Home Depot,relevant,synthetic
ConocoPhillips factory worker cited for personal safety violation in Detroit,ConocoPhillips,irrelevant,synthetic
"Comcast CEO departs following board review, board names internal successor",Comcast,relevant,synthetic
CSX CEO joins panel discussion at the Allen & Company Sun Valley conference on the global supply chain,CSX,irrelevant,synthetic
"Booking Holdings announces 800 corporate layoffs, shares fall on restructuring news",Booking Holdings,relevant,synthetic
"Stifel lowers Lockheed Martin to buy, says near-term catalysts are limited",Lockheed Martin,irrelevant,synthetic
Target faces $3.4 billion fine from EU regulators over data privacy violations,Target,relevant,synthetic
How Dollar General is forcing the video rental industry to reinvent itself,Dollar General,irrelevant,synthetic
Goldman Sachs Foundation launches $2M initiative for housing affordability,Goldman Sachs,irrelevant,synthetic
McDonald's caps 2022 with record earnings as international expansion accelerates,McDonald's,relevant,synthetic
PepsiCo faces criticism from advocacy groups over environmental claims on packaging,PepsiCo,irrelevant,synthetic
Regulator Blasts Wells Fargo for Deceptive Auto Insurance Program,Wells Fargo,relevant,gold_manual
Tourist spots near Berkshire Hathaway campus rank among best in the area,Berkshire Hathaway,irrelevant,synthetic
Tesla workforce reduced by 750 as restructuring accelerates,Tesla,relevant,synthetic
