id,title,url,published_at,pos_score,neutral_score,neg_score,company_name,label
10535791,Netflix Q2 Earnings Preview: Can the Streaming Giant's Run Continue?,https://www.thewrap.com/netflix-q2-earnings-preview/,2020-07-15 0:00:00,0.091016,0.895408,0.013576,Netflix,relevant
920242,EVTC Stock Price - Evertec Inc. Stock Quote (U.S.: NYSE),http://feeds.marketwatch.com/~r/marketwatch/realtimeheadlines/~3/iIwKBG0eHZo/quotes.asp,2018-06-15 0:00:00,0.011025,0.981768,0.007208,Visa Inc.,irrelevant
637595,Baptists and Walmart criticize rebel-themed Mississippi flag,https://abcnews.go.com/Business/wireStory/baptists-walmart-criticize-rebel-themed-mississippi-flag-71418099,2020-06-24 0:00:00,0.023288,0.835309,0.141403,Walmart,irrelevant
2572566,McDonald's All American Girls Game preview: Game plans and roster comparisons,https://www.espn.com/womens-college-basketball/story/_/id/39806983/mcdonald-all-american-girls-game-preview,2024-03-29 0:00:00,0.026679,0.962905,0.010416,McDonald's,irrelevant
640075,"Sony's best noise-cancelling headphones are $72 off right now at Amazon, Best Buy, and Walmart",https://www.businessinsider.com/sony-wh-1000-xm3-noise-cancelling-wireless-headphones-deal,2020-07-07 0:00:00,0.112195,0.831933,0.055872,Walmart,irrelevant
3016206,Celebrate closer EU union? Not with all that division,http://www.usnews.com/news/business/articles/2016-12-09/celebrate-closer-eu-union-not-with-all-that-division,2016-12-09 0:00:00,0.309562,0.572115,0.118323,AT&T,irrelevant
3530239,Metallica Announce 2023-2024 World Tour,https://www.rttnews.com/story.aspx?Id=3328556,2022-11-29 0:00:00,0.030833,0.961755,0.007412,AT&T,irrelevant
812689,Visa dreams of turning your entire home into a cash register,https://www.engadget.com/2017/06/10/visa-iot-contactless-payment/,2017-06-10 0:00:00,0.870975,0.099011,0.030014,Visa Inc.,relevant
7959892,U.S. swimmers' tall tale touches a raw nerve in Brazil,http://feeds.reuters.com/~r/reuters/sportsNews/~3/Ohh2-_NM7po/us-olympics-rio-lochte-brazil-idUSKCN10U28C,2016-08-19 0:00:00,0.15325,0.822987,0.023762,Visa Inc.,irrelevant
208082,"Don't let the sharing economy of Uber, Airbnb become the scofflaw economy",http://www.latimes.com/about/la-ol-taxing-new-underground-economy-uber-airbnb-20150324-story.html?track=rss,2015-03-24 0:00:00,0.030493,0.051099,0.918407,Airbnb,irrelevant
7810726,Trump apparently confirms sharing classified intel with Russians,https://www.cbsnews.com/video/trump-apparently-confirms-sharing-classified-intel-with-russians/,2021-05-01 0:00:00,0.011272,0.640099,0.34863,Intel,irrelevant
3127376,New Cricket Wireless store opens in Harrisonville,http://www.kansascity.com/news/local/community/cass-county-demo/article198838744.html#storylink=rss,2018-02-07 0:00:00,0.022273,0.972404,0.005324,AT&T,irrelevant
10334387,"If the trade situation worsens, look for stocks with this characteristic, Goldman Sachs says",http://www.marketwatch.com/news/story.asp?guid=%7BA97D1696-C563-11E8-844D-8660EA5B0413%7D&siteid=rss&rss=1,2018-10-01 0:00:00,0.025323,0.967751,0.006926,Goldman Sachs,irrelevant
6322252,8 key findings on marijuana consumer trends from the 'Uber for weed',http://www.businessinsider.com/new-eaze-report-marijuana-consumer-trends-2017-2,2017-02-08 0:00:00,0.052583,0.70764,0.239777,Uber,irrelevant
789418,"The Fatal Flaw in Trump’s Kinder, Gentler Travel Ban",http://www.vanityfair.com/news/2017/03/donald-trump-muslim-travel-ban,2017-03-06 0:00:00,0.016741,0.21827,0.764988,Visa Inc.,irrelevant
8403808,The US canceled my mother's visa as she tried to visit her first grandchild,http://www.theguardian.com/commentisfree/2016/jan/04/us-canceled-my-muslim-mother-visa-as-tried-to-visit-her-first-grandchild,2016-01-04 0:00:00,null,null,null,Visa Inc.,irrelevant
3379290,How to watch Ohio State football vs. Michigan FREE STREAM today,https://www.cleveland.com/tv/2024/11/how-to-watch-ohio-state-football-vs-michigan-free-stream-today.html,2024-11-30 0:00:00,0.0218,0.968537,0.009663,AT&T,irrelevant
8569626,Naperville News Digest,https://www.chicagotribune.com/suburbs/naperville-sun/ct-nvs-eagle-photo-contest-winner-will-county-st-1214-20221213-rquolnaq65fjjjbaahxvbutdj4-story.html#ed=rss_www.chicagotribune.com/arcio/rss/category/suburbs/naperville-sun/,2022-12-13 0:00:00,0.008769,0.983649,0.007582,Visa Inc.,irrelevant
8427228,Exclusive-- Jim Jordan: Moderate and Conservative Reps. Frustrated with Speaker Ryan,https://www.breitbart.com/radio/2018/05/20/exclusive-jim-jordan-reps-frustrated-speaker-ryan/,2018-05-20 0:00:00,0.016131,0.581168,0.402701,Visa Inc.,irrelevant
4462657,Fuller House' Renewed for Fifth and Final Season on Netflix (Video),https://www.thewrap.com/fuller-house-fifth-final-season-netflix-video/,2019-01-31 0:00:00,0.01836,0.971276,0.010365,Netflix,irrelevant
7994637,Ex-leader of drug ring convicted in New Mexico homicide case,http://www.sfgate.com/news/crime/article/Ex-leader-of-drug-ring-convicted-in-New-Mexico-10908728.php,2017-02-04 0:00:00,0.007684,0.212157,0.780159,Visa Inc.,irrelevant
4378828,Justin Timberlake's new Netflix trailer will rock your body,http://rssfeeds.azcentral.com/~/203712488/0/phoenix/moviesandtv~Justin-Timberlakes-new-Netflix-trailer-will-rock-your-body/,2016-09-27 0:00:00,0.080357,0.874809,0.044834,Netflix,irrelevant
4349266,"Facebook denies giving Spotify, Netflix, other tech giants wider access to data without user permission",http://rssfeeds.azcentral.com/~/588215452/0/phoenix/nation~Facebook-denies-giving-Spotify-Netflix-other-tech-giants-wider-access-to-data-without-user-permission/,2018-12-19 0:00:00,0.037042,0.502948,0.46001,Netflix,irrelevant
3292775,5G networks are almost upon us. Will you be an early adopter?,https://www.cnet.com/news/the-5g-network-is-almost-here-will-you-be-an-early-adopter/,2019-04-19 0:00:00,0.445736,0.523667,0.030597,AT&T,irrelevant
5144159,Trump says new auto tariffs being mulled after GM restructuring,https://nypost.com/2018/11/28/trump-says-new-auto-tariffs-being-mulled-after-gm-restructuring/,2018-11-28 0:00:00,0.056523,0.90447,0.039008,General Motors,relevant
1573662,A Starbucks drive-thru could soon serve City College and Land Park,http://www.sacbee.com/news/local/news-columns-blogs/city-beat/article154825614.html#storylink=rss,2017-06-07 0:00:00,0.386137,0.591609,0.022254,Starbucks,irrelevant
10409194,Goldman Sachs bought Commerzbank's claim in Saudi's biggest debt...,https://www.reuters.com/article/us-saudi-debt-goldman-sachs/goldman-sachs-bought-commerzbanks-claim-in-saudis-biggest-debt-saga-sources-idUSKCN1SK13O,2019-05-14 0:00:00,null,null,null,Goldman Sachs,relevant
4762085,Netflix Sets Screening Series ‘1975: Fifty Is the New Hollywood’ at Los Angeles’ Egyptian Theatre,https://www.indiewire.com/news/general-news/netflix-1975-screening-series-egyptian-theatre-los-angeles-1235115457/,2025-04-15 0:00:00,0.182948,0.802853,0.014199,Netflix,irrelevant
5354364,Andretti Partnering With GM For F1 Entry,https://www.forbes.com/sites/gregengle/2023/01/05/andretti-partnering-with-gm-for-f1-entry/,2023-01-05 0:00:00,0.115853,0.872185,0.011962,General Motors,irrelevant
7340044,Intel's president on why it's critical to steer girls toward tech,http://feeds.bizjournals.com/~r/industry_22/~3/JgEpm0t3hGM/intels-president-on-why-its-critical-to-steer.html,2015-05-19 0:00:00,0.548436,0.437712,0.013852,Intel,irrelevant
4480445,Get Microsoft Office 2019 on sale for just A$30 — pay once and use it forever,https://mashable.com/au/deals/july-17-au-microsoft-pro-2019,2025-07-16 0:00:00,0.115369,0.736848,0.147783,Microsoft,irrelevant
2952771,Meet the humans of the world’s biggest tech show,http://www.theverge.com/2016/1/11/10751480/ces-2016-faces-video,2016-01-11 0:00:00,0.320255,0.666931,0.012814,AT&T,irrelevant
5057206,Ford's Lincoln Makes Play for GM-Dominates Big SUV Market,https://www.usnews.com/news/best-states/new-york/articles/2017-04-12/fords-lincoln-makes-play-for-gm-dominates-big-suv-market,2017-04-12 0:00:00,null,null,null,General Motors,irrelevant
3160624,Official who leaked Cohen's financial records did so out of alarm over missing documents,http://theweek.com/speedreads/773634/official-who-leaked-cohens-financial-records-did-alarm-over-missing-documents,2018-05-16 0:00:00,0.002671,0.050209,0.947121,AT&T,irrelevant
8507331,Afghanistan’s neighbors watch warily as Taliban completes its dramatic takeover,https://www.washingtonpost.com/world/2021/08/16/afghanistan-neighbors-china-india-pakistan/?utm_source=rss&utm_medium=referral&utm_campaign=wp_world,2021-08-16 0:00:00,0.060559,0.764358,0.175083,Visa Inc.,irrelevant
3058299,"Fleury, Methot, Neal give Golden Knights a solid foundation",http://abcnews.go.com/Sports/fleury-methot-neal-give-golden-knights-solid-foundation/story?id=48199098,2017-06-22 0:00:00,0.649808,0.326276,0.023916,AT&T,irrelevant
3516408,"Batgirl,' David Zaslav and the End of Streaming Evangelism in Hollywood (Column)",https://variety.com/2022/tv/news/batgirl-david-zaslav-1235335069/,2022-08-05 0:00:00,0.071458,0.897533,0.031009,AT&T,irrelevant
3054320,Speedway has one of the first residential tests of 5G in America. Here's what that means,http://rssfeeds.indystar.com/~/333678172/0/indystar/todaystopstories~Speedway-has-one-of-the-first-residential-tests-of-G-in-America-Heres-what-that-means/,2017-05-25 0:00:00,0.125207,0.851826,0.022967,AT&T,irrelevant
4767866,"Netflix Supports Brazilian Cinematheque Restoration With $875,000 Cash Donation",https://variety.com/2025/film/global/netflix-brazilian-cinematheque-donation-1236358550/,2025-04-03 0:00:00,0.633161,0.343382,0.023457,Netflix,irrelevant
373271,Airbnb wants to replace hotels at the Olympics,http://rss.cnn.com/~r/rss/cnn_latest/~3/0ucM4fSVhMI/index.html,2019-11-18 0:00:00,0.455038,0.511499,0.033463,Airbnb,relevant
3262731,AT&T touts Time Warner merger at U.S. Senate hearing,https://www.reuters.com/article/us-timewarner-m-a-at-t-idUSKBN13W28L,2016-12-07 0:00:00,0.043486,0.950338,0.006176,AT&T,relevant
3255880,"Game of Thrones' Season Premiere Leak Helps Gamblers, Bookie Takes Bath",https://www.tmz.com/2019/04/15/game-of-thrones-season-premiere-leak-betting-odds-gamblers/,2019-04-15 0:00:00,0.198046,0.770857,0.031097,AT&T,irrelevant
4514618,Microsoft buys up more metro-Phoenix land for $37 million,http://rssfeeds.azcentral.com/~/600935212/0/phoenix/swvalley~Microsoft-buys-up-more-metroPhoenix-land-for-million/,2019-04-17 0:00:00,0.47874,0.456825,0.064436,Microsoft,relevant
7174684,"California woman attacked in Walmart, caught on video",https://www.cbsnews.com/video/california-woman-attacked-in-walmart-caught-on-video/,2021-03-18 0:00:00,0.01106,0.72756,0.26138,Walmart,irrelevant
3633037,‘Cancel Netflix’ Campaign Backed By Elon Musk Explained,https://www.forbes.com/sites/siladityaray/2025/10/01/musk-doubles-down-on-cancel-netflix-calls-over-trans-character-and-directors-charlie-kirk-post/,2025-10-01 0:00:00,0.011588,0.227807,0.760606,Netflix,irrelevant
10457319,Goldman Sachs believes Trump's tariffs leave U.S. in an 'event-driven' bear market,https://www.cnbc.com/2025/04/08/goldman-says-trumps-tariffs-leave-us-in-an-event-driven-bear-market.html,2025-04-08 0:00:00,0.064753,0.855279,0.079968,Goldman Sachs,irrelevant
5320381,LG Chem shares slide amid electric vehicle battery-fire probe with GM,https://www.oann.com/lg-chem-shares-slide-amid-electric-vehicle-battery-fire-probe-with-gm/?utm_source=rss&utm_medium=rss&utm_campaign=lg-chem-shares-slide-amid-electric-vehicle-battery-fire-probe-with-gm,2021-08-27 0:00:00,0.010786,0.479448,0.509766,General Motors,relevant
3226507,Best and worst moments from the Redskins’ 38-14 loss to the Cowboys,https://www.washingtonpost.com/news/dc-sports-bog/wp/2017/11/30/best-and-worst-moments-from-redskins-cowboys-on-thursday-night-football/,2017-11-30 0:00:00,0.02968,0.88393,0.086391,AT&T,irrelevant
4019523,Microsoft Still Facing Xbox 360 Lawsuit Surrounding Scratched Discs,http://www.ibtimes.com/microsoft-still-facing-xbox-360-lawsuit-surrounding-scratched-discs-1852508,2015-03-19 0:00:00,0.008395,0.1056,0.886005,Microsoft,relevant
10117724,Goldman Sachs to invest $184 million in Brazil storage company: executive,http://feeds.reuters.com/~r/reuters/mergersNews/~3/BIKjzdoDKAU/goldman-sachs-brazil-idUSL1N1A81KR,2016-07-22 0:00:00,0.444527,0.541097,0.014376,Goldman Sachs,relevant
3075475,AT&T-Time Warner Merger: Justice Department Not Stopping Acquisition,http://www.ibtimes.com/att-time-warner-merger-justice-department-not-stopping-acquisition-2580245,2017-08-18 0:00:00,0.052821,0.893838,0.05334,AT&T,relevant
6492152,Uber identifies items most commonly left behind,http://feeds.bizjournals.com/~r/industry_23/~3/CqNXCwHr5XE/the-strange-things-uber-riders-leave-behind.html,2018-03-19 0:00:00,0.03969,0.900907,0.059403,Uber,irrelevant
3350603,Defensive miscue opens door for Mariners as Tigers drop series finale,https://www.mlive.com/tigers/2025/04/defensive-miscue-opens-door-for-mariners-as-tigers-drop-series-finale.html,2025-04-02 0:00:00,0.035722,0.48215,0.482128,AT&T,irrelevant
1755612,Starbucks Barista Fired for Writing 'Pig' on Police Officers' Drinks,https://people.com/food/starbucks-barista-fired-for-writing-pig-on-police-officers-drinks/,2019-12-02 0:00:00,0.001885,0.020842,0.977273,Starbucks,irrelevant
3468327,Marco Antonio Solís and Los Bukis Reunite For First Time in 25 Years For Three Shows,https://www.billboard.com/articles/columns/latin/9586765/marco-antonio-solis-reuniting-los-bukis-for-shows/,2021-06-14 0:00:00,0.171133,0.818366,0.010501,AT&T,irrelevant
3543591,Karl Malone's 'Pedophile' Past Resurfaces After NBA Taps Him to Judge Dunk Contest,https://eurweb.com/2023/karl-malones-pedophile-past-resurfaces-after-nba-taps-him-to-judge-dunk-contest/,2023-02-17 0:00:00,0.011754,0.219297,0.768949,AT&T,irrelevant
7141014,Walmart outlines stages of back-to-office plan,https://www.arkansasonline.com/news/2021/may/22/walmart-outlines-stages-of-back-to-office-plan/,2021-05-22 0:00:00,0.149622,0.841278,0.0091,Walmart,relevant
8578567,Australia could deny Ye a visa because of his antisemitic remarks,https://fortune.com/2023/01/25/australia-could-block-kanye-west-visa-antisemitic-comments/,2023-01-25 0:00:00,0.014882,0.385714,0.599404,Visa Inc.,irrelevant
2967602,Sports On the Air - April 10,http://www.kansascity.com/sports/sports-on-the-air/article70955852.html#storylink=rss,2016-04-09 0:00:00,0.011604,0.985356,0.00304,AT&T,irrelevant
133852,Walmart's ‘Beautiful’ and 'Sturdy' $110 Floor Lamp Is on Sale for Just $38,https://parade.com/shopping/walmart-elemor-home-floor-lamp-sale-august-2025,2025-08-08 0:00:00,0.630111,0.300979,0.06891,Walmart,irrelevant
1075856,2 Trump Stories on Social Media You Shouldn't Believe,http://fortune.com/2019/06/22/donald-trump-fake-news-stories/,2019-06-22 0:00:00,0.018249,0.444421,0.537331,Visa Inc.,irrelevant
4139013,Netflix Oscar Shows Heavy Investment Is Paying Off,https://money.usnews.com/investing/stock-market-news/articles/2018-03-06/netflix-oscar-shows-heavy-investment-is-paying-off,2018-03-06 0:00:00,0.19378,0.697485,0.108735,Netflix,relevant
4707219,Microsoft to Shut Down Skype,https://www.thewrap.com/microsoft-shuts-down-skype-teams/,2025-02-28 0:00:00,0.016706,0.356887,0.626407,Microsoft,relevant
794029,"""60 Minutes"" examines H-1B visas outsourcing American jobs",http://www.cbsnews.com/videos/60-minutes-examines-h-1b-visas-outsourcing-american-jobs/,2017-03-17 0:00:00,0.02241,0.351473,0.626117,Visa Inc.,irrelevant
7257856,Bank of America Sees 10% Further Upside for European Equities by Third-Quarter,https://www.nytimes.com/reuters/2020/06/05/business/05reuters-stocks-europe-bofa.html,2020-06-05 0:00:00,0.59382,0.398708,0.007472,Bank of America,irrelevant
10448571,argenx to Present at Goldman Sachs 46th Annual Global Healthcare Conference,https://www.benzinga.com/pressreleases/25/06/g45738823/argenx-to-present-at-goldman-sachs-46th-annual-global-healthcare-conference,2025-06-03 0:00:00,0.028137,0.965881,0.005982,Goldman Sachs,irrelevant
7292401,Walmart to Stop Offering Single-Use Bags,https://www.thestreet.com/retailers/walmarts-newest-move-will-make-some-customers-angry,2023-01-04 0:00:00,0.08747,0.338125,0.574406,Walmart,relevant
6135324,"City council in Portland, Oregon, gives approval for Uber to operate",http://www.startribune.com/politics/300888281.html,2015-04-22 0:00:00,0.335847,0.62912,0.035033,Uber,relevant
10135625,BRIEF-Janus Capital Group Q3 earnings per share $0.22,http://feeds.reuters.com/~r/news/usmarkets/~3/5ScMPZJ2ffY/idUSASC09CSA,2016-10-25 0:00:00,0.057411,0.916782,0.025807,Goldman Sachs,irrelevant
3208638,At Least 60 Stores Will Keep Their Doors Closed On Thanksgiving Day 2018 — See The List,https://www.inquisitr.com/5098846/at-least-60-stores-will-keep-their-doors-closed-on-thanksgiving-day-2018-see-the-list/,2018-10-02 0:00:00,0.014502,0.956535,0.028963,AT&T,irrelevant
3118082,Big shows headed to the San Antonio area,http://www.mysanantonio.com/entertainment/music-stage/article/Big-shows-headed-to-the-San-Antonio-area-12473020.php,2018-01-04 0:00:00,0.017326,0.979329,0.003345,AT&T,irrelevant
450140,Airbnb hosts are trying to turn away inauguration rioters. One listing added a photo of Michelle Obama.,https://www.washingtonpost.com/lifestyle/2021/01/12/airbnb-inauguration-dc-rental/?utm_source=rss&utm_medium=referral&utm_campaign=wp_lifestyle,2021-01-12 0:00:00,0.387173,0.475671,0.137156,Airbnb,irrelevant
8394723,New Zealand Plans ‘Golden Visa’ Changes to Lure Wealthy Migrants,https://www.bloomberg.com/news/articles/2024-12-12/new-zealand-plans-golden-visa-changes-to-lure-wealthy-migrants,2024-12-12 0:00:00,0.858951,0.093928,0.047121,Visa Inc.,irrelevant
4132111,Everything coming to Netflix in March — and what's leaving,http://www.marketwatch.com/news/story.asp?guid=%7BA410EE36-17F2-11E8-BD81-4DAF66953916%7D&siteid=rss&rss=1,2018-02-22 0:00:00,0.013973,0.969429,0.016598,Netflix,irrelevant
6393817,An Uber Eats Delivery Guy Sent This Woman A Smart Ass Response And People Are Losing It,https://www.buzzfeed.com/tanyachen/this-uber-eats-dude-has-been-through-it,2017-07-18 0:00:00,0.059111,0.040906,0.899984,Uber,irrelevant
4078625,Making a Murderer: Netflix Outshines The Jinx With Stunning True-Crime Saga,https://www.thedailybeast.com/making-a-murderer-netflix-outshines-the-jinx-with-stunning-true-crime-saga,2015-12-22 0:00:00,0.519199,0.228695,0.252107,Netflix,irrelevant
3408658,Christopher Nolan movie 'Tenet' delayed again amid coronavirus outbreak,https://www.reuters.com/article/us-film-tenet-idUSKBN23X0A0?taid=5ef5941a4ce8410001466f58&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,2020-06-26 0:00:00,0.009219,0.920072,0.070708,AT&T,irrelevant
3127813,Rory McIlroy Misses Cut at Pebble Beach on Saturday by 2 Strokes,http://bleacherreport.com/articles/2758822-rory-mcilroy-misses-cut-at-pebble-beach-on-saturday-by-2-strokes,2018-02-10 0:00:00,0.016609,0.910424,0.072968,AT&T,irrelevant
213904,Who is Bradford James Gille? What we know about Walmart stabbing suspect,https://www.newsweek.com/who-bradford-james-gilley-what-we-know-about-walmart-stabbing-suspect-2104788,2025-07-27 0:00:00,0.007538,0.668765,0.323696,Walmart,irrelevant
8440699,Plan to end work permits for spouses of skilled visa workers leaves Minnesota families in limbo,http://www.startribune.com/local/471581293.html,2018-01-28 0:00:00,0.042874,0.598139,0.358988,Visa Inc.,irrelevant
4324681,"Accenture, EY, Google, Microsoft And Other Leaders Find Great Value In Employees With Disabilities",https://www.forbes.com/sites/paologaudiano/2017/11/06/workforce-disability-conference/,2017-11-06 0:00:00,0.796835,0.151099,0.052067,Microsoft,irrelevant
32369,Walmart’s new green product label is the most misleading yet,http://grist.org/business-technology/walmarts-new-green-product-label-is-the-most-misleading-yet/?utm_source=syndication&utm_medium=rss&utm_campaign=feed,2015-03-05 0:00:00,0.006634,0.021571,0.971796,Walmart,relevant
6139001,"Uber Accused of Ripping Off Ideas, and Everything Else You Missed",http://feeds.gawker.com/~r/gizmodo/full/~3/pcGv-IgnG34/uber-accused-of-ripping-off-ideas-and-everything-else-1704624250,2015-05-15 0:00:00,0.002635,0.006452,0.990913,Uber,irrelevant
1064479,Lawmakers Question Libra Amid Facebook Privacy Concerns,https://dailycaller.com/2019/06/20/lawmakers-question-facebook-libra/,2019-06-20 0:00:00,0.012913,0.735183,0.251904,Visa Inc.,irrelevant
4241388,Microsoft’s Windows 10 Creators Update will launch April 11,https://techcrunch.com/2017/03/29/microsofts-windows-10-creators-update-will-launch-april-11/?ncid=rss,2017-03-29 0:00:00,0.053023,0.941059,0.005919,Microsoft,relevant
6743837,"Walmart holiday quarter sales rise, ecommerce jumped 43 percent",http://feeds.reuters.com/~r/reuters/companyNews/~3/Q1JK_J2ObjI/walmart-holiday-quarter-sales-rise-ecommerce-jumped-43-percent-idUSL3N20E21J,2019-02-19 0:00:00,0.740386,0.238106,0.021508,Walmart,relevant
2962231,YouTube tunes into T-Mobile's Binge On at last,http://www.cnet.com/news/youtube-google-play-fox-business-red-bull-tv-hops-on-t-mobiles-binge-on-video-streaming-bandwagon/#ftag=CADf328eec,2016-03-17 0:00:00,0.016745,0.967748,0.015507,AT&T,irrelevant
4979994,Court rules GM is shielded from death claims by bankruptcy,http://www.usnews.com/news/business/articles/2015/04/15/court-rules-gm-is-shielded-from-death-claims-by-bankruptcy,2015-04-15 0:00:00,0.054814,0.537451,0.407736,General Motors,relevant
10296433,The CEO of Goldman Sachs cryptically tweeted about the bank's post-Brexit plans in the UK,http://www.businessinsider.com/the-ceo-of-goldman-sachs-cryptically-tweeted-about-the-banks-post-brexit-plans-in-the-uk-2017-10,2017-10-30 0:00:00,null,null,null,Goldman Sachs,relevant
6632045,#DeleteUber: company automates account removal due to demand,https://www.theguardian.com/technology/2017/feb/01/deleteuber-company-automates-account-removal-due-to-demand,2017-02-01 0:00:00,0.004143,0.034842,0.961015,Uber,irrelevant
580999,Is Walmart open on Thanksgiving in Milwaukee? Hours today Black Friday,https://www.jsonline.com/story/news/local/2024/11/28/is-walmart-open-on-thanksgiving-in-milwaukee/76639170007/,2024-11-28 0:00:00,0.027582,0.963349,0.009069,Walmart,irrelevant
2958646,Phil Mickelson: Golfer's trophy drought continues,http://rss.cnn.com/c/35492/f/676954/s/4d9913f2/sc/13/l/0L0Scnn0N0C20A160C0A20C150Cgolf0Cphil0Emickelson0Eatt0Epebble0Ebeach0Epro0Eam0Emissed0Eputt0Cindex0Bhtml0Deref0Frss0Ilatest/story01.htm,2016-02-15 0:00:00,0.019264,0.937136,0.0436,AT&T,irrelevant
4272265,Hold onto your soggy bottoms: 'The Great British Baking Show' is moving to Netflix,http://feeds.latimes.com/~r/latimes/news/local/politics/cal/~3/jZiY2Q6TEXk/la-et-st-great-british-baking-show-netflix-20180824-story.html,2018-08-24 0:00:00,0.313542,0.642574,0.043884,Netflix,irrelevant
8376764,Joe Biden is using every trick in the book to wipe away the Big Stink from his tenure — but nothing is working,https://nypost.com/2025/01/04/opinion/michael-goodwin-joe-biden-has-no-legacy-to-leave-behind/,2025-01-04 0:00:00,0.020826,0.025052,0.954122,Visa Inc.,irrelevant
6324981,No massages? Why Uber's workplace is different than other tech companies,http://rss.cnn.com/~r/rss/cnn_freevideo/~3/LmH_kiq3IF4/index.html,2017-02-13 0:00:00,0.103472,0.549895,0.346632,Uber,irrelevant
3518775,A monumental case looks to crack open the world of auto-warranty robocalls,https://www.cnn.com/2022/08/18/tech/auto-warranty-robocalls-case/index.html,2022-08-18 0:00:00,0.404672,0.407088,0.18824,AT&T,irrelevant
1770804,Starbucks' Valentine's Menu Has Finally Arrived & It Includes 3 New Refreshers,https://www.elitedaily.com/lifestyle/starbucks-blackberry-sage-refreshers-midnight-drink-review,2025-02-03 0:00:00,0.444344,0.51154,0.044116,Starbucks,irrelevant
2899741,San Clemente's issue with renovating beach bathrooms: Beige or white?,http://www.ocregister.com/articles/city-648920-street-pier.html,2015-01-22 0:00:00,0.012505,0.972106,0.015389,AT&T,irrelevant
474435,9 Disturbing Stories From People Who Say They Found Cameras in Their Airbnb,https://gizmodo.com/airbnb-hidden-cameras-shocking-stories-bedroom-night-1851433108,2024-04-26 0:00:00,0.018752,0.680083,0.301165,Airbnb,irrelevant
7387668,"Iran Already Sanitizing Nuclear Site, Intel Warns",https://www.bloomberg.com/view/articles/2015-08-05/iran-already-sanitizing-parchin-nuclear-site-intel-warns,2015-08-05 0:00:00,0.01637,0.969249,0.014381,Intel,irrelevant
7762957,"In light of Apple Silicon, should you buy the new Intel-based 2020 27-inch iMac?",https://www.zdnet.com/article/in-light-of-apple-silicon-should-you-buy-the-new-intel-based-2020-27-inch-imac/#ftag=RSSbaffb68,2020-08-12 0:00:00,0.079037,0.85592,0.065043,Intel,irrelevant
7071049,"Watch: Looters In Philadelphia Run Out Of Walmart With TVs, Electronics",http://www.realclearpolitics.com/video/2020/10/27/watch_looters_in_philadelphia_run_out_of_walmart_with_tvs_electronics.html,2020-10-27 0:00:00,0.024042,0.634199,0.341759,Walmart,irrelevant
4117635,Netflix Just Released a Surprise Sequel to Cloverfield,https://slate.com/culture/2018/02/netflix-just-released-a-surprise-sequel-to-cloverfield.html,2018-02-05 0:00:00,0.448707,0.500386,0.050906,Netflix,irrelevant
8602107,Binance Card Holders Brace for Impact as Mastercard and Visa Reassess Ties,https://www.benzinga.com/markets/cryptocurrency/23/08/34039336/binance-card-holders-brace-for-impact-as-mastercard-and-visa-reassess-ties,2023-08-25 0:00:00,0.558255,0.355724,0.086021,Visa Inc.,relevant
216381,"Walmart Yodel Boy Went on 'Ellen' and It Was, Uh, Something All Right",https://www.vice.com/en_us/article/43bbmj/walmart-yodel-boy-went-on-ellen-and-it-was-uh-something-all-right,2018-04-13 0:00:00,0.178585,0.768313,0.053103,Walmart,irrelevant
2940704,Here Is Your WIRED Star Wars Challenge for Day 168,http://feeds.wired.com/c/35185/f/661370/s/4ac452da/sc/28/l/0L0Swired0N0C20A150C10A0Cstar0Ewars0Echallenge0Eday0E1680C/story01.htm,2015-10-18 0:00:00,0.0534,0.930725,0.015875,AT&T,irrelevant
383015,"Airbnb Drops Camel Rides But Giza’s Already Changing, Here’s What To Know",https://www.forbes.com/sites/emesemaczko/2025/03/05/airbnb-drops-camel-rides-but-gizas-already-changing-heres-what-to-know/,2025-03-05 0:00:00,0.06999,0.649312,0.280698,Airbnb,irrelevant
8354019,Morning Agenda: The Wells Fargo Clawback,http://www.nytimes.com/2017/04/11/business/dealbook/wells-fargo-whole-foods-fed.html,2017-04-11 0:00:00,0.029811,0.408311,0.561878,Wells Fargo,relevant
3356015,"PGA Tour $1 million parlay picks, odds for the 2025 AT&T Pebble Beach Pro-Am: Get an epic return on a $10 bet",https://www.cbssports.com/golf/news/pga-tour-1-million-parlay-picks-odds-for-the-2025-at-t-pebble-beach-pro-am-get-an-epic-return-on-a-10-bet/,2025-01-27 0:00:00,0.143746,0.808837,0.047417,AT&T,irrelevant
3546559,"With DeSantis’s exit, Haley backers in New Hampshire see a flicker of hope.",https://www.nytimes.com/live/2024/01/22/us/election-news-new-hampshire-trump/new-hampshire-haley-voters,2024-01-22 0:00:00,0.11152,0.846677,0.041802,AT&T,irrelevant
3898763,"Netflix's new Drew Barrymore zombie show 'Santa Clarita Diet' is a gory, disgusting mess",http://www.businessinsider.com/netflix-santa-clarita-diet-review-2017-2,2017-02-03 0:00:00,0.016071,0.174881,0.809048,Netflix,irrelevant
3874453,Gilmore Girls: A Year in the Life': What to know before the Netflix revival premieres,https://www.cnet.com/news/gilmore-girls-netflix-a-year-in-the-life-what-to-know/#ftag=CADf328eec,2016-11-23 0:00:00,0.029015,0.9464,0.024584,Netflix,irrelevant
