id,title,pos_score,neutral_score,neg_score,company_id
7070221,Tesla rival Xpeng kills two birds with one stone by inking deal with China's ride-hailing giant Didi,0.094882,0.40072,0.504398,57
7085279,"Uber, Deliveroo and other ride-hailing and food-delivery platforms will have to treat 5.5m gig workers as employees under new EU deal",0.808887,0.163812,0.027302,57
3352103,Snap's profit warning shocked stock investors this week. Morgan Stanley lays down why more are coming that could drive markets 10% lower,0.071138,0.522717,0.406145,206
11607600,AirPods Pro deal: Get Apple's new earbuds on sale on Amazon,0.191977,0.728113,0.079909,2
7070080,"Minneapolis Mayor Vetoes Wage Bill, Cuts Deal With Uber Instead After Meeting With Companies",0.013128,0.215618,0.771254,57
3792294,DreamWorks Animation shares soar on Comcast deal talks,0.455615,0.509969,0.034415,19
9697678,UPDATE 1-Apple says FBI gave it first vulnerability tip on April 14,0.012199,0.96502,0.022781,2
7055094,"Sprouts Farmers Market Gets Double Upgrade After Uber Eats Deal, Strong Q4 Results",0.756617,0.149599,0.093784,57
3369171,"Exxon, Chevron post blockbuster profits on oil price boom",0.43274,0.540802,0.026458,206
10270316,BRIEF-Goldman weighs $1.4 bln sale of new European HQ in London-...,0.085377,0.852029,0.062595,39
11521943,"Google must face Arizona lawsuit against tracking services, judge rules",0.013985,0.788644,0.197372,2
2832881,"Discovery, AT&T seal WarnerMedia deal, CEO David Zaslav gets to work",0.241159,0.749701,0.00914,206
7019565,Uber targeted with $300m lawsuit from London black cab drivers,0.005304,0.050148,0.944548,57
11365601,Save $30 on the Apple Pencil from Amazon and Best Buy,0.097744,0.787782,0.114473,2
11570055,Review: Fraggle Rock on Apple TV+ is the Muppet series Disney+ wishes it had,0.043747,0.914684,0.04157,2
7001128,Man charged in shooting death of Uber driver in Opa-locka,0.014741,0.66941,0.31585,57
4528847,How to Netflix This Weekend: Females-Are-Strong-as-Hell Edition,0.071867,0.89687,0.031263,19
4529041,"How to Netflix Properly This Weekend: You're All Caught Up on 'Game of Thrones,' Right?",0.195651,0.630783,0.173565,19
11593271,How to eat: apple crumble,0.080069,0.760844,0.159087,2
7079764,Uber CEO says Super Bowl ads aren't worth it without celebrity promotion ahead of 'Friends'-themed spot,0.114984,0.80084,0.084176,57
4444669,'The Do-Over' review: Adam Sandler keeps killing comedy in cold blood with Netflix movie,0.034844,0.88186,0.083296,19
10071462,Pfizer buying Anacor Pharmaceuticals in $5.2-billion deal,0.081395,0.888962,0.029642,2
2835696,BP deal sends Nasdaq-listed EV charging stock Tritium surging,0.386121,0.576361,0.037518,206
10995024,"Apple's Cook visits Beijing after China woes, Didi deal",0.017988,0.952065,0.029946,2
11357077,Apple News strikes election coverage deal with ABC News,0.059308,0.927285,0.013407,2
10231828,Yum China shares downgraded to neutral at Goldman after sharp price gains,0.068752,0.894771,0.036476,39
2835735,"Credit Suisse Slashed Price Targets On Google, Meta Ahead Of Quarterly Earnings",0.031749,0.841264,0.126987,206
9700285,'No foul play' suspected in man's death at Apple headquarters,0.015051,0.925449,0.0595,2
4034027,Chelsea Handler reportedly has exec fired from Netflix show,0.009791,0.861792,0.128417,19
3363646,Walmart deal bars Canoo business with Amazon,0.011523,0.937658,0.050819,206
8867528,"Keith Emerson of Emerson, Lake and Palmer dies",0.038507,0.89734,0.064153,86
11588099,Apple hits an all-time high as China and the US reach a phase-one trade deal (AAPL),0.872838,0.113638,0.013525,2
7085214,‘It’s everyone’s nightmare — the robot doesn’t stop’: Tesla recall and robotaxi crash throw self-driving car dream into crisis,0.022584,0.05598,0.921436,57
10255168,Goldman Sachs (NYSE: GS) buys downtown Nashville's Fifth Third Center — in largest commercial real estate deal of 2017,0.608726,0.363635,0.027639,39
3792245,DreamWorks in talks for $3B sale to Comcast,0.047602,0.936301,0.016097,19
9706349,How to use Apple AirPlay on the HTC 10,0.065874,0.850239,0.083887,2
7004209,How to do Disney World with an invisible disability,0.500458,0.413814,0.085728,57
11360276,These Apple Watch deals offer serious discounts before Boxing Day sales even begin,0.373258,0.535235,0.091507,2
11523985,Apple’s profit jumps to $34.6 billion in holiday quarter despite supply issues.,0.759793,0.178426,0.061781,2
6995811,"New York City Hall touts deal to help Uber, Lyft drivers",0.791668,0.171644,0.036689,57
2838313,"Tesla Rival Lucid Bags Deal To Sell 100,000 EVs To Saudi Arabia",0.01971,0.89928,0.08101,206
11354820,Apple dodges iPhone tariff after Trump confirms trade deal agreement with China,0.034253,0.217308,0.748438,2
11601910,How to share an Apple Music subscription between up to 6 people using the Family Sharing feature,0.159132,0.766861,0.074008,2
3347414,Netflix Inks $350M Visual Effects Services Deal With DNEG,0.157102,0.819649,0.023249,206
11365888,The Apple Watch 4 is still the cheapest price ever in the early January sales 2020,0.292817,0.594492,0.112692,2
9700478,Apple campus death: Person with head wound found in company conference room,0.013245,0.963032,0.023723,2
11523837,Apple's holiday iPhone sales surge despite supply shortages,0.624527,0.310762,0.064712,2
3369641,Cowen cuts price target on Green Thumb Industries despite solid quarter,0.032385,0.932643,0.034972,206
2826542,"RA Capital-Backed AN2 Therapeutics Hits NASDAQ, With IPO Price At $15",0.024661,0.951509,0.02383,206
2835656,Cancer-Focused Coeptis Therapeutics Turns To SPAC Deal To Uplist To NASDAQ,0.339641,0.637064,0.023295,206
7079224,Murder trial juror shot at while working as Uber driver not far from crime scene: Should she be on jury?,0.017281,0.472959,0.50976,57
9771481,"Apple's back-to-school promotion starts today, and it includes $300 headphones",0.447896,0.530192,0.021912,2
3360748,NASDAQ: CRMD Investor Notice: Update in Lawsuit against CorMedix Inc. announced by the Shareholders Foundation,0.011593,0.970513,0.017893,206
9759422,iPhone 7 Rumor Mill Kicks In As Apple Inc. Starts Early Hiring At Taiwanese Suppliers Foxconn And Pegatron,0.09932,0.862246,0.038434,2
3768190,Netflix wants to rip up distribution deal with bankrupt Relativity,0.019335,0.332432,0.648233,19
3786355,Netflix getting rid of price break for existing customers –and many don’t know it,0.094594,0.144618,0.760787,19
10177394,8 Biggest Price Target Changes For Friday,0.115833,0.853409,0.030758,39
3777645,Netflix Password Sharing Isn't As Big A Deal As Quartz Thinks,0.03989,0.459735,0.500375,19
11365145,This mega market-leading Google Pixel 4 deal comes with a brill Boxing Day pressie,0.599003,0.378477,0.02252,2
3771044,"Review round-up: Netflix's ""Fuller House"" is not binge-worthy",0.029868,0.66752,0.302613,19
7079673,Bilt Mastercard Credit Card Review 2024,0.032918,0.956567,0.010515,57
3377929,"Tech's latest IPOs are getting demolished, with Robinhood, Rivian, UiPath down over 70% from offer price",0.030291,0.718277,0.251432,206
3780059,'Pee-wee's Big Holiday' now on Netflix: 9 things to know,0.026846,0.956288,0.016866,19
11525305,How To Protect Yourself When Using Apple AirTag: Stalking Cases Strike Fear Into Users,0.114288,0.358379,0.527333,2
9703834,Dish Network to offer house calls to fix your broken Apple iPhone,0.055236,0.561328,0.383435,2
11360627,"Last-Minute Smartphone Gift Guide: From iPhone 11 To Google Pixel 4, The 7 Best Phones You Can Buy Right Now",0.299678,0.65174,0.048581,2
7073388,Apple iPhone 15 and 15 Plus review: Almost Pro,0.200219,0.728835,0.070947,57
4292342,Three great tricks for using Netflix,0.565001,0.297128,0.137871,19
11570195,Apple unceremoniously removes the Beats Pill Plus from sale,0.055855,0.510851,0.433294,2
11323588,"Siri, how much will this lawsuit cost Apple?",0.013734,0.588532,0.397734,2
3349824,"SHAREHOLDER ALERT: The Gross Law Firm Notifies Shareholders of Amazon.com, Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of July 5, 2022",0.020605,0.875642,0.103753,206
9762004,Microsoft is selling its cheap phone business to Foxconn,0.090142,0.55129,0.358568,2
7085473,"Uber's holiday offerings include robot reindeer deliveries, festive party buses: 'Go anywhere, get anything'",0.817457,0.149458,0.033085,57
7004060,How to avoid an Uber/Lyft disaster,0.020234,0.130086,0.84968,57
3357180,Connect Biopharma Announces Receipt of NASDAQ Deficiency Notice Regarding Minimum Bid Price Requirement,0.149375,0.817365,0.03326,206
10246792,5 Biggest Price Target Changes For Thursday,0.118255,0.853705,0.02804,39
3352015,"NASDAQ: SDIG Investor Notice: Investors who Lost over $100,000 in Stronghold Digital Mining, Inc. shares should contact the Shareholders Foundation in connection with pending Lawsuit",0.023371,0.773336,0.203294,206
11603639,Auto review: Ford's 2020 F-series Super Duty Tremor off-road pickup could be a super-size hit,0.311055,0.653808,0.035137,2
8869981,Keyboardist Keith Emerson's death officially ruled a suicide,0.017952,0.515826,0.466222,86
10177321,Goldman sees this discount retailer benefiting as malls suffer,0.429807,0.550971,0.019222,39
7084822,Amazon's massive New Year's sale is live: here are the 29 best deals to shop right now,0.343854,0.617812,0.038334,57
7085205,Best Buy will gift you a $15 gift card with a $100 Uber gift card purchase,0.393204,0.534764,0.072031,57
11616132,"Yes, you can get Apple Music on an Android device — here's how to download and set it up",0.130494,0.763593,0.105913,2
3789574,Netflix confirms over 22 million US subscribers will get a price hike in the coming months,0.141428,0.822861,0.03571,19
6997848,"Uber deal could add 100,000 ridehailing EVs to roads",0.852399,0.115721,0.031881,57
7085130,Tired of dropping needles? These luxury artificial Christmas trees are less than half price at Amazon right now,0.061133,0.229378,0.709489,57
11591748,Tech review: The best app games of the year from Apple,0.241261,0.738195,0.020543,2
7076034,Uber Accused of Not Doing Enough to Prevent Sexual Assault in Consolidated Lawsuit,0.001724,0.00744,0.990836,57
3349252,"After Hellish Week, More Retail Earnings Coming; Best Buy, Costco, Dollar Stores Set To Announce",0.297954,0.636086,0.06596,206
6995366,Uber One subscribers get a free year of Perplexity Pro. Here's how to claim it (and why you should),0.562144,0.344966,0.09289,57
10246181,5 Biggest Price Target Changes For Tuesday,0.106454,0.867184,0.026361,39
11591580,"How 'Fleabag' creator Phoebe Waller-Bridge went from struggling to find work in her 20s to scooping up 3 Emmys, 2 Golden Globes, and a reported $20-million-a-year Amazon deal",0.049452,0.094103,0.856445,2
7085041,NKE Stock Price | Nike Inc. Cl B Stock Quote (U.S.: NYSE),0.011027,0.975952,0.013021,57
9700201,Apple campus death: Employee dead in company conference room in 'isolated incident',0.010813,0.7826,0.206587,2
10255609,Wall Street’s Goldman Sachs to offer home improvement loans,0.787852,0.192127,0.020021,39
2826529,Why Tesla Stock Looks Set To Soar And How To Trade This Key Pattern,0.1948,0.769817,0.035383,206
8869749,Rock musician Keith Emerson dies at 71,0.023978,0.959154,0.016868,86
9697280,Feds scrap Apple lawsuit in New York,0.008553,0.456379,0.535068,2
11593336,Google Reveals How To Hack An Apple iPhone Within Minutes,0.027416,0.663065,0.30952,2
11592072,"How to change your Apple Watch's face from your iPhone, and customize its color, style, and layout",0.113232,0.79373,0.093037,2
10355389,"Citigroup, Twitter, Lyft: Prince’s Arrest Touches Many",0.00327,0.077671,0.919059,39
3355413,Blue Hat Regains Compliance with Nasdaq Minimum Bid Price Requirement,0.207806,0.730788,0.061406,206
3783390,"iPad Pro 9.7 review: Apple's best tablet, but it won't replace a laptop",0.122055,0.811041,0.066904,19
3764852,'How to Be Single' Director to Helm Netflix Series '#Girlboss',0.057456,0.908693,0.033851,19
3347563,"BofA Downgrades Ginkgo Bioworks, Cuts Price Target In Half",0.024197,0.937432,0.038371,206
7037646,Trigger Warning: Awful Uber Incident Results in Death of 1-Year-Old,0.00363,0.030582,0.965788,57
9768041,Is Apple's iPhone nagging you to update it? Here’s how to stop it,0.01598,0.064117,0.919903,2
9700444,Police investigate death at Apple headquarters in California: reports,0.009859,0.953567,0.036574,2
7082403,"Should you preorder the Apple Vision Pro? The pros and cons, plus how to buy it",0.161806,0.776018,0.062177,57
11584102,HBO Ex-CEO Richard Plepler Signs 5-Year Apple TV+ Production Deal,0.07858,0.87534,0.04608,2
10994467,"Google, Fiat Chrysler working on self-driving car deal: sources",0.089975,0.902596,0.00743,2
9720189,"6 tips to keep Facebook clean, secure and private",0.659317,0.296879,0.043804,2
3816910,Will Facebook's 'trending' scandal change the way we read news?,0.026261,0.274587,0.699152,19
10346266,BRIEF-Genesis Capital signs deal with an affiliate of Goldman Sachs,0.033039,0.793526,0.173435,39
6998334,Uber just added a way to search for rides in other cities— here's how to use it,0.631695,0.296252,0.072053,57
11605724,Fire TV streaming devices are all on sale at Amazon,0.093368,0.878747,0.027885,2
3357177,Medigus Announces Receipt of Nasdaq Notice of Bid Price Deficiency,0.047895,0.845967,0.106139,206
7079326,Uber to offer service in London's famous black cabs,0.786241,0.188378,0.025381,57
3777138,Intel Compute Stick review: Windows 10 for your TV,0.030762,0.957147,0.012091,19
10290365,How to Eat Like a Goldman Exec,0.168671,0.628273,0.203055,39
3789623,Netflix Price Changes Are Coming — Here's When You'll Pay More for Your Subscription,0.090908,0.804841,0.104251,19
11588081,Apple has narrowly avoided a 15% tariff on the iPhone after Trump's trade deal with China,0.320914,0.436105,0.242981,2
9765006,"Artist Britto lawsuit against Apple, design firm dismissed",0.005108,0.178869,0.816023,2
4444700,'Pee-wee's Big Holiday' review: Slightly creepy Pee-wee Herman returns in funny Netflix debut,0.048413,0.881008,0.070579,19
11599681,iPhone Upgrade Shock: Apple’s Price Changes Explained,0.020294,0.247717,0.731989,2
8867420,"Keith Emerson, keyboard player for Emerson, Lake & Palmer, dies at 71",0.051602,0.919062,0.029336,86
3816665,Netflix's exclusive deal for Disney movies kicks in this September,0.085723,0.905462,0.008815,19
11611946,10 Biggest Price Target Changes For Wednesday,0.073646,0.90732,0.019034,2
3783077,Tricks and tips every Netflix subscriber should know,0.103259,0.821364,0.075377,19
3771011,"The Best, Worst Horror Movies Netflix Has to Offer — And Boy Are They Bad",0.075407,0.233679,0.690915,19
7003864,Google Pixel 8A review: the sensible choice,0.655117,0.304292,0.040591,57
7079674,"How much do Uber and Lyft drivers really make? It varies wildly depending on tips, car expenses, and how they calculate profits.",0.092129,0.577669,0.330202,57
11593685,Apple iPhone 11 Pro Long-Term Review: Verdict And Deals,0.054339,0.932478,0.013183,2
6994831,"‘Should I be fearing my ride share driver?': Woman shares how to check if child lock is on in Uber, Lyft",0.05356,0.703345,0.243095,57
10240924,"The arrest of Alwaleed Bin Talal touches many — including Citigroup, 21st Century Fox and Twitter",0.015698,0.71608,0.268222,39
10364623,Gold: Goldman’s Price Target on ‘the Currency of Last Resort’,0.034105,0.948481,0.017413,39
2836114,Tesla Stock Plunge Wipes Out $114 Billion In Value As Twitter Deal Sparks Fears,0.020797,0.512394,0.46681,206
4444804,Netflix series 'Fuller House' bashed in review after review,0.011483,0.961725,0.026792,19
10261179,Blackstone's Thomson Reuters deal takes fight to Bloomberg,0.048178,0.898625,0.053197,39
9809314,How to add extra security to your Apple ID,0.439444,0.478374,0.082181,2
3816660,Netflix Exclusive Disney Movie Deal in U.S. Kicks In This Fall,0.034614,0.958533,0.006853,19
11357821,"Apple Offers Discount On Apple Arcade, But There's A Catch",0.07109,0.240637,0.688272,2
6992540,Serve Robotics Surges In Pre-market Following Deal To Deliver Shake Shack Via Uber Eats,0.149029,0.782356,0.068615,57
11525792,The 50 Best Cheap Products Trending On Amazon,0.248932,0.703184,0.047883,2
3357578,Polestar shares expected to debut Friday on Nasdaq after SPAC deal approved,0.054414,0.939704,0.005882,206
6992537,‘Customers make crazy requests so they can complain’: Uber Eats driver says customer sabotaged her so that they could take tip away,0.017995,0.653575,0.32843,57
8873060,"Rob Ford, Blustery Ex-Mayor of Toronto Whose Struggles Went Public, Dies at 46",0.031038,0.323063,0.645898,86
11593346,Latest AirPods deals are still running for those seeking cheap Apple headphones,0.072626,0.672513,0.25486,2
11569298,Deal alert: Amazon is selling $99 Apple AirPods for a limited time,0.088333,0.75443,0.157238,2
11524048,Apple posted record holiday quarter sales despite supply constraints,0.778163,0.168776,0.053061,2
7043209,Costa Mesa police nab Uber driver suspected in hit-and-run on same day victim dies from injuries,0.003548,0.042345,0.954107,57
11602074,"Director says in lawsuit Apple, Shyamalan stole her movie",0.007042,0.777526,0.215432,2
11597306,AirPods Deals: save big in cheap Apple headphone sales,0.233418,0.513511,0.253071,2
2838316,"Tech stocks are facing a 'perfect storm' as competition ramps up and the era of cheap debt-fueled growth comes to an end, Bank of America says",0.126115,0.741481,0.132403,206
3768200,"Streaming review | Love: Netflix TV series turns rom-com pattern on its ear, effectively",0.287448,0.58508,0.127472,19
11595736,‘Little America’ Co-Creator Lee Eisenberg Sets Overall Deal at Apple,0.24659,0.737803,0.015607,2
3360155,Titan Medical Granted 180-Day Extension by Nasdaq to Regain Compliance with Minimum Bid Price Rule,0.207112,0.765275,0.027613,206
11614010,Every Edition of Apple AirPods Are on Sale on Amazon Right Now,0.071506,0.826285,0.102209,2
11368232,Apple Pay does work on an iPad — here's how to set up and use it for in-app purchases and quick online checkouts,0.380535,0.507678,0.111787,2
9697691,Apple says FBI gave it first vulnerability tip on April 14,0.021002,0.966052,0.012946,2
10236756,Dogspectus ransomware targets Android devices in the quest for Apple iTunes gift cards,0.065384,0.817015,0.1176,2
3775943,5 tips every Netflix user should know video,0.117232,0.809262,0.073505,19
10864757,Spotify Matches Apple Music's Family Plan Price,0.076091,0.828612,0.095297,2
11589950,These Bose QuietComfort headphones are now better than half price at Amazon,0.330191,0.558005,0.111804,2
11615921,Review: Netflix's 'Night on Earth' Takes Viewers Into the Darkness,0.033365,0.942714,0.02392,2
3372586,CVS Health To $120? Here Are 5 Other Price Target Changes For Monday,0.031498,0.956784,0.011718,206
11600211,Apple Halted iCloud Encryption Plans After FBI Warning—Report,0.008369,0.161713,0.829918,2
3363370,InMed Pharmaceuticals Receives Nasdaq Notification Regarding Minimum Bid Price Compliance,0.068504,0.911032,0.020464,206
3354465,US stocks fall as Target's 2nd profit warning in less than a month weighs on retail sector,0.029368,0.853539,0.117093,206
3354466,Oracle quietly closes $28B deal to buy electronic health records company Cerner,0.271271,0.676773,0.051957,206
6998353,Uber Loses VAT Lawsuit For Rivals Outside London,0.006322,0.112175,0.881503,57
3780063,"TV review | 'Daredevil': Netflix series format allows adding Elektra, Punisher",0.043452,0.904995,0.051554,19
7085803,Amazon Confronts Gender Discrimination Claims As Three Employees File Landmark Lawsuit,0.01068,0.158793,0.830527,57
3371932,Nvidia sinks as chip maker's warning on revenue and gaming weakness drags tech shares,0.031358,0.614394,0.354248,206
3349813,"CareDx, Inc. (NASDAQ: CDNA) SHAREHOLDER CLASS ACTION ALERT: Bernstein Liebhard LLP Announces that a Securities Class Action Lawsuit Has Been Filed Against CareDx Inc. (NASDAQ: CDNA)",0.053816,0.856428,0.089757,206
11357059,"US STOCKS-S&P 500, Nasdaq eye record open as China data, trade deal lift mood",0.638428,0.343215,0.018356,2
3783860,Netflix Acquires Worldwide Streaming Rights to Anna Friel Crime Drama ‘Marcella’,0.259319,0.668495,0.072186,19
11584178,AAPL Stock Price | Apple Inc. Stock Quote (U.S.: Nasdaq),0.020033,0.940506,0.039461,2
10876995,"Apple: Now Rosenblatt, UBS Offer Caution About June Quarter Outlook",0.021533,0.957132,0.021336,2
6935773,"Tesla Unveils 2-Seater Cybercab That Drives Itself, Price Expected To Be Under $30K: Also Shows Off 20-Seater Robovan To Rival Uber Shuttle",0.071655,0.572676,0.355669,57
3783420,REVIEW: This is Apple's best iPad,0.194127,0.761821,0.044052,19
6936135,Uber teams with Avride to offer self-driving vehicles for rides and food deliveries,0.799162,0.182557,0.018281,57
2832800,Nvidia Shares Drop As Baird Cuts Price Target By 38%; Downgrades To Neutral,0.026391,0.852514,0.121095,206
11597449,Best deal on Apple Airpods (UK deal),0.145923,0.760224,0.093853,2
3819048,El Chapo threatens lawsuit against Netflix for planned series,0.008434,0.346035,0.645531,19
11587277,9 Apple AirPods tricks you’ll wish you knew before now,0.17997,0.423978,0.396052,2
2826532,Analysts Cut LiqTech's Price Target After FY21 Results,0.014777,0.965622,0.019601,206
3352096,Dow Jones Rallies On Inflation Data; Tesla Pops As Elon Musk Issues This Warning; Apple Stock Surges,0.23237,0.547523,0.220107,206
9759471,Apple may offer three versions of iPhone 7,0.072006,0.900512,0.027481,2
11357807,Don't miss the Apple AirPods at this ludicrously good UK price,0.549592,0.261558,0.18885,2
11585715,Apple and GPU-maker Imagination make nice in new licensing deal,0.728825,0.246127,0.025048,2
7034809,Exploring The Competitive Space: Uber Technologies Versus Industry Peers In Ground Transportation,0.724123,0.151325,0.124552,57
6998673,71 Amazon Gifts for Men That Will Make You a Prime Gift Giver,0.8109,0.156917,0.032183,57
11599759,Apple's 'Morning Show' will deal with 'chaos' left behind in new season,0.045794,0.915494,0.038712,2
3360182,Hoth Therapeutics Granted 180 Day Extension by Nasdaq to Regain Compliance with Bid Price Rule,0.173461,0.801568,0.02497,206
10346373,BRIEF-Goldman wins dismissal of Primus Pacific lawsuit,0.221572,0.499553,0.278875,39
7079028,FEC Complaint: Former Intel Officials Strategized to Kill Hunter Biden Laptop Scandal — to Protect Joe,0.014373,0.246591,0.739036,57
2832939,VEON confirms notification from Nasdaq on minimum share price requirement,0.054846,0.930462,0.014693,206
7073644,Early Amazon Prime Day deals are live in the UK,0.0355,0.956759,0.007741,57
11598132,Julia Louis-Dreyfus signs multi-year deal with Apple TV+,0.045911,0.931249,0.02284,2
10243365,Goldman Sachs wants to become the Google of Wall Street — and it's taking a recruiting tip from the tech giant,0.497575,0.372015,0.13041,39
7082654,Kia Signs MoU to Offer Ride Hailing PBVs to Drivers on the Uber Platform,0.121917,0.823599,0.054484,57
6998771,"Uber And Lyft Agree To Worker Benefits, Settle State Lawsuit",0.287886,0.597192,0.114922,57
3366773,Market Volatility Increases Following Profit Warning By Walmart,0.047409,0.87432,0.078271,206
11360364,"The Disney Channel Original movie ‘High School Musical’, reviewed",0.024655,0.970691,0.004654,2
3789306,Netflix’s CEO Says VPN Users Really Aren’t a Big Deal,0.07297,0.857785,0.069245,19
7081832,CitiBusiness AAdvantage Platinum Select Mastercard Review 2024,0.108325,0.875235,0.01644,57
7001603,Chicago Man Who Had Ankle Monitor Removed Accused in Uber Driver's Death,0.011627,0.525067,0.463306,57
6998365,The 15 best Amazon Prime Day Kindle deals,0.450107,0.479786,0.070107,57
9768047,Is Apple's iPhone nagging you to update? Here’s how to stop it,0.015195,0.057692,0.927113,2
11585724,Apple targets jailbreaking in lawsuit against iOS virtualization company,0.014754,0.284615,0.700631,2
7075914,"Waitrose in talks with Amazon over online grocery deal, says report",0.026701,0.968547,0.004752,57
10255607,Wall Street's Goldman Sachs to offer home improvement loans,0.790625,0.189072,0.020303,39
11611468,iPhone 11s drive Apple to record holiday earnings.,0.788441,0.175859,0.0357,2
3349500,Rick Cohen’s Symbotic Expands Deal to Automate Walmart’s Warehouses To All 42 Regional Distribution Centers,0.636214,0.330686,0.033099,206
6939085,Uber Delivery Deal Preps This Restaurant Stock For A Breakout,0.859447,0.076351,0.064202,57
6935979,Get everyday essentials now under $25 during Amazon’s October Prime Day,0.518308,0.433824,0.047868,57
10287598,Citrix Is Working With Goldman Sachs on Potential Sale Process,0.124055,0.826279,0.049666,39
10292951,GOLDMAN SACHS: Here's how to make money in the most boring market in years,0.167313,0.806297,0.026389,39
6992726,"Steve Jobs Commissioned Yacht, Venus, Delivered After Apple Co-Founder's Death, Collides With Another Superyacht Off Italian Coast",0.060587,0.677838,0.261575,57
7034616,‘Not the first time I’ve heard this!’: Uber Eats driver says he delivered to Chris Brown’s house. His tip was $1,0.075759,0.857458,0.066784,57
11527339,How to set up an Amazon Echo smart speaker,0.119448,0.846883,0.033669,2
3767891,Netflix's 'Pee-wee's Big Holiday' looks like a remake of 'Pee-wee's Big Adventure',0.107401,0.820611,0.071988,19
11363867,Apple's App Store holiday giveaway starts today,0.069589,0.921246,0.009165,2
7073385,"UPS plans to hire more than 100,000 holiday workers this year, on par with last year",0.5533,0.40841,0.03829,57
3372047,"Tesla (TSLA) Stock Price: Analyst Weighs In On Upcoming Stock Split, And What You Need To Know",0.058451,0.911528,0.030021,206
3363293,"Canoo surges 107% after the EV maker inks deal to sell up to 10,000 delivery vehicles to Walmart",0.556383,0.411136,0.03248,206
4486609,MIPTV: Why the 'Black Mirror' Deal Marks a Turning Point for Netflix,0.39545,0.570591,0.033959,19
6994991,NYC Uber driver says passenger pepper sprayed him over skin color: ‘This is a hate crime’,0.005256,0.09342,0.901324,57
3366704,EQONEX Receives NASDAQ Notification Regarding Minimum Bid Price Deficiency,0.072025,0.880741,0.047234,206
7004137,"Waymo, the self-driving car company owned by Google's parent, Alphabet: How to ride, cost, accident record",0.175164,0.596966,0.227869,57
9762025,Microsoft Sells Feature Phone Business To iPhone Maker Foxconn In $350M Deal As Nokia-Branded Phones Set To Return,0.570668,0.368011,0.061321,2
7069994,California police searching for missing Netflix employee say no evidence of crime,0.017145,0.739657,0.243198,57
10174725,"GoPro shares fall to record low after Goldman, Citi say sell",0.008774,0.12735,0.863876,39
10110182,Google wants your data to do great things. That's not such a bad deal.,0.797997,0.120395,0.081607,2
10290252,"In Venezuela, Goldman Sachs Found a Hot Deal and a Moral Mess",0.962957,0.014724,0.02232,39
6935782,Tesla Robotaxi Event: What To Expect And How To Watch (Live),0.029562,0.955774,0.014665,57
7037688,Uber spent $178 million settling a lawsuit with taxi drivers in Australia,0.032905,0.19644,0.770655,57
11522062,Save $150 on the MacBook Air with this deal exclusive to Amazon,0.304441,0.64429,0.051269,2
6998781,A fare deal: Uber and Lyft drivers to earn $32.50 per hour in Massachusetts settlement,0.331976,0.486232,0.181792,57
11598071,Julia Louis-Dreyfus Partners with Apple in New Overall Deal,0.093291,0.879376,0.027333,2
10548680,Apple loses 'iPhone' wallets lawsuit in China,0.00422,0.122002,0.873779,2
2836175,Robinhood Layoffs 2022: Stock Price Plunges As 340 Full Time Staff Are Cut,0.031893,0.860166,0.107941,206
6983729,PayPal Expands Strategic Partnership with Adyen to offer Fastlane in the U.S.,0.471779,0.509045,0.019176,57
10255198,Chipotle exec admits that its main selling point is the kiss of death for its queso,0.114579,0.619147,0.266274,39
9765245,Apple may open up Siri to developers. That’s a huge deal.,0.816255,0.149518,0.034226,2
9700664,Warning signs for Apple's China gameplan,0.025941,0.642296,0.331763,2
11356954,Hurry – the Apple HomePod gets £113 price cut in brilliant Christmas deal,0.395528,0.463818,0.140654,2
11584163,Apple signs former HBO chief to a five-year deal,0.147141,0.823339,0.02952,2
3354989,"This Week in Apps, Apple WWDC review: blurred lines, new APIs – TechCrunch",0.02099,0.960442,0.018569,206
4033204,Amazon's stock on course for third-biggest price gain ahead of results,0.522103,0.435894,0.042003,19
11365421,"CORRECTED-UPDATE 1-Japan Display discussing factory sale to Apple, Sharp -Nikkei",0.040712,0.915009,0.044279,2
7087901,Apple iPhone 15 Pro Review: The Flagship Phone To Lure Android Users To iOS,0.340405,0.602164,0.057431,57
10379495,BRIEF-Goldman Sachs reports tender offer for up to $750 mln of...,0.092714,0.879699,0.027587,39
10343240,'Uncharted Territory:' Goldman Sachs Issues Dire Wire Warning About Federal Spending,0.013074,0.089108,0.897819,39
10290737,Venezuelan Opposition Blasts Goldman Sachs for $2.8B Bond Deal with Maduro,0.004504,0.023946,0.97155,39
7037637,In-Depth Analysis: Uber Technologies Versus Competitors In Ground Transportation Industry,0.062355,0.651734,0.285911,57
10186110,Malaysia owes $1.2 billion over an international scandal involving Goldman Sachs and Abu Dhabi,0.002342,0.018758,0.978899,39
7081972,‘I would’ve snatched that tip back so fast’: Customer orders vodka at 9am to make Jello shots for party. Uber Eats delivery driver told her to look into substance abuse treatment,0.09303,0.811342,0.095627,57
7013083,"Legislators say they have a deal on Uber and Lyft driver pay, but companies object",0.115327,0.540425,0.344248,57
11570180,Apple patches Safari bug that leaked user data,0.008325,0.141111,0.850564,2
3372611,This Analyst Boosts Price Target On Dillard's; Also Check Out Some Other Big PT Changes,0.233489,0.73986,0.026651,206
