id,title,pos_score,neutral_score,neg_score
11425848,Don't miss a match: Get 30% off MLS Season Pass on Apple TV for the 2025 season,0.049882,0.910662,0.039457
11425833,Apple Estimates Trump Tariffs Will Add $900 Million to Costs in June Quarter,0.033395,0.910786,0.055819
11425819,Stripe shows iOS developers how to avoid Apple's App Store commission,0.01826,0.274631,0.707109
11425820,Apple’s Chaotic Month Culminates in Tariff-Focused Earnings Test,0.42412,0.507492,0.068388
11425920,Apple to report quarterly earnings amid Trump trade policy chaos,0.026785,0.724216,0.249
11425869,Amazon Prime Day Returns in July 2025: What to Know + Early Deals You Can Shop Now,0.099624,0.886592,0.013784
11425870,Amazon’s Summer Beauty Event Dropped a Secret Fragrance Sale—up to 40% off Celeb-Loved Perfumes,0.237889,0.444634,0.317477
11425838,Apple's $95 Billion Sales Quarter Tops Wall Street Estimates as Tech Giant Warns Tariffs Would Add $900 Million to Costs,0.043847,0.150051,0.806103
11425825,Apple tops Wall Street earnings expectations but its closely watched services business misses,0.053185,0.134088,0.812728
11425890,Federal Judge Hits Apple Exec With Criminal Referral Over 'Obvious Lies',0.002984,0.024556,0.97246
11425892,"Federal Judge Blasts Apple for 'Willfully' Violating Antitrust Order, Refers Case to Criminal Prosecutors",0.002399,0.008398,0.989203
11425861,Apple faces possible criminal charges — judge rules Tim Cook ‘chose poorly’ in alleged defiance of antitrust ruling,0.00183,0.01136,0.98681
11425894,Google CEO Sundar Pichai Warns that Breaking Up His Search Monopoly Would Hamper 'Innovation',0.108929,0.444128,0.446943
11425895,Apple's huge stream of App Store revenue could be at risk,0.020549,0.072351,0.9071
11425893,Patreon will update its iPhone app to sidestep Apple’s payment system,0.021954,0.33393,0.644116
11425885,Apple AirPods 4 Under $100: Limited Time Deal,0.114409,0.758718,0.126873
11425874,Epic Games takes aim at Apple and Steam with zero-commission policy for developers,0.048115,0.574547,0.377338
11425921,Apple referred to federal prosecutors after judge rules it violated court order,0.005069,0.186649,0.808282
11425889,Apple revenue tops Wall Street expectations but Services division disappoints,0.033586,0.143958,0.822456
11425876,The Apple Watch Series 10 returns to a record low of $299 at Amazon and Best Buy,0.1483,0.684611,0.167089
11425871,Apple’s iPad Air M3 is $100 off,0.042973,0.745453,0.211574
11425551,Apple Says Tariffs Will Add $900 Million in Costs This Quarter,0.042143,0.875423,0.082434
11425947,Epic is offering developers an alternative to Apple’s in-app purchases,0.088852,0.506915,0.404233
11425979,Epic Games' Cravath team wins fees in Apple contempt ruling,0.010274,0.519816,0.46991
11425992,DoorDash's Massive Run Just Got A Reset. Stock Charges Higher With Earnings Due.,0.260113,0.360005,0.379881
11426037,Court sides with Fortnite maker Epic as Apple sanctioned for defying order in App Store case,0.002305,0.035815,0.961879
11425969,Judge rules Apple violated injunction against its 'anticompetitive conduct',0.002401,0.018401,0.979199
11426003,MLS Season Pass Price Drop: Get 30% off Apple TV’s service for remainder of season including MLS Cup playoffs,0.030082,0.568508,0.40141
11426044,What's next for Apple after US court's contempt order in Epic Games case?,0.008065,0.422668,0.569267
11426026,Read the juiciest bits from the court ruling against Apple over its anticompetitive App Store practices,0.002899,0.01505,0.982051
11426063,Are Apple Earbuds Being Cleared Out? AirPods 4 Cost Less Than $100 for a Limited Time,0.061121,0.560569,0.37831
11426073,Apple Gears Up For Q2 Earnings With Bearish Technicals: 'Super Cycle Unlikely' Says Strategist,0.305619,0.56697,0.127411
11425550,Apple’s Sales to Rise in ‘Low to Mid-Single Digit’ Percent Range,0.585967,0.359273,0.054759
11426016,US judge rules Apple violated order to reform App Store,0.003234,0.047613,0.949153
11426101,Apple sure has had a rough 2025,0.028146,0.188728,0.783126
11426100,‘Cook chose poorly’: how Apple blew up its control over the App Store,0.007615,0.029498,0.962886
11425988,Apple's Strong Services Growth And iPhone Pricing Power Fuel Analyst's Confidence Despite Tariff Risks,0.771354,0.080692,0.147954
11426108,U.S. judge rules Apple violated order to reform App Store,0.003075,0.046476,0.950449
11426112,"Dow Jones Futures Rally Ahead Of Jobless Claims; Meta, Microsoft Surge On Earnings",0.596727,0.290491,0.112782
11426130,"Apple must pay Optis $502 million lump sum in UK patent dispute, court rules",0.022585,0.527763,0.449652
11426134,Court orders Apple to stop collecting fees for purchases made outside the App Store,0.016616,0.182968,0.800416
11426200,"Save the Date: Amazon Announced Prime Day 2025, but We Found Early Deals to Shop for Up to 86% Off Now",0.379428,0.579849,0.040724
11426206,Apple Would Be Worth Half as Much If It Stopped Manufacturing in China,0.238196,0.315525,0.446279
11426183,Apple held in contempt for violating court order in Epic Games' antitrust case,0.001823,0.021362,0.976815
11426243,A judge found that an Apple executive 'outright lied under oath' in Epic Games case,0.002397,0.022178,0.975425
11426168,You Can Make Friends With Adorable Cats and Dogs on Apple Arcade Now,0.232352,0.729769,0.037879
11426221,Short Seller Jim Chanos Slams Trump's Reindustrialization Hopes: Says $3-Per-Hour Apple Supplier Foxconn Workers Were 'Too Expensive' — Questions If 'Those Jobs Are Coming Back',0.026479,0.197876,0.775645
11426222,"Microsoft, Apple And 3 Stocks To Watch Heading Into Thursday",0.029335,0.949717,0.020948
11426257,Judge blasts Apple for violating App Store ruling. But these analysts aren’t concerned.,0.003844,0.031863,0.964293
11426268,Bono Shares Emotional Memories and Performs U2 Hits in Apple’s ‘Stories of Surrender’ Trailer,0.093894,0.887713,0.018393
11426276,‘Fortnite’ to Return to App Store After Judge Rules Apple Violated Injunction Set by Epic Games’ Antitrust Lawsuit,0.003116,0.047933,0.948951
11426325,"Apple must halt non-app store sales commissions, judge says",0.076998,0.562523,0.360478
11425463,Apple earnings: Tariffs could add $900 million in costs,0.030605,0.620719,0.348675
11425637,New Star Wars series: How to watch on Fortnite ahead of Disney+,0.026495,0.962469,0.011036
11425675,Watch new Star Wars show on Fortnite before Disney+ debut. Here's how,0.022889,0.964999,0.012112
11425722,Apple CEO Tim Cook reveals how much Trump's tariffs will cost the tech giant this quarter,0.044579,0.906081,0.04934
11425689,Apple estimates tariffs will add $900M to costs in June quarter,0.036748,0.922256,0.040996
11425753,Apple Tops March-Quarter Targets On Record Services Revenue. But Stock Slips.,0.086398,0.185299,0.728303
11425721,Apple is getting punished for the one thing it did not deliver this quarter,0.005211,0.010631,0.984158
11425766,"Apple Reports 'Strong' Q2 Earnings: Revenue Beat, EPS Beat, Installed Base Hits All-Time High Across All Segments, $100 Billion Buyback And More",0.924333,0.048987,0.02668
11425779,"Apple and Amazon Disappoint, Trump Sidelines Waltz to UN, More",0.010313,0.383783,0.605904
11425784,"Apple to Source 19 Billion Chips from US Factories, Cook Says",0.165127,0.813473,0.0214
11425780,"Apple CEO Tim Cook says tariffs to add $900M in costs in Q3, but future uncertain",0.024991,0.865853,0.109156
11425832,Apple’s Quarterly Earnings Tops Wall Street Expectations With $24.78 Billion Profit,0.746193,0.178851,0.074956
11425807,"Apple Services, Including TV+ and Music, Post $26.6B In Quarterly Revenue Amid Tariffs Uncertainty",0.062592,0.333559,0.60385
11425821,"Apple China Sales Miss Estimates, Marring Earnings Report",0.01325,0.755149,0.231601
11425805,Apple doesn’t seem too worried about Trump’s tariffs,0.092122,0.669828,0.23805
11425734,Here’s why Apple’s stock is getting dumped despite solid earnings results,0.011304,0.067247,0.921449
11425765,"Apple earnings show further weakness in China, and the stock is down",0.018666,0.166082,0.815252
11425851,This rotten Apple ruling cracks the reality distortion field – and I don't know if that's what consumers want,0.005056,0.00752,0.987423
11425730,Apple edges past expectations as world girds for tariff impact,0.508526,0.181366,0.310108
11425761,"Despite paying $900M in tariffs, Apple’s Tim Cook isn’t announcing price increases — yet",0.033246,0.682173,0.284581
11425760,"Amazon CEO says 100,000 users now have Alexa+",0.220097,0.758926,0.020977
11425937,Here's a taste of the restaurants Omaha has to offer Berkshire Hathaway shareholders,0.079192,0.902166,0.018642
11425694,"Apple CEO Tim Cook Warns Of $900 Million Tariff Impact In June Quarter, Expects Majority Of iPhones Sold In US To Be Made In India",0.082423,0.764667,0.15291
11425808,The Apple Watch Series 10 Drops to the Lowest Price Ever Ahead of Mother's Day,0.068744,0.614713,0.316543
11425712,"Apple CEO Tim Cook: 'We can all perform at 90%,' but that's not enough—how to get the most out of yourself",0.206766,0.559222,0.234012
11425877,Apple ordered to pay $502 million to Optis by UK courts,0.029033,0.502539,0.468429
11425905,Read the juiciest bits from the Apple-Epic court ruling,0.032816,0.896925,0.070258
11425924,"The best Apple Watch to buy in 2025, tested by experts",0.219983,0.696771,0.083246
11425939,MLS Season Pass Is Now 30% Off on Apple TV: Here’s How to Subscribe,0.029519,0.935337,0.035144
11426014,"The Power of Apple Cider Vinegar: Potential Benefits, Side Effects Recommended Dosages",0.693448,0.202527,0.104026
11426019,Your Apple iPhone 16 is Suddenly More Valuable,0.656389,0.252655,0.090955
11239100,Apple iOS 13 Photos App: All New Features Explained,0.034041,0.947385,0.018574
11426092,How To Earn $500 A Month From Apple Stock Ahead Of Q2 Earnings,0.193287,0.633761,0.172952
11426117,Apple ‘strongly disagrees’ with ruling that could change the App Store – as Fortnite says it could now return to iPhones,0.018801,0.378272,0.602927
11426116,Apple's latest budget iPad just dropped to its lowest price yet,0.050023,0.346121,0.603857
11426107,Apple Issues New Spyware Attack Warning To iPhone Users,0.032816,0.347759,0.619425
11426196,Apple iOS 18.5 Release Date: Next iPhone Update Is Almost Here,0.029232,0.959492,0.011276
11426224,"Apple Executive 'Outright Lied,' Says Judge In Epic Case Fallout — Tim Cook 'Chose Poorly'",0.003441,0.022876,0.973682
11426256,Fortnite will return to iOS as court slams Apple’s “interference“ and ”cover-up“,0.002723,0.024596,0.972681
4130709,Apple is boring now,0.023452,0.07788,0.898668
11425935,The Samsung Galaxy S25 Ultra is down to a record-low price at Amazon,0.136208,0.78036,0.083432
11425934,Google's chatbot is now showing ads when talking to AI startups,0.138298,0.813272,0.04843
11426288,Fortnite Is Making Its Way Back to the Apple App Store,0.06431,0.908272,0.027419
11426324,‘Fortnite’ Will Return to U.S. iOS App Store After Court Finds Apple Willfully Violated Court Order in Epic Games Suit,0.003274,0.028156,0.96857
11425872,Apple sends spyware warnings to iPhone users in 100 countries,0.088274,0.576414,0.335312
11425914,Everything New on Apple TV+ in May 2025,0.026693,0.956691,0.016616
11425789,Apple Expects $900 Mn Tariff Hit As Shifts US IPhone Supply To India,0.044919,0.513717,0.441363
11425778,"Shares Slip as Apple China Sales and Amazon Outlook Miss, More",0.019185,0.404646,0.57617
11426277,"Apple Ordered To Ease App Store Rules In US — Epic Games CEO Tim Sweeney Proposes Peace Deal, Saying 'We'll Return Fortnite' And Drop All Litigation Only If...",0.605773,0.208942,0.185285
11428697,Quick! The Apple AirPods 4 are back to a record-low price at Amazon right now,0.387658,0.460158,0.152183
11426318,I think you'd be mad to miss this MacBook Air M4 deal I can't help but recommend – it's hit a lowest-ever price at Amazon,0.268402,0.342888,0.388709
11426320,Amazon's best TV just got some nice free upgrades,0.679297,0.250155,0.070547
11428578,"Apple AirPods Pro 2 dropped prices three times this month — hurry, ends soon",0.067418,0.510966,0.421616
11423139,A Bright Spot for Apple Investors: More Buybacks,0.753761,0.190248,0.055991
11423121,Apple Continues to See Stronger Demand for AI Products,0.878503,0.101166,0.020331
11423148,Apple Increases Its Dividend,0.161567,0.789396,0.049037
11423141,Apple's China Sales Drop As Trade Tensions Heat Up,0.011632,0.163091,0.825276
11423140,Apple's Margins Come in Light,0.668859,0.292187,0.038954
11428769,Ole Obermann & Rachel Newman Named Apple Music Co-Heads,0.096056,0.868269,0.035675
11426365,New Google Labs experiments help you learn new languages in 'bite-sized' lessons,0.57034,0.409082,0.020578
11428401,"Microsoft Smashes March-Quarter Targets On Cloud, AI Gains",0.274457,0.537261,0.188281
11428398,Alphabet CEO Pichai In Antitrust Trial Says Apple AI Deal Is Close,0.193009,0.682321,0.124671
11428499,Martinelli issues apple juice recall,0.056166,0.756183,0.18765
11423137,Tariffs Will Have Limited Impact on Apple Costs,0.063523,0.666338,0.270139
11428753,"Who Was Marie-Antoine Carême, Subject of the New Apple TV+ Series?",0.021861,0.948994,0.029145
11423118,Apple's Outlook for the June Quarter Matches Wall Street's Growth Forecast,0.251835,0.735295,0.01287
11428720,Amazon Mother’s Day Gifts for First-Time Moms,0.348058,0.636605,0.015337
11426292,Epic Games just scored a win against Apple,0.082897,0.626699,0.290404
11426298,"Court finds Apple, executive lied under oath in Epic Games trial",0.001942,0.027105,0.970953
11426356,Apple notifies new victims of spyware attacks across the world,0.020964,0.549187,0.429849
11426024,Epic Games just scored a major win against Apple,0.123211,0.57991,0.296878
11426094,Apple Stock Falls Ahead of Earnings,0.015796,0.29788,0.686324
11426235,US Judge Says Apple Defied Order In App Store Case,0.004318,0.044131,0.95155
11422825,"May the Fourth Be With You as you shop Amazon's Star Wars Collection, back May 4th through 6th",0.244169,0.746749,0.009082
11428642,Apple's latest MacBook Air M4 was just released and it just got even cheaper,0.350541,0.515136,0.134323
11426304,Judge Rebukes Apple and Orders It to Loosen Grip on App Store,0.015993,0.20751,0.776496
11428461,"In court, CEO Sundar Pichai defends Google against the DOJ's 'extraordinary' proposals",0.130648,0.712829,0.156523
11428483,Sundar Pichai says the DOJ’s antitrust plan could kill Google Search,0.023224,0.822651,0.154125
11428481,Veteran investor Mark Mobius says he's 95% in cash after Trump's tariffs 'upset the apple cart',0.164569,0.600578,0.234853
11423163,Apple Sales Might Encounter a China Problem,0.019036,0.116349,0.864615
11428457,Apple earnings are coming. Here's what to watch,0.025287,0.9624,0.012313
11423151,Apple Stock Closes Slightly Up Ahead of Earnings,0.051085,0.687258,0.261657
11423150,Apple Beats Second-Quarter Earnings. Stock Slips.,0.168936,0.303375,0.527689
11428497,"iOS 18.5 Public Beta 3 Is Out Now, but Apple Dropped Pretty Minor Updates",0.029162,0.340885,0.629952
11426312,A judge just blew up Apple’s control of the App Store,0.006078,0.057537,0.936385
11428504,Google CEO hopeful Gemini will be integrated into Apple Intelligence in time for iPhone 17 launch,0.132863,0.845094,0.022044
11425648,Apple Must Explain How It Can Dodge a Trade War as It Reports Earnings,0.155584,0.269823,0.574593
11423226,Apple Stock Opens Lower,0.022471,0.695314,0.282215
11428623,Apple Reshuffles Government Affairs and Music Divisions in Latest Changes,0.239154,0.607854,0.152991
11428672,"Millions of Apple AirPlay devices susceptible to 'AirBorne' zero-click RCE attacks, so patch now",0.040925,0.475861,0.483214
11428666,Three Reasons To Watch This Boeing Supplier. One Point Of Caution.,0.063312,0.907566,0.029122
11428695,"Forget Meta AI – WhatsApp now lets you talk directly to Perplexity and ChatGPT in the app, here’s how",0.173537,0.592557,0.233906
11428696,Apple Watch SE 3 leak hints at the Series 9-inspired design change I've been waiting for,0.045927,0.879675,0.074398
11428663,Martinelli’s voluntarily recalls more than apple juice bottles due to potential toxin contamination,0.041415,0.46553,0.493056
11428700,What’s New on Apple TV+ in May 2025,0.029172,0.950038,0.02079
11426330,Apple sends out spyware attack notifications to targeted users,0.008417,0.050859,0.940724
11426334,Google Says It's Close to Integrating Gemini AI Into Apple Intelligence,0.175887,0.763841,0.060272
11426237,"Apple Failed to Open App Store to Competition, Judge Rules",0.004381,0.052519,0.9431
11428755,"NYC Charter Revision Commission to recommend overhaul to primaries, target City Council’s zoning power: sources",0.108489,0.882507,0.009004
11426317,Guy Ritchie to Direct ‘Road House 2’ for Amazon MGM Studios,0.050182,0.942436,0.007381
11426328,Meta lobbies Apple and Google to take over age verification for young people online,0.159066,0.786307,0.054627
11428437,"Amazon is selling an 'impressive' $160 smartwatch for only $21, and it has 'all the features you could want'",0.79787,0.126063,0.076067
11428581,iPhone sales decline again as Apple eyes shifting production to India,0.028547,0.401431,0.570021
11428560,Ole Obermann and Rachel Newman Named Apple Music Co-Heads,0.096262,0.868178,0.03556
11428467,Millions of Apple Airplay-enabled devices can be hacked via Wi-Fi,0.019932,0.315704,0.664365
11428584,"Google Eyes Gemini-iPhone AI Deal This Year, Pichai Tells Court",0.029548,0.964231,0.006222
11426267,"Apple violated injunction in antitrust case, judge finds",0.002948,0.049582,0.94747
11428612,LiveOne (Nasdaq: LVO) Explores Strategic Options After $207M Napster Sale,0.136576,0.804841,0.058584
11428544,Google confirms it’s close to getting Gemini support on iPhones,0.281509,0.69938,0.019111
11428747,Ole Obermann and Rachel Newman Named Co-Heads of Apple Music,0.055191,0.925662,0.019147
11428478,Pixel 10 Display Could Finally Fix Google’s Pixel Eye-Strain Issue,0.319653,0.560711,0.119635
11428555,"Kanye West releases 'Donda 2' album on Spotify, Apple Music, more",0.026355,0.953944,0.019701
11428515,Google CEO Sundar Pichai testifies ‘extraordinary’ DOJ remedies would cause ‘many unintended consequences’,0.315788,0.620014,0.064198
11426233,Google Play Slashes 1.6 Million Apps In Brutal Crackdown On Low-Quality Content,0.012122,0.048319,0.939559
11428548,"Meta, app makers launch Washington lobby to fight Apple and Google",0.022164,0.236023,0.741813
11426306,Apple May Face Criminal Charges for Allegedly Lying to a Federal Judge,0.002024,0.01543,0.982547
11426297,Judge rules Apple violated order to reform App Store,0.003438,0.04387,0.952692
11428586,Google hopes to reach Gemini deal with Apple this year,0.065318,0.915996,0.018686
11429067,Scroll and save with the lowest price ever offered on a 2025 iPad today on Amazon,0.29125,0.651251,0.057499
11429074,"Dow Jones Leads As Nasdaq Lags; Spotify Sinks,",0.041891,0.291615,0.666495
11429036,Washington vs. Washington State in Apple Cup among two Pac-12 games airing in primetime on CBS in 2025 season,0.034802,0.937909,0.027289
11429059,"UPS Says It Will Cut 20,000 Jobs",0.043833,0.459314,0.496853
11429239,"Dow Jones Futures: Nvidia, Tesla Test Key Levels; Apple, Amazon Lead Big Earnings Reports",0.743356,0.209187,0.047457
11429063,Amazon Backs Down After White House Attack,0.011174,0.229618,0.759208
11429075,Your Meta Ray-Bans just got a major feature upgrade for free,0.595627,0.349924,0.054449
11429073,The best AirPods you can buy are $80 off on Amazon right now,0.331051,0.592621,0.076327
11428895,Meta has a plan to bring AI to WhatsApp chats without breaking privacy,0.543202,0.283449,0.173349
11428869,The Murderbot Books Are on Sale Ahead of the Apple TV+ Show’s Premiere,0.019694,0.961043,0.019263
11428853,Google Play sees 47% decline in apps since start of last year,0.03081,0.820869,0.148321
11428896,'Hostile and political act': White House clashes with Amazon over idea to disclose tariff costs,0.008742,0.064176,0.927082
11428855,"Martinelli's recalls over 170,000 bottles of apple juice",0.087858,0.723121,0.189021
11428794,Apple's MacBook Air M4 Is on Surprise Sale for $850,0.213098,0.71651,0.070392
11239101,Best watchOS Tips And Tricks For Apple Watch Series 5 Revealed,0.047563,0.910653,0.041785
11428798,Surprise! The Newest Apple iPads Are All on Sale.,0.380169,0.505559,0.114271
11428818,Apple launches a new celebrity hub that’s all about Apple,0.809583,0.160595,0.029823
11429161,"Apple iPhone 17 Pro Key Feature Canceled, Report Claims",0.004616,0.221443,0.773941
11428781,"Gadgets Are Getting More Expensive, But Not Even Amazon Wants to Say âTariffsâ",0.065872,0.451583,0.482546
11429164,"Apple investors seek clarity on tariffs, AI strategy as iPhone sales decline",0.188406,0.667993,0.143601
11429176,The iPhone 17 could miss out on a long-awaited display upgrade – here's why Apple fans are upset,0.033342,0.495536,0.471122
11429117,Here's one good thing about Apple Intelligence: All iPhones will have more RAM because of it,0.815669,0.086235,0.098096
11429177,Bose's best mid-range noise-cancelling earbuds are down to $149 at Amazon,0.22136,0.700367,0.078273
11429199,If You Have A Toddler In Your Home You Might Want One Of These 23 Target Products,0.14139,0.817441,0.041169
11429139,4 key issues everyone will be listening for in Apple's earnings call,0.057675,0.921976,0.02035
11428731,Charts point to a bullish set-up on Apple ahead of earnings,0.540319,0.409283,0.050398
11429094,"Amazon Prime Day Is Coming Back in July, With Tariffs Looming Large",0.063144,0.816944,0.119912
11428458,Trump uses government powers to target perceived enemies,0.052272,0.276278,0.67145
11428931,Apple's Second-Biggest Supplier Says to Expect Empty Shelves Due to Trump Tariffs,0.083335,0.657743,0.258922
11428829,"Amazon just confirmed its July Prime Day sale will be back, despite looming tariffs",0.031395,0.575768,0.392838
11429000,Apple’s iPad Steals Another MacBook Feature,0.042637,0.773778,0.183585
11428863,36 Unique Finds That Will Shock People When You Say You Found 'Em On Amazon,0.091168,0.624178,0.284655
11428987,Amazon deal of the day: Sony's ULT Field 1 speaker is down to its best price ever,0.445865,0.501318,0.052817
11428900,"With 'Hey Meta,' Ray-Ban Wearers Will Unlock All-New AI Abilities — and Privacy Concerns",0.322436,0.4137,0.263864
11428978,Save 51% off this 4-pack of bestselling NYMPHY Outdoor Waterproof Solar Lights today on Amazon,0.301047,0.640038,0.058915
11429041,WSU finalizes 2025 Apple Cup plans along with home football schedule,0.084788,0.864953,0.050259
11428884,Why Google's search engine trial is about AI,0.106947,0.826282,0.066771
11428776,The New 2025 Apple iPad Air with M3 Chip Drops to an All-Time Low on Amazon,0.061598,0.644285,0.294116
11428838,"Apple's design for the 20th anniversary iPhone is apparently so 'extraordinarily complex' it must be made in China, report says",0.098767,0.746433,0.1548
11428988,Apple AirPods 4 (without ANC) are back to their lowest-ever price on Amazon,0.480957,0.407276,0.111767
11428983,Looking for an extreme upgrade? The Apple Watch Ultra 2 is on sale for over $60 off.,0.188294,0.710626,0.10108
11428984,Apple's new 11-inch iPad has dropped to its lowest price yet — score it for under $300,0.284949,0.479602,0.235449
11428989,The Apple Watch Series 10 is back down to its best-ever price — pick it up for under $300,0.361872,0.533198,0.10493
11429013,"Apple to forecast margin hit from tariffs in report this week, says Evercore ISI",0.032119,0.956786,0.011095
11429004,I didn't know how much I loved Apple Sports until the Mets became the best team in baseball,0.388859,0.416009,0.195132
11429086,"SWKS Investors Have the Opportunity to Lead the Skyworks Securities Fraud Lawsuit with Faruqi Faruqi, LLP - Skyworks Solutions (NASDAQ:SWKS)",0.326112,0.424637,0.249251
11429111,"5th Price Drop on MacBook Air M4 Since Launch in March, Amazon Shows No Mercy for Apple",0.069162,0.379293,0.551545
11429092,Are Your Apple Earbuds Full of Gunk? Here's How to Clean Your AirPods,0.114472,0.492054,0.393474
11431436,Are Public Schools the Supreme Court’s Next Target?,0.046237,0.924805,0.028958
11431468,Microsoft Stock Has 'Derisked Setup' Ahead Of March-Quarter Report,0.019346,0.923373,0.057281
11431470,"Clues From Google Earnings With Microsoft, Apple, Amazon Reports On Deck",0.016616,0.965147,0.018237
11431585,"Boeing Stock Climbs On Upgrade, China Jet Offer; Airbus To Buy Spirit AeroSystems Plants",0.386422,0.567711,0.045867
11431474,"Martinelli's issues recall for more than 170,000 apple juice bottles for potentially toxic substance",0.027114,0.256943,0.715942
11431547,"Amazon Shoppers Love This Apple Pencil Alternative, and Now It's Practically Free",0.653533,0.178282,0.168185
11431493,Trump to Target Sanctuary Cities,0.050687,0.72853,0.220782
11431481,UK fintech Sprive closes $7.3M round to facilitate mortgage overpayments,0.259753,0.662631,0.077616
11429221,"More than 170,000 bottles of Martinelli's Apple Juice recalled in Ohio, US",0.05532,0.773504,0.171176
11431464,Every Murderbot book is up to 45% off ahead of the Apple TV Plus show,0.017406,0.963498,0.019096
11431439,"Martinelli's recalls 170,000 apple juice bottles over risk of toxic substance from fungi",0.032864,0.308292,0.658844
11429272,Apple makes surprising move amid high China tariffs,0.535981,0.212269,0.25175
11431649,Nothing makes sense: why the company's new 3a Pro is my favorite affordable premium smartphone over the Google Pixel 9a,0.127466,0.132382,0.740152
11429234,Dow Jones Aerospace Giant Boeing Nears Buy Point; Spotify Earnings Loom,0.315528,0.621255,0.063217
11429275,Amazon is selling a 'flawless' $90 wireless charging station for $30 that makes charging Apple devices 'a breeze',0.298357,0.523312,0.178331
11429299,Apple’s iPhone 17 Air Refuses To Take Risks,0.092187,0.562108,0.345706
11429261,"Yes, iPhone Prices Are Likely to Climb Even if High Tariffs Don't Hit Apple",0.136698,0.56828,0.295021
11429324,Apple iPhone 17 Air: Latest Leaks Reveal New Design In Great Detail,0.170635,0.79243,0.036935
11429316,"Over 170,000 Bottles of Apple Juice Recalled for Potential Toxin Produced by Mold",0.049974,0.485142,0.464884
11431443,Thrifter Finds Estate Sale Belonging to Former Disney Channel Star. What She Finds for a Deal Is Shocking,0.014966,0.050412,0.934622
11431452,"Apple Smart Glasses Are In The Works, But Face Real Problems",0.11199,0.256543,0.631467
11431417,Get a pair of Beats Studio Pro x Kim Kardashian headphones for $179 less at Amazon,0.066275,0.890262,0.043463
11431413,Pick up this 2025 MacBook Air at its lowest price ever today on Amazon — $150 off,0.170534,0.690362,0.139104
11431570,Podcast: Patrick Reusse on an unbelievable weekend at Target Center,0.201999,0.783809,0.014193
11431571,Apple Watch Series 11 isn’t tempting me to upgrade based on these 5 rumors,0.049389,0.702137,0.248473
11431503,Apple's M4 MacBook Air drops to a new record-low price of $849,0.145322,0.567595,0.287083
11431408,"Apple Watch SE 3: 3 reasons to consider upgrading, and 3 reasons you might want to skip",0.053814,0.729933,0.216253
11431404,3 new Apple TV+ movies and shows you should stream in May 2025,0.096872,0.87119,0.031938
11431406,"Massive Apple sale is live at Amazon, including record-low price on MacBooks, iPads, and AirPods",0.390333,0.485613,0.124054
11431401,New Meta XR glasses again tipped to land later this year – well ahead of Apple's rumored AR glasses with Apple Intelligence,0.032125,0.9271,0.040775
11431402,FX has birthed a new teaser trailer for Alien: Earth – here are 5 of my favorite sci-fi shows to watch on Hulu and Disney+ while you wait,0.314293,0.643688,0.042019
11431400,Our highest rated mobile gaming controller has crashed down to a new lowest-ever price at Amazon,0.044645,0.273484,0.681872
11431380,Apple Q2 Will Be 'Better-Than-Feared': Analyst Says iPhone Company Has 'Proven Track Record',0.706189,0.13062,0.163191
11431389,Amazon’s Selling Out Of These 65 Weird Things Because They're So Cheap & So Freaking Cool,0.181814,0.198799,0.619387
11429339,The new Apple iPad Air is down to its lowest-ever price on Amazon,0.230001,0.576132,0.193867
11429340,"Amazon deal of the day: Another $50 price drop on the M4 MacBook Air? Yes, please.",0.296859,0.624958,0.078183
11429362,"AirPods Pro 2 Are Now Almost Free, Amazon Cuts The Price For The 3rd Time in a Month",0.324681,0.603681,0.071638
11429294,Your Google TV is getting a free feature upgrade,0.55138,0.414445,0.034175
11431644,"Google Pixel 9a vs. iPhone 16e: I camera-tested both phones, and there's a clear winner",0.682778,0.264433,0.052789
11431683,Apple's newest iPad is down to its best price yet,0.447512,0.420797,0.131691
11428963,"Apple Valley High School's boxing club giving students physical, emotional edge",0.784395,0.196149,0.019456
11431730,Apple is reportedly still working on smart glasses of some kind,0.534814,0.387546,0.077639
11431803,"FDA: Apple Juice Recall Of Over 170,000 Bottles Due To Patulin Concerns",0.027122,0.370942,0.601937
11431782,"Apple Begins Breaking Up Its AI Team With Robotics, Siri Changes",0.047296,0.462103,0.490602
11431791,"Apple Slashes AirPods 4 Price To Record Low, Now Under $100 And Cheaper Than Black Friday",0.054725,0.133402,0.811872
11431809,Never Lose Your Car Keys Again. Ugreen Launches Own Version Of Apple’s AirTag,0.078789,0.790337,0.130874
11431837,Google Updates Android To Stop Dangerous New Phone Hack,0.123776,0.566769,0.309456
11431764,You're Probably Wasting Google Drive Space -- Here's How to Fix It Fast,0.154816,0.213125,0.63206
11431704,"Meta To Launch ‘Critical’ New Ray-Ban Glasses This Year, Report Claims",0.088216,0.858177,0.053607
11431646,"Recalls for Martinelli apple juice, Mauna Loa macadamia nut products",0.14017,0.736175,0.123655
11431706,Apple's AI Team Undergoes Major Restructuring Amidst Performance Concerns,0.03835,0.209589,0.752061
11431732,"Google teases a key upgrade for Android Find My Device coming &quot;very soon&quot;, and touts 4x speed improvements",0.847168,0.132621,0.02021
11431739,Tyler Hilton Says Bethany Joy Lenz's Bombshell Memoir Helped Them 'Connect' in a Whole New Way After 'One Tree Hill' Days (Exclusive),0.313493,0.535759,0.150748
