id,title,pos_score,neutral_score,neg_score,company_id,company_name,label,reason
6209915,Kalamazoo shooting suspect sues Uber for ruining his life,0.003668,0.031875,0.964457,57,Uber,relevant,"The article is about a lawsuit against Uber, which is a corporate-level legal issue."
6670412,L.A. County weighs a tax on Uber and Lyft to curb traffic congestion,0.340361,0.317633,0.342005,57,Uber,relevant,"The article is about a potential tax on Uber, which is a regulatory issue that could impact the company."
7126297,This 65-inch QLED TV gets a massive $350 price cut in epic deal at Walmart,0.118237,0.806493,0.07527,12,Walmart,irrelevant,"This is a consumer deal announcement, not a primary business event for Walmart."
6913386,Key 2020 Target For Uber Freight Already Reached: CFO,0.15602,0.783669,0.060312,57,Uber,relevant,"The article is about Uber's financial performance, specifically a target reached by Uber Freight."
6150411,"For some riders, Uber is networking gold",0.939008,0.023405,0.037587,57,Uber,irrelevant,"The article is about the benefits of using Uber for networking, which is a lifestyle or consumer-focused topic."
383115,These Are The Best-Selling Headphones And Speakers From Walmart.com For The Music Lover In Your Life,0.510846,0.424378,0.064776,12,Walmart,irrelevant,"This is a consumer shopping guide featuring Walmart products, not a corporate-level event."
3402897,HBO Max Is Hedging Its Bets on HBO Originals and a Large Library of Established Content — Analysis,0.101987,0.831886,0.066127,55,AT&T,relevant,"This article mentions HBO Max and its content strategy, which affects AT&T's business."
3310175,"Boss Truck Shop open West Memphis location, first in Arkansas",0.086871,0.903358,0.009771,55,AT&T,irrelevant,This article is about a truck shop and does not mention AT&T.
7183417,This Ex-Walmart Exec Wants To Take Cardboard Boxes Out Of Online Shopping,0.054141,0.5055,0.440359,12,Walmart,irrelevant,"This discusses an ex-executive's personal venture, not a current corporate action or strategy at Walmart."
3478077,"HBO Max, Now On VIZIO SmartCast (Graphic: Business Wire)",0.01538,0.978262,0.006359,55,AT&T,relevant,"This article is about HBO Max being available on VIZIO SmartCast, which is related to AT&T's business."
878733,"We've seen increased financial services investment, says Ireland's finance minister",0.4938,0.500756,0.005445,14,Visa Inc.,irrelevant,Article mentions financial services investment in Ireland but does not specifically discuss Visa Inc.
8580684,"2023 Payments Summit Agenda: Instant Payments, Future of Crypto, Cross-Border Payments and Innovation at the Forefront",0.555463,0.433639,0.010898,14,Visa Inc.,irrelevant,"Article is about a payments summit agenda with broad industry topics, not primarily about Visa Inc."
6719221,LAFD spokesman is accused of using a city car to threaten an Uber driver,0.01358,0.421052,0.565367,57,Uber,irrelevant,"The article is about a LAFD spokesman's actions, not primarily about Uber's business."
2959174,Boy George and Culture Club: Invest in the Choice of Happiness,0.677321,0.309409,0.01327,55,AT&T,irrelevant,"This article is about Boy George and Culture Club, with no relation to AT&T."
4230009,Microsoft creates a low-data version of Skype for India,0.488695,0.350109,0.161195,3,Microsoft,relevant,Microsoft creates a low-data version of Skype for India
6766111,Florida Uber driver accidentally shoots teenage passenger,0.005865,0.056972,0.937163,57,Uber,relevant,"The article is about an incident involving an Uber driver, which could impact the company's reputation and operations."
3342436,HBO has to think hard before making another season of “Watchmen”,0.038936,0.943157,0.017907,55,AT&T,irrelevant,"This article is about HBO's decision to make another season of Watchmen, but it's not directly related to AT&T's business."
6307945,"Lawsuit claims Uber driver talked to California teen rider about her virginity, his erection",0.00283,0.063475,0.933695,57,Uber,relevant,"The article is about a lawsuit against an Uber driver, which could affect the company's brand and policies."
15041,This 8-foot animated skeleton from Walmart has trick-or-treaters running scared — and it’s $42 off right now,0.059125,0.640128,0.300747,12,Walmart,irrelevant,"This is a lifestyle article about a Halloween product deal at Walmart, not a material business event."
1010363,21 Savage Gets Support From Black Lives Matter in Petition,0.563917,0.416959,0.019125,14,Visa Inc.,irrelevant,"Article is about a musician and a social movement, with no connection to Visa Inc."
8595685,"20 years after invasion, Iraqis still waiting to come to US",,,,14,Visa Inc.,irrelevant,"Article is about Iraq war aftermath and immigration policy, not related to Visa Inc."
552417,The Xbox Series X is available at Walmart right now (update: sold out),0.017549,0.958319,0.024133,12,Walmart,irrelevant,"This reports on the availability of a product at Walmart, which is a consumer update, not a primary business development for the company."
8317086,21 Savage: Young undocumented immigrants should be 'exempt',0.049109,0.874109,0.076782,14,Visa Inc.,irrelevant,"Article focuses on a rapper's personal immigration status and opinions, not Visa Inc."
4002273,Microsoft Corporation (MSFT) Falls In After-Hours Trading As Windows Slumps,0.009629,0.103088,0.887283,3,Microsoft,relevant,Microsoft Corporation stock falls in after-hours trading
4694703,Microsoft Copilot can now ‘see’ what’s on your screen in Edge,0.375698,0.580535,0.043767,3,Microsoft,relevant,Microsoft Copilot can now see what's on your screen in Edge
6904886,Former Uber security chief charged for allegedly covering up hack,0.002056,0.035467,0.962477,57,Uber,relevant,"The article is about a former Uber security chief being charged, which could impact the company's security practices and reputation."
4866443,Microsoft confirms it’s seeking to buy U.S. arm of TikTok,0.248667,0.720974,0.030359,3,Microsoft,relevant,Microsoft confirms it's seeking to buy U.S. arm of TikTok
3334020,"HBO Max packs a punch, if only it were ready for prime time",0.355601,0.576364,0.068035,55,AT&T,relevant,"This article is about HBO Max's launch and its potential, which is related to AT&T's business."
708270,2015 in review: crisis and complexity,0.041741,0.891821,0.066438,14,Visa Inc.,irrelevant,"General year-in-review piece on global events, Visa Inc. not mentioned or central."
4434570,Microsoft couldn't make Windows Phone a hit,0.013885,0.039723,0.946392,3,Microsoft,irrelevant,Article is about Microsoft's failed Windows Phone
3331758,"HBO Max streaming service: Every show, movie coming so far",0.030187,0.96,0.009813,55,AT&T,relevant,"This article is about the content available on HBO Max, which is related to AT&T's business."
6635069,Former GE CEO Jeff Immelt says he won't run Uber,0.039507,0.468183,0.49231,57,Uber,relevant,"The article is about a former CEO's decision not to run Uber, which could impact the company's leadership and strategy."
1015550,21 Savage Was Noticeably Absent From The Grammys,0.009944,0.922153,0.067903,14,Visa Inc.,irrelevant,"Article discusses a musician's absence from an awards show, unrelated to Visa Inc."
6210104,"Lawsuit Against Uber By Driver Charged With Murder A Hoax, Court Says",0.001836,0.023261,0.974903,57,Uber,relevant,"The article is about a lawsuit against Uber, which qualifies as a regulatory and legal issue directly involving the company."
603906,These Analysts Increase Their Forecasts On Walmart After Strong Earnings,0.645802,0.299503,0.054694,12,Walmart,relevant,"The article is about analysts increasing their forecasts for Walmart following strong earnings, which directly relates to Walmart's financial performance."
6796503,"Kalanick splits from Uber: Ex-CEO leaves board of directors, sells remaining shares",0.025714,0.579133,0.395153,57,Uber,relevant,"The article is about the ex-CEO of Uber leaving the board of directors and selling remaining shares, which affects the company's strategy and leadership."
7327313,These Hidden Gems From Walmart Will Transform Your Home Into a Stylish Oasis on a Budget,0.704614,0.196764,0.098622,12,Walmart,irrelevant,"The article is a lifestyle piece promoting home products available at Walmart, not primarily about Walmart as a company."
923022,"18 Money Saving Apps That'll Make You Stop Saying ""I'm Broke""",0.472334,0.276716,0.250949,14,Visa Inc.,irrelevant,"Consumer shopping guide listing money-saving apps, not a business or financial news article about Visa"
406388,They cut into Walmart graduation cake and found styrofoam,0.037585,0.909997,0.052418,12,Walmart,irrelevant,"The article describes a single customer complaint about a Walmart cake, which is an isolated incident without corporate-level impact."
4191058,Microsoft could be unveiling its Surface All-in-One in October,0.180723,0.80588,0.013396,3,Microsoft,relevant,Microsoft could be unveiling its Surface All-in-One in October
3234880,Bradley Chubb would love to play with Myles Garrett but is the feeling mutual?,0.321883,0.637607,0.04051,55,AT&T,irrelevant,"This article is about Bradley Chubb and Myles Garrett, with no relation to AT&T."
1061923,Western Union is integrating with Visa Direct for cross-border money transfers,0.233678,0.699533,0.066789,14,Visa Inc.,relevant,"Announcement of a major partnership involving Visa Direct, which is a core business product of Visa Inc."
4542361,"Microsoft Confirms Windows 10 Will Arrive This Summer, Reveals Tests With Xiaomi",0.122584,0.864842,0.012574,3,Microsoft,relevant,Microsoft confirms Windows 10 will arrive this summer
567445,The Xbox Series X and 'College Football 25' bundle is available for under $600 on Walmart,0.091024,0.877522,0.031453,12,Walmart,irrelevant,"The article is a consumer deal announcement about an Xbox bundle at Walmart, focused on product availability rather than Walmart's business operations."
1069105,What E-2 Visa Investors Should Know About U.S. Car Rental Ventures,0.060619,0.888998,0.050384,14,Visa Inc.,irrelevant,"Article is about E-2 visas and car rental ventures, not about Visa Inc. or its business operations"
8349817,What Everyone Gets Wrong About Crypto Adoption,0.017354,0.176856,0.805791,14,Visa Inc.,irrelevant,General discussion on crypto adoption with no specific focus on Visa Inc. or its products
8033880,"14 years ago, he was a convicted jihadist. Now he's fighting radical Islam steps from White House.",0.083764,0.226536,0.6897,14,Visa Inc.,irrelevant,Human interest story unrelated to Visa Inc. or its business activities
7241126,Things From Walmart That’ll Make You Think “Why Have I Been Cooking Without This”,0.103722,0.705386,0.190893,12,Walmart,irrelevant,"The article is a consumer product recommendation list, highlighting items sold by Walmart but not discussing the company itself."
389469,This hand mixer from Cuisinart is on sale for $85 off at Walmart,0.088566,0.878067,0.033367,12,Walmart,irrelevant,"Consumer shopping guide focused on a product deal, not a corporate-level business event for Walmart"
3406177,Bosses Do Know What They Like- 7 Behaviors That Define The Best And Worst Employees,0.51911,0.355389,0.125501,55,AT&T,irrelevant,"This article is about employee behaviors, with no relation to AT&T."
8355167,We’re talking about Trump’s abuse of Ohio college students and cowardice of our universities: Today in Ohio,0.042393,0.729652,0.227955,14,Visa Inc.,irrelevant,"Article is about Trump and Ohio universities, with no mention or relevance to Visa Inc."
972553,"What does Brexit mean? With divorce talks looming, Britain still doesn’t have a clue.",0.012668,0.929462,0.05787,14,Visa Inc.,irrelevant,"Article discusses Brexit and British politics, with no connection to Visa Inc."
3309905,HBO Max will be the exclusive streaming home of 'Friends',0.110888,0.87394,0.015172,55,AT&T,relevant,"This article is about HBO Max being the exclusive streaming home of Friends, which is related to AT&T's business."
7256206,The Top 10 Viral Beauty Products to Snag for Less at Walmart,0.110607,0.803468,0.085925,12,Walmart,irrelevant,"Lifestyle content listing products for sale, not a material business development involving Walmart"
2961758,Boston Fed's Working Cities program offering grants in R.I.,0.299628,0.692221,0.00815,55,AT&T,irrelevant,"This article is about the Boston Fed's Working Cities program, with no relation to AT&T."
6904953,"Former Uber exec charged in hacking cover-up, prosecutors say",0.001772,0.02083,0.977398,57,Uber,relevant,"The article is about a former Uber executive being charged in a hacking cover-up, which is a regulatory and legal issue directly involving the company."
3489749,"Bold UFC predictions for 2021 include Khabib's return, Jon Jones and a mammoth crowd",0.208904,0.77933,0.011765,55,AT&T,irrelevant,"This article is about UFC predictions, with no relation to AT&T."
4512347,Microsoft co-founder’s dream Stratolaunch jet takes ’emotional’ flight with giant wingspan,0.862771,0.098852,0.038377,3,Microsoft,irrelevant,Article is about Microsoft co-founder's Stratolaunch jet
6141675,Kristen Bell live tweets her mistaken UberPool ride,0.01671,0.35143,0.631861,57,Uber,irrelevant,"The article is about a celebrity's personal experience with Uber, which is a non-material entertainment story with no business impact."
4402230,Microsoft confirms new Xbox consoles are in the works,0.136073,0.852766,0.011161,3,Microsoft,relevant,Microsoft confirms new Xbox consoles are in the works
12218372,Microsoft Corp. settles shareholders' lawsuit over browser blunder,0.030012,0.349113,0.620875,3,Microsoft,relevant,Microsoft Corp settles shareholders' lawsuit
6585874,Ken Bone did an ad for Uber — and it may have violated FTC rules,0.007457,0.179323,0.81322,57,Uber,irrelevant,"The article is about a celebrity endorsement potentially violating FTC rules, but it's more about the celebrity and the ad rather than a material issue directly affecting Uber's business."
6754519,Forecasting The Future: 26 Analyst Projections For Uber Technologies,0.105371,0.853386,0.041243,57,Uber,relevant,"The article is about analyst projections for Uber Technologies, which is directly relevant to the company's financials and market performance."
8606984,"21 Savage Cleared to Legally Travel Abroad, Teases Return to London",0.290157,0.688173,0.021669,14,Visa Inc.,irrelevant,"Article is about rapper 21 Savage's travel status, not related to Visa Inc."
8613830,"What channel is Jake Paul vs Andre August on tonight? How to watch, buy 2023 boxing fight",0.035204,0.950277,0.014519,14,Visa Inc.,irrelevant,"Article covers a boxing fight and viewing details, with no relevance to Visa Inc."
6667699,Former Uber driver charged with sexually assaulting passenger in Houston,0.002115,0.024913,0.972972,57,Uber,relevant,"The article is about a former Uber driver charged with a serious crime, which could impact the company's reputation and operations."
8379582,‘We’re all nervous’: NZ’s Covid tsar Chris Hipkins admits uncertainty over border reopening,0.042011,0.858727,0.099262,14,Visa Inc.,irrelevant,"Article discusses New Zealand's border policy during Covid, not about Visa Inc."
3402802,"HBO Max launches today, here’s what you need to know",0.028122,0.961427,0.010451,55,AT&T,relevant,"This article is about HBO Max's launch, which is related to AT&T's business."
4462521,"Microsoft Co-Founder Paul Allen, Who Helped Ignite the Personal Computer Revolution, Dies at 65",0.461006,0.122346,0.416648,3,Microsoft,irrelevant,Article is about Microsoft co-founder Paul Allen's death
8391878,21 Savage: Rapper's Immigration Status in Limbo Due to Criminal Case,0.005672,0.888759,0.105569,14,Visa Inc.,irrelevant,"Article is about a rapper's immigration status, not about Visa Inc."
6449027,Former engineer says Uber is a nightmare of sexism,0.004105,0.01602,0.979875,57,Uber,relevant,"The article is about a former engineer's allegations of sexism at Uber, which could affect the company's brand and workplace culture."
6796414,Former Uber CEO Travis Kalanick leaving the company's board of directors,0.01876,0.750847,0.230393,57,Uber,relevant,"The article is about the former Uber CEO leaving the company's board of directors, which is a significant corporate action."
7292668,'These are no more than $10': Customer calls out Walmart for putting anti-theft locks on mascaras,0.009468,0.042644,0.947888,12,Walmart,irrelevant,Individual customer complaint about store policy with no indication of corporate response or material impact
4285911,Microsoft could erase Paint from future versions of Windows,0.061276,0.475321,0.463403,3,Microsoft,relevant,Microsoft could erase Paint from future versions of Windows
6449098,"For Uber’s Chief, Wrong Turns Led To a Forced Exit",,,,57,Uber,relevant,"The article is about the former Uber CEO's exit from the company, which is a major event in the company's history and leadership."
6728730,Former Uber comms head Rachel Whetstone is jumping to Facebook,0.089371,0.837069,0.07356,57,Uber,irrelevant,"The article is about a former Uber employee's new job at Facebook, not about Uber's business."
8191490,21 charged after fake university immigration sting,,,,14,Visa Inc.,irrelevant,"Article is about a fake university immigration sting involving 21 people, not about Visa Inc."
2913448,Bonds' obstruction conviction thrown out by appeals court,0.007037,0.525645,0.467318,55,AT&T,irrelevant,"This article is about Barry Bonds' obstruction conviction, with no relation to AT&T."
8558117,What happened to the Afghan civilians who helped the US but had to stay behind?,0.05841,0.887336,0.054254,14,Visa Inc.,irrelevant,"Article is about Afghan civilians left behind after US withdrawal, not about Visa Inc."
1019310,21 Savage Says ICE Arrest Was “Definitely Targeted” in “GMA” Interview: Watch,0.016587,0.902429,0.080984,14,Visa Inc.,irrelevant,"Article is about 21 Savage's interview regarding his ICE arrest, not about Visa Inc."
3566953,Hawaii responds as deadly wildfires across 2 islands destroy communities,0.05403,0.91935,0.02662,55,AT&T,irrelevant,"This article is about wildfires in Hawaii, with no relation to AT&T."
8418999,"Western Universities Rely on China. After the Virus, That May Not Last.",0.118088,0.824305,0.057607,14,Visa Inc.,irrelevant,"Article is about Western universities' reliance on China, not about Visa Inc."
3277777,"HBO Chief Richard Plepler, Who Greenlit Game of Thrones, Steps Down Amid AT&T Takeover",0.015927,0.915936,0.068136,55,AT&T,relevant,"This article is about HBO Chief Richard Plepler stepping down amid AT&T's takeover, which is directly related to AT&T's business."
3566678,Boy Scout Leaders Invite LGBTQ Advocates to Jamboree Camp,0.431519,0.557911,0.01057,55,AT&T,irrelevant,"This article is about Boy Scout Leaders inviting LGBTQ advocates to a jamboree, with no relation to AT&T."
4568935,"Microsoft confirms Xbox Game Pass Ultimate, new subscription tier coming in 2019",0.17399,0.81218,0.01383,3,Microsoft,relevant,Microsoft confirms Xbox Game Pass Ultimate
7974215,What has immigration ever done for us?,,,,14,Visa Inc.,irrelevant,The article is a general discussion about immigration and does not mention Visa Inc. or any corporate-level event related to the company.
3524632,Bo Nickal set to debut at UFC 282 vs. Jamie Pickett,0.027785,0.962758,0.009457,55,AT&T,irrelevant,"This article is about Bo Nickal's UFC debut, with no relation to AT&T."
8552226,What Hate Can Do: inside a devastating new exhibition on the Holocaust,0.065045,0.618819,0.316137,14,Visa Inc.,irrelevant,The article is about a Holocaust exhibition and has no connection to Visa Inc. or its business activities.
6998783,"L.A. drivers who ditch their cars can get $1,000 from Uber",0.036625,0.348568,0.614806,57,Uber,relevant,"The article is about Uber's incentive program for L.A. drivers, which is a corporate action."
8429551,What is it like to live in Malden?,0.014615,0.979859,0.005526,14,Visa Inc.,irrelevant,The article is about life in Malden and does not involve Visa Inc. in any material way.
383423,This great Ninja blender system just went on sale for $99 at Walmart,0.323717,0.623838,0.052445,12,Walmart,irrelevant,"Product promotion content, not a corporate financial or strategic event for Walmart"
1016982,"21 Savage released from immigration custody, lawyers say",0.008032,0.986338,0.00563,14,Visa Inc.,irrelevant,The article discusses the release of a musician from immigration custody and does not mention Visa Inc. or any event related to the company.
3370622,Hawks give fans a reason for optimism with NBA Cup semifinal berth,0.743703,0.236239,0.020059,55,AT&T,irrelevant,"This article is about the Hawks' NBA Cup semifinal berth, with no relation to AT&T."
7082654,Kia Signs MoU to Offer Ride Hailing PBVs to Drivers on the Uber Platform,0.121917,0.823599,0.054484,57,Uber,relevant,"The article is about a major partnership between Kia and Uber, which is a corporate action."
7025078,Former Uber Security Head Found Guilty of Hiding Hack from Authorities,0.002185,0.028367,0.969448,57,Uber,relevant,"The article is about a former Uber executive's legal troubles related to a hack, which reflects on Uber's corporate actions."
12160681,Microsoft co-founder Paul Allen says he's found sunken Japan WWII battleship off Philippines,0.071863,0.908088,0.020049,3,Microsoft,irrelevant,Article is about Microsoft co-founder Paul Allen's discovery of a sunk battleship
6470826,Former Uber CEO gets grilled in high-tech heist case,0.004068,0.076975,0.918957,57,Uber,relevant,"The article is about a former Uber CEO's involvement in a high-tech heist case, which is a corporate-level issue."
3489621,"HBO Max is pricey at $15 a month, but its impressive movie library and promise of brand-new Warner Bros. releases make it a must-have for film fans",0.664468,0.216054,0.119478,55,AT&T,relevant,"This article is about HBO Max's pricing and content, which is related to AT&T's business."
8339932,What does President Trump’s travel ban mean for global sporting events?,0.018183,0.925506,0.056311,14,Visa Inc.,irrelevant,The article discusses the impact of a travel ban on sporting events and does not focus on Visa Inc. or any corporate-level issue affecting the company.
6644514,France Takes Uber Execs Into Custody,0.01305,0.416726,0.570223,57,Uber,relevant,"The article is about Uber executives being taken into custody in France, which is a significant corporate-level event."
4483428,Microsoft confirms that Chrome extensions will run on new Edge browser,0.080209,0.908998,0.010793,3,Microsoft,relevant,Microsoft confirms Chrome extensions will run on new Edge browser
6845811,Kalamazoo shooting spree puts Uber in spotlight over safety concerns,,,,57,Uber,relevant,"The article discusses Uber's safety concerns in relation to a shooting spree, which affects the company's reputation and strategy."
3979035,Microsoft Confirms Emergency Update For Millions Of Windows Users,0.08494,0.857695,0.057366,3,Microsoft,relevant,Microsoft confirms emergency update for Windows users
575839,The Trump administration is cracking down on counterfeit sales made through sites like Amazon and Walmart,0.200425,0.413161,0.386414,12,Walmart,irrelevant,"Macro regulatory issue affecting multiple platforms; Walmart is mentioned as one of many examples, not the primary subject"
2991648,"Borchers ruptures achilles tendon, leaving Timbers without best back",0.036457,0.618293,0.345251,55,AT&T,irrelevant,"This article is about a soccer player's injury, with no relation to AT&T."
3084577,Preview: Rockets vs. Mavericks,0.009613,0.983629,0.006758,55,AT&T,irrelevant,"This article is about a sports game preview, with no relation to AT&T."
658065,‘We pray a visa comes before death’: Gaza’s injured children left in limbo,0.314971,0.585729,0.0993,14,Visa Inc.,irrelevant,"Article is about humanitarian visa issues in Gaza, not related to Visa Inc. as a company"
6607299,"Free rides: How to beat the dreaded Uber, Lyft surcharges on New Year’s Eve",0.018321,0.057256,0.924424,57,Uber,irrelevant,"The article provides consumer advice on how to avoid surcharges on New Year's Eve, which is a lifestyle topic and not a material event for Uber."
3133733,Boeing to Have 51 Percent Stake in New Venture With Embraer: Paper,0.128643,0.857446,0.01391,55,AT&T,irrelevant,"This article is about Boeing's venture with Embraer, with no relation to AT&T."
3321964,"Bo Nix's debut a storybook thriller Auburn knows oh, so well",0.424576,0.502345,0.073079,55,AT&T,irrelevant,"This article is about Bo Nix's debut, with no relation to AT&T."
8287810,21 Savage donates $25K for legal aid for detained immigrants,0.616761,0.349179,0.03406,14,Visa Inc.,irrelevant,"Article is about a celebrity's donation for immigration legal aid, not about Visa Inc.'s business"
7280484,The wild success of Walmart's generic cream cheese perfectly encapsulates the problems with the American economy right now,0.72997,0.106652,0.163378,12,Walmart,irrelevant,"The article uses Walmart's cream cheese as an example in a broader economic commentary, not focusing primarily on Walmart's business operations or performance."
7097526,"These businesses are open New Year’s Day 2021: McDonald's, Target, Walmart, Starbucks, more",0.055133,0.926189,0.018678,12,Walmart,irrelevant,"The article is about New Year's Day store hours for multiple retailers, with Walmart mentioned only in passing as part of a list."
7103166,'They do this with the Bratz dolls too!': Walmart shopper demands answers after noticing something unusual about $27 My Life As dolls,0.021462,0.89096,0.087579,12,Walmart,irrelevant,"The article centers on a shopper's social media observation about a toy design, not a material product or corporate issue affecting Walmart."
7025604,"Leafly, Uber team up for pot deliveries in Toronto in milestone",0.622427,0.33859,0.038983,57,Uber,relevant,"The article announces a major partnership between Uber and Leafly for pot deliveries in Toronto, which is a significant business development."
7013511,Former Uber executive says he’s whistleblower,0.00286,0.066329,0.930811,57,Uber,relevant,"The article is about a former Uber executive claiming to be a whistleblower, which could have implications for the company's reputation and corporate governance."
4713385,Microsoft Copilot: Everything you need to know about Microsoft's AI,0.109267,0.837988,0.052746,3,Microsoft,relevant,Article is about Microsoft Copilot
2967768,Boris Diaw and Manu Ginobili are out against Thunder tonight,0.018998,0.96932,0.011683,55,AT&T,irrelevant,"This article is about a sports game, with no relation to AT&T."
6416452,Khosrowshahi vs London: Uber's CEO Faces Biggest Challenge Yet — Red Herring,0.03741,0.177833,0.784757,57,Uber,relevant,"The article is about Uber's CEO facing a challenge, which qualifies as a corporate-level event."
6910188,"Freebies on Election Day include Uber and Lyft rides, Krispy Kreme doughnuts and more",0.439382,0.48508,0.075539,57,Uber,irrelevant,"The article mentions Uber as one of several companies offering freebies, but it's not primarily about Uber."
7052015,"Klaus Teuber, Settlers of Catan creator, dies at 70 due to illness",0.074753,0.789135,0.136112,57,Uber,irrelevant,The article is about the creator of Settlers of Catan and has no relation to Uber.
451762,The Top Labor Day Smart Home Deals at Walmart,0.564547,0.404601,0.030852,12,Walmart,irrelevant,"The article is a consumer shopping guide for Labor Day deals, not a primary business or financial event involving Walmart."
8607041,21 Savage Set to Perform in U.K. for the First Time With O2 Arena Show,0.077588,0.915645,0.006767,14,Visa Inc.,irrelevant,"Article is about a concert at O2 Arena, which is a venue sponsored by a telecom, not about Visa Inc."
4584519,Microsoft Confirms It’s Deleting Passwords In 29 Days — Act Now,0.059885,0.694066,0.246049,3,Microsoft,relevant,Microsoft confirms it's deleting passwords in 29 days
8333961,Wells Fargo Go Far Rewards Program Review,0.066172,0.910961,0.022867,14,Visa Inc.,irrelevant,"Article is a review of a Wells Fargo credit card rewards program, not primarily about Visa Inc."
3312990,HBO Max’s Golden Ticket,0.200529,0.768127,0.031344,55,AT&T,relevant,"This article is about HBO Max's Golden Ticket, which is related to AT&T's business."
180231,‘This deplorable appreciates the bread crumbs’: Trump voter thanks president for Walmart bonus,0.623932,0.243284,0.132785,12,Walmart,irrelevant,"The article discusses a political reaction to a Walmart bonus, but focuses on a customer's comment and political sentiment rather than Walmart's corporate actions or performance."
4202690,Microsoft Corp announces 'creators update' for Windows 10,0.138511,0.852038,0.00945,3,Microsoft,relevant,Microsoft announces 'creators update' for Windows 10
6520806,"Lenny Dykstra Arrested for Drugs, Threatening Uber Driver: Police",0.016942,0.496848,0.48621,57,Uber,irrelevant,"The article is about an individual's incident with an Uber driver, which is an individual/local incident."
3159946,Borealis CEO: US shale story has been 'very positive',0.351322,0.639644,0.009035,55,AT&T,irrelevant,"This article is about the US shale story, with no relation to AT&T."
8394370,What is Erik ten Hag's first game as Man United manager? Key dates in Red Devils' schedule,0.017309,0.97307,0.009621,14,Visa Inc.,irrelevant,"Article is about Manchester United's schedule, mentioning 'Visa' only as a stadium sponsor name"
3518632,"Boxing, tacos and TV: Democratic Senate contender aims to win back Latino voters",0.663222,0.316083,0.020695,55,AT&T,irrelevant,"This article is about a Democratic Senate contender, with no relation to AT&T."
4743486,"Microsoft Copilot Vision is the perfect holiday shopping buddy, and it’s finally here",0.884537,0.081799,0.033664,3,Microsoft,irrelevant,Article is about Microsoft Copilot Vision as a holiday shopping buddy
6508341,"Kalanick Is Gone, But Uber Still Has Hurdles Ahead",0.333673,0.359194,0.307133,57,Uber,relevant,"The article discusses the challenges facing Uber after the departure of its founder, which is a corporate-level event."
3497676,HBO Is Spending Billions to Take on Netflix and Disney,0.093948,0.853078,0.052974,55,AT&T,relevant,"This article is about HBO's spending to compete with Netflix and Disney, which is related to AT&T's business."
6183535,Flu Shots to Food: Uber Hints at Expanding Delivery,0.62658,0.218137,0.155283,57,Uber,relevant,"The article is about Uber expanding its delivery services, which is a significant development in the company's strategy."
7207901,'They're getting their same stuff from Kroger and Walmart': Shopper exposes how fruit vendors at the farmer's markets may be scamming you,0.018426,0.229109,0.752465,12,Walmart,irrelevant,The article discusses farmer's market vendors potentially scamming customers and mentions Walmart only as a comparison point for grocery shopping; Walmart is not the subject.
3208304,Bozell on CNN’s Dubious Trump Tower Story: ‘CNN Is Nationally Lying to the American People’,0.034036,0.514443,0.451521,55,AT&T,irrelevant,"This article is about CNN's Trump Tower story, with no relation to AT&T."
6610194,Leaked data suggests Uber self-driving car program may be way behind Waymo [Updated],0.039784,0.268665,0.691552,57,Uber,relevant,"The article discusses Uber's self-driving car program, which is a key aspect of the company's technology and innovation efforts."
6180283,Forced Arbitration Is Not Like Uber,0.010288,0.041271,0.948441,57,Uber,irrelevant,"The article uses Uber as a metaphor or example, but is not primarily about the company."
3453172,HBO Max Reached 4.1 Million Subscribers One Month After Launch,0.205088,0.757847,0.037065,55,AT&T,relevant,"This article is about HBO Max's subscriber count, which is related to AT&T's business."
555338,The Walmart Effect,0.138638,0.753288,0.108074,12,Walmart,irrelevant,"The title 'The Walmart Effect' suggests a general economic or industry discussion about Walmart's influence, but without more context, it's a broad conceptual reference, not a specific corporate event or action."
6683900,Florida Uber driver accused of molesting 3-year-old blamed anime for h,0.001778,0.018431,0.979791,57,Uber,relevant,"The article reports on a serious incident involving an Uber driver, which reflects on the company's safety and reputation."
6780228,"LAX pickup: How to hack the new ride-hailing changes causing Uber, Lyft and taxi delays",0.023725,0.319246,0.657029,57,Uber,irrelevant,"The article mentions Uber, but is primarily about navigating changes at LAX airport and is not focused on the company."
2903292,Brad Brooks named chief marketing officer at DocuSign,0.187452,0.799991,0.012557,55,AT&T,irrelevant,"This article is about Brad Brooks' appointment, with no relation to AT&T."
2989008,Boys & Girls Club offers career mentoring for young girls,0.832963,0.156226,0.010811,55,AT&T,irrelevant,"This article is about the Boys & Girls Club, with no relation to AT&T."
4565560,"Microsoft confirms you really, really don’t need to ‘safely remove’ USB flash drives anymore",0.18927,0.734106,0.076624,3,Microsoft,relevant,Microsoft confirms you don't need to 'safely remove' USB flash drives
1075531,21 Savage announces fourth annual ‘Issa Back 2 School Drive’,0.232753,0.754512,0.012735,14,Visa Inc.,irrelevant,Celebrity event announcement with no connection to Visa Inc.'s business or brand
6401806,Former Uber driver charged with reckless homicide after Northwest Side crash,0.002841,0.030573,0.966586,57,Uber,irrelevant,"This article is about an individual incident involving a former Uber driver, which does not directly impact the company."
6426436,"For hard-driving Uber, compromise is a U-turn",0.156603,0.294682,0.548715,57,Uber,relevant,"This article is about Uber's business approach and willingness to compromise, making it relevant to the company's strategy."
