id,title,pos_score,neutral_score,neg_score
11422813,Drake Breaks His Tie With Taylor Swift For Good With Another Almost-No. 1,0.303506,0.580689,0.115804
11422771,Huge iPhone 17 Air news teased in new report – 3 things you need to know,0.161584,0.806212,0.032204
11422796,"How to easily clean your email, text inbox",0.342042,0.60682,0.051137
11422842,Grieving Daughter Confronts ‘Deadbeat’ Dad at Her Mom’s Funeral After She Died of Cancer: ‘Voices Were Raised’,0.113912,0.459912,0.426176
11422841,Meghan Markle Makes Subtle Statement with Photo of Prince Harry and Their Kids 1 Day After He Lost Court Appeal,0.01145,0.293295,0.695255
11422756,Atlanta United broke its scoreless streak but not its habit of easing off,0.036042,0.183424,0.780534
11422783,Vine-ripe tomatoes recalled due to salmonella risk: 'Do not consume',0.060582,0.793417,0.146001
11422839,Michigan State AD search candidates to watch: Why not Nick Saban?,0.026234,0.94677,0.026996
11422848,Lillian Fishman Reads “Travesty”,0.030491,0.951783,0.017726
11422850,Apple iPhone 17 Air Warning: New Report Has Bad News For Millions Of Buyers,0.009843,0.174611,0.815545
11422803,Trump Says ‘Good Parts’ of Economy Are His,0.858954,0.096727,0.044319
11422775,"Daughter’s triumphs, challenges inspire family’s new farm program for adults with disabilities",0.893226,0.088681,0.018093
11422827,Sabrina Carpenter Crashes Quinta Brunson’s 'SNL' Monologue as They Bond Over Having Been ‘The Same Height Since Kindergarten’,0.041128,0.372142,0.58673
11422699,Egg freezing popularity increasing among young women to preserve their fertility,0.584145,0.304208,0.111647
11422711,"Want to Invest Like Warren Buffett? Here’s What You’re Probably Missing - Apple (NASDAQ:AAPL), Coca-Cola (NYSE:KO)",0.043647,0.66851,0.287843
11422731,36 Products To Make Your Life Easier,0.855794,0.120974,0.023232
11422751,60 Weirdly Genius Things Under $25 We're Obsessed With On Amazon,0.187643,0.619164,0.193193
11422749,'Matlock' Star Skye P. Marshall Says Olympia Will 'Bring Hell on Jacobson Moore' in Season 2 After Finale Cliffhanger (Exclusive),0.051881,0.872602,0.075516
11422740,Apple reportedly wants to split up the iPhone’s release schedule,0.017462,0.528795,0.453743
11422737,"How to watch F1 in the U.K. for free? Live stream, channel, start time for 2025 Miami Grand Prix",0.060304,0.927908,0.011788
11422734,NYC Girl Scout cookie sales crumble to decade low — thanks to ‘economic uncertainty’,0.013276,0.099248,0.887476
11422732,"The Best Deals Today: LEGO Star Wars, Dragon Quest III HD-2D Remake, Corsair K70, and More",0.24356,0.730492,0.025948
11422757,Bethenny Frankel's Move to Florida: Inside Her Life-Changing Decision,0.411566,0.565587,0.022848
11422753,Jeffrey Dean Morgan still finding nuance in 'Dead City' character Negan,0.284327,0.660911,0.054762
11422742,Apple Watch Ultra 2 vs. Apple Watch Ultra: How the Rugged Watches Compare,0.036748,0.89013,0.073122
11422745,"I drove a $39,000 Mazda CX-30 Turbo. It's like a sports car disguised as a small SUV.",0.144934,0.715136,0.13993
11422743,Prelude to a conclave: understanding the selection process of a new pope,0.085351,0.905167,0.009482
11422782,Apple might be blowing over a billion dollars a year but I think The Studio is worth every penny,0.253022,0.144692,0.602286
11422786,"I bought a 120Hz phone recently, and now I can’t go back to 60Hz – here's why",0.07739,0.745797,0.176813
11422526,"Republican AGs launch probe into Google, Apple over Chinese apps",0.014684,0.502169,0.483147
11422758,Buzzy new things on Amazon that are cool as hell,0.679319,0.253417,0.067263
11422788,This Samsung Galaxy Watch design feature might be returning soon,0.0839,0.905811,0.010289
11422804,"Apple Braces For $900 Million Tariff Impact, Tim Cook Discusses Potential iPhone Manufacturing Shift To US With Lutnick And More: This Week In Appleverse",0.194868,0.662128,0.143004
11422838,Letitia James is hunting for insider trading in Trump's inner circle. Ex-prosecutors call her tariff inquiry unprecedented.,0.067511,0.248866,0.683623
11422821,One Million Chessboards is a sequel to one of the best websites ever,0.605438,0.332867,0.061695
11422855,Did Apple Just Tell Us to Buy iPhones by June?,0.042562,0.608765,0.348672
11422698,"The ins and outs of egg freezing, from how the process works to how much it costs",0.053771,0.461528,0.484702
11422408,55 Flattering Outfits With Quiet Luxury Vibes That Are Under $35 On Amazon,0.172426,0.744421,0.083152
11422846,Slimjaro Pro Reviewed: Serious Customer Complaints Examined About Slim Jaro Weight Loss Claims,0.036751,0.593102,0.370148
11422844,10 tiny gadgets I never leave home without,0.344355,0.512178,0.143467
11422688,Trump Calls For 100% Tariff on Movies Made Overseas,0.140652,0.76279,0.096558
11422747,Tiffany Trump’s Father-in-Law Marginalized,0.085119,0.844215,0.070666
11422925,27 Mother's Day Gifts From Cratejoy Your Mom Will Love,0.806826,0.169491,0.023683
11422963,The Harry Potter Fandom Faces Its Biggest Test,0.145646,0.784265,0.070089
11422889,Trump’s DOJ seeking week extension after defying court order to make Mayor Adams corruption case documents public,0.012844,0.583758,0.403398
11423030,Dakota County: Need a bike? Rick’s annual bike sale takes place May 10,0.061194,0.932827,0.005979
11423032,"Heavy rain, flash flooding expected to douse NYC for days — making for another wet Boro Bike Tour",0.086286,0.75547,0.158244
11423033,NYC public school teacher ditches her classroom to pursue a lifelong dream — and is making bank,0.495238,0.18023,0.324532
11422912,Trump Shares Image of Himself as the Pope,0.033833,0.910101,0.056066
11422901,PaleoValley Under Review: High-Quality Nutrient-Dense Whole Food Supplements Superfood Snacks Brand,0.16993,0.385609,0.444461
11422894,How to watch ‘I Am Your Biggest Fan’ Lifetime movie premiere for free,0.256084,0.711256,0.032661
11422953,Warren Buffett announces plan to step down as Berkshire Hathaway CEO,0.028813,0.720435,0.250752
11422891,Warren Buffett’s profits fall on wildfire losses as thousands line up to listen to him Saturday,0.054977,0.712584,0.232439
11422952,"Thorpedo Anna, reigning Horse of the Year, to visit clinic after surprise loss",0.036898,0.479366,0.483736
11422942,Beloved star of ‘60s TV show dead at 88,0.055545,0.856197,0.088258
11422951,"Thorpedo Anna, reigning Horse of the Year, to visit clinic after surprise loss at Churchill Downs",0.078444,0.886632,0.034924
11422922,"36 Problem-Solving Products That Will Make Any Busy Eldest Daughter Say ""Yes Please""",0.588196,0.2957,0.116104
11422863,Business leaders react to Warren Buffett stepping down as CEO of Berkshire Hathaway: ‘Only G.O.A.T’,0.055544,0.699438,0.245018
11423157,Are actors getting better (and ‘bett-ah’) at Australian accents?,0.323988,0.631525,0.044487
11422910,"Despite talk of peace, Ukraine is still under a barrage of deadly attacks",0.014487,0.051543,0.933971
11423007,33 Products That’ll Do The Things You Hate Doing For You,0.088347,0.574226,0.337427
11422926,Grace VanderWaal discusses her new album 'Childstar' and growing up in the public eye,0.189382,0.800948,0.009669
11422984,Google's Bringing an AI-Powered Research Tool to iOS and Android,0.555801,0.412685,0.031514
11422909,Apple CEO sends blunt message on tariffs impact,0.257465,0.677552,0.064983
11422983,"So, That Apple Tax Thing That's Dead Now... What Was It, Again?",0.009777,0.062299,0.927925
11422985,Spring Cleaning for Tech: How to Recycle Computers and Printers for Free,0.663417,0.268493,0.06809
11422998,"Manhattan nosedives out of Top 10 in national ranking of priciest homes, as suburbs skyrocket",0.092525,0.479008,0.428467
11423004,Aqua Sculpt Complaints Investigated: 2025 User Reviews Tested Verified,0.027259,0.806585,0.166156
11422986,"SlimJaro Canada, Australia, UK, Reviews, Official Website, Discount Code, Trustpilot Complaints",0.014592,0.752935,0.232472
11422972,Donald Trump Is Using the Presidency to Get Rich,0.141691,0.18217,0.676139
11423087,How will Darius Garland’s toe injury impact the Cavs’ Eastern Conference semifinals push? Wine and Gold Talk podcast,0.020291,0.962985,0.016724
11423095,The Best Egg Substitutes For Baking,0.456931,0.456744,0.086325
11422874,"How can I watch Canelo Alvarez vs William Scull tonight? Fight time, odds, DAZN Boxing PPV live stream price",0.033858,0.942245,0.023897
11423106,Greyscale and prune your algorithm: ‘digital nutritionist’ offers advice on cutting down screen time,0.717229,0.248454,0.034317
11423072,"I canceled Prime Video for Apple TV+ in May, and it's all for these 3 movies and shows",0.029707,0.764584,0.205709
11422946,Is the U.S. Becoming an Autocracy?,0.091472,0.86047,0.048058
11422903,"Buffett defends trade amid tariff pressures, as Berkshire cash sets record",0.65287,0.265842,0.081288
11423021,The Outfit Formula Jennifer Aniston Keeps Wearing — and Everything You Need to Copy It for Under $50,0.504064,0.357113,0.138823
11423026,Not all Marvel movies are created equal. Here's the 5 worst,0.030756,0.156554,0.812691
11423048,How to Wipe Your Home Address Off the Internet with 9 Quick Tips,0.28217,0.623668,0.094161
11423018,Poker Face: Natasha Lyonne’s seriously funny whydunnit caper is back with a cracking A-list cast,0.574432,0.344111,0.081457
11423019,I always wondered what had happened to my missing brother. Could I ever forgive my father for driving him away?,0.03366,0.304529,0.661811
11423013,Fiona Apple to Release New Song About Pretrial Detention Next Week,0.037037,0.871074,0.091889
11423015,Huge hound and pocket-sized pup: meet-and-sniff with world’s tallest and smallest dogs,0.559572,0.375839,0.064589
11423020,Warren Buffett's profits fall on wildfire losses as thousands line up to listen to him Saturday,0.054219,0.675004,0.270778
11423016,"Mets vs. Cardinals odds, prediction: Riding with Tylor Megill",0.065862,0.921384,0.012754
11423017,2025 Nissan Kicks delivers for commuters,0.442318,0.540325,0.017357
11410828,Bonus: What to Make of the Toy Tariffs,0.052197,0.912562,0.035241
11402162,"3 Michigan food companies receive state grants to expand production, create jobs",0.889224,0.101636,0.00914
11423109,"The new M4 MacBook Air is still at its lowest-ever price, but for how long?",0.054161,0.816098,0.129741
11423001,Green Day Reacts to Their Hollywood Walk of Fame Honor — and Now Having Their Own 7-Eleven Slurpee (Exclusive),0.765142,0.213111,0.021746
11423059,Little Caesars Arena proves it is next Palace in Pistons playoff run,0.221284,0.738821,0.039895
11422904,Warren Buffett will step down as Berkshire Hathaway CEO,0.028139,0.832067,0.139794
11422862,Projecting LB Jordan Burch's rookie role in 2025 for Arizona Cardinals,0.059343,0.934033,0.006624
11423094,Woman Says She’s Conflicted Over Husband’s Plans to Hire a Disabled Person to Join Them at Disneyland to Skip Waiting in Lines,0.03328,0.25322,0.7135
11422976,OnePlus Watch 3 Review,0.011094,0.97735,0.011555
11422945,Trump Border Czar Gives 'Chilling' Warning to Tony Evers,0.047562,0.8843,0.068138
11422965,What Are Digital Defense AI Agents?,0.025167,0.915831,0.059002
11423012,"Do yourself, the world and me a big favour: stop phone-filming at gigs",0.539176,0.252286,0.208538
11423064,Apple iOS 18.5 Release Date: Next iPhone Update Is Here In Days,0.01759,0.973781,0.008629
11423024,"Macy’s is selling a $360 Samsonite backpack for $126, and shoppers call it the 'best travel bag I’ve ever used'",0.595347,0.36606,0.038593
11422883,World's tallest and smallest dogs meet up in Idaho Falls for a playdate,0.086061,0.906137,0.007802
11423027,When Will ‘Thunderbolts*’ Be Streaming On Disney Plus?,0.013751,0.97602,0.010229
11423028,The Vancouver Whitecaps Are A Fan’s Dream — And A Marketing Nightmare,0.018471,0.023429,0.958099
11423011,Warren Buffett says he isn't stockpiling billions for Greg Abel to spend: 'I wouldn't do anything nearly so noble',0.378838,0.426418,0.194743
11423014,‘An intuitive genius’: Gary Oldman steps back on to stage as a national treasure,0.958169,0.029182,0.012649
11423009,Warren Buffett hails Tim Cook for making Berkshire more money than he has — after selling two-thirds of his Apple stake,0.171879,0.568684,0.259437
11423051,"Rogers girls set sights on resetting 4x800 relay mark, while Bentonville’s Musengwa surpasses 6A state shot put record",0.746035,0.21736,0.036605
11422933,"Exclusive -- Pastor Allen Jackson: Americans Need a Plan to Address Evil, Demons",0.196596,0.684835,0.118569
11422840,"Mother's Day brunch, lunch and dinner options in metro Detroit",0.07082,0.923328,0.005852
11423043,Waltz Angered Trump Over Conversations with Israel,0.011054,0.790357,0.198589
11423070,The ‘F1’ team on adapting some of the spirit of ‘Top Gun’ to Formula One film with Brad Pitt,0.339529,0.640492,0.019978
11423062,Chris Hughes on How to Craft a Thriving Market,0.582239,0.391237,0.026524
11422917,"Columbus Crew vs Charlotte FC: Live MLS updates, score",0.017804,0.976354,0.005842
11422877,"Jennie Garth's Daughter Fiona Admits She Has Only Seen 'Some' of 'Beverly Hills, 90210': 'Come On, Girl!'",0.052576,0.899962,0.047462
11423068,"Phoebe Gates Reveals How She Beat Tom Brady in Blackjack: ‘Well, I’m Kind of a Loser’",0.182251,0.536016,0.281733
11423067,How Blake Lively's 'Crazy' 'Another Simple Favor' Twists Came to Be: 'She Went for It' (Exclusive),0.331974,0.466547,0.201479
11423057,"4 Pistons questions in offseason: Free agents to prioritize, big swing",0.12281,0.832964,0.044226
11423152,"'Laugh-In' star Ruth Buzzi, scowling lady with the handbag, dead at 88",0.013547,0.199557,0.786897
11422798,"MLS games this weekend: How to watch, TV channel, live stream on Apple",0.033765,0.955346,0.010889
11423049,"How to Quickly Delete Your Android Web Browser's Cookies, Cache",0.071409,0.5928,0.335791
11423103,Gwyneth Paltrow Leaves Fans Sweating With Her Hottest Photos Including Nude Beach Snaps and Birthday Suit Celebration,0.508951,0.312601,0.178448
11422920,28 Products To Help You Spend 2025 Giving Off Quiet Luxury Vibes Without Breaking Your Bank Account,0.712594,0.220663,0.066742
11423144,Ryan Garcia post-fight interview: Famed boxer makes 'no excuses' for upset loss to Rolly Romero,0.109643,0.786668,0.103689
11422872,Flames' Matthew Coronato: Inks seven-year deal,0.065496,0.916216,0.018288
11423052,Two popular smart ring makers just got caught copying Oura,0.028045,0.20265,0.769305
11423071,‘The Interview’: Ocean Vuong was Ready to Kill. A Moment of Grace Changed His Life.,0.302008,0.648397,0.049595
11423054,I never travel without these 5 security gadgets and accessories. Here's why,0.47581,0.407703,0.116487
11423050,Levi McConaughey Is Following in His Dad’s Footsteps! Why the 16 Year Old Is Ready to Break into the Biz (Exclusive),0.716858,0.253964,0.029178
11423077,Biblioracle: Kudos to Dua Lipa for her latest book club pick,0.745047,0.229524,0.025429
11423037,"Yes, the Oura Ring is the best smart ring, but it's not your only option",0.579026,0.258125,0.162849
11423085,"Here Are the Latest iPhone Emoji, and What Every Emoji Really Means",0.052239,0.897654,0.050107
11422896,Wife Says Husband Left Her for a Teenager: ‘I’m Broken and Have Laid Catatonic in Bed’,0.028414,0.646463,0.325123
11423034,Spotify Leads 5 Stocks Near Buy Points Without This Big Risk,0.121117,0.239054,0.639829
11422866,"Amazon is selling 'top quality' $350 Beats headphones for $170, and they have over 15,000 5-star ratings",0.66382,0.291751,0.044429
11423097,"Where to watch Inter Miami vs. NY Red Bulls: Messi live stream, TV channel, start time for MLS match",0.020033,0.970878,0.009088
11422873,Padres star Fernando Tatis Jr. (forearm) exits after hit by piitch,0.009399,0.515352,0.475249
11423098,"Why, Canada? (And Why America Should Care)",0.157762,0.757306,0.084932
11423093,Married Woman Says Her Single Friend Makes ‘Weird Backhanded’ Comments Ever Since She Got Engaged: ‘Pretty Insulted’,0.007901,0.095836,0.896263
11422882,NFL draft grades: Arizona Cardinals ranked in top 10,0.129432,0.855604,0.014964
11422936,Weird Things I Discovered While Scrolling Online That Are So Damn Clever,0.675093,0.105818,0.219088
11422932,"Apple iPhone 17 To Gain Key Upgrade, Latest Reports Say",0.550502,0.426969,0.022529
11423083,Mom Scrutinized for Letting 6-Year-Old Daughter Do a Full Face of Makeup. Why the Comments 'Upset' Her (Exclusive),0.022275,0.200207,0.777518
11423045,Family of NYPD cop thrown off Times Square roof fights killer — and his high-powered lawyers — over ‘nightmare’ parole bid,0.057509,0.155314,0.787178
11423156,"Use an Ergonomic Gaming Mouse to Reduce Wrist Pain, Even if You Don't Play Games",0.573358,0.305905,0.120737
11422886,The Promise Of Apple’s Next MacBook Pro,0.451557,0.487467,0.060977
11423082,Woman Suspects Her New Boyfriend Might Be Involved in a Robbery at Her Apartment,0.008876,0.640377,0.350747
11423081,Mom-to-Be Is Told She’s ‘Expecting Way Too Much’ After Complaining Her In-Laws Aren’t Fussing Over Her Pregnancy,0.014772,0.102593,0.882635
11422876,'E.T.' Star Dee Wallace Says She Fought to Tone Down the Sexual Undertones in One Specific Scene: 'This Was a Family Film',0.374287,0.478342,0.14737
11422885,"At Warren Buffett’s Final Annual Meeting, He Remains Bullish On America",0.062755,0.302935,0.63431
11422944,Warren Buffett to step down as Berkshire Hathaway CEO,0.022467,0.775135,0.202397
11422954,'Summer House' Star Lexi Wood Reveals If She and West Wilson Would Ever 'Be a Thing' After Jesse Solomon's Speculation (Exclusive),0.036899,0.877673,0.085428
11423084,Stay-At-Home Mom Says Her Husband Is ‘Pressuring’ Her to Get a Job to ‘Accelerate’ Their Savings: ‘Hardly Seems Worth It’,0.291839,0.56089,0.147272
11423069,"We Found the Very Best Amazon Deals in Every Department — Shop Apple, Coach, Bissell, and More from $6",0.323393,0.593677,0.08293
11422938,Bougie Cool Things I Discovered While Scrolling Online That Are Shockingly Cheap,0.020384,0.071856,0.90776
11422887,Bonnie Wright Confirms There Is a 'Harry Potter' Cast Group Chat — and It's 'Very Heavily Populated' (Exclusive),0.156175,0.815202,0.028622
11422918,Buffett Dismisses Rumors Of Stockpiling Cash For Successor Greg Abel: 'I Wouldn't Do Anything Nearly So Noble Just So Greg Could Look Good',0.157076,0.362984,0.479941
11422958,Apple may stagger next year’s iPhones to make way for a foldable,0.415806,0.41797,0.166224
11423066,I Ran 13.1 Miles in Sneakers Shoppers Compared to a Cloud,0.116716,0.779609,0.103675
11422940,"How to watch F1 in India for free? Live stream, channel, start time for 2025 Miami Grand Prix",0.055879,0.932235,0.011886
11422888,World's tallest and smallest dogs go on a playdate,0.122102,0.863898,0.014
11422864,Projecting DL Walter Nolen's rookie role in 2025 for Arizona Cardinals,0.060775,0.932414,0.006812
11423079,Mac Engel: NASCAR could use a little Ricky Bobby and Tom Cruise,0.073324,0.901464,0.025212
11422867,"How to watch ‘SNL’ Season 50, Episode 19 for free with Quinta Brunson, Benson Boone",0.030553,0.959972,0.009474
11422968,5 Apple iPhone accessories I can’t live without,0.183253,0.58562,0.231127
11422967,Dillon Tatum transferring from Michigan State football to Northwestern,0.035786,0.946155,0.018058
11422961,An Originalist Smackdown of Two of Trump’s Signature Orders,0.078101,0.668682,0.253218
11422915,Warren Buffett to step down as Berkshire CEO at year’s end,0.017378,0.903406,0.079216
11422975,"Gold Coins Worth $341,000 Found Hidden in an Overgrown Field During a Rural Hike",0.043804,0.785638,0.170558
11422978,FC Cincinnati heads to NYCFC looking for sixth consecutive win,0.150824,0.820856,0.02832
11422962,The Time for Republicans’ Most Contentious Policy Has Arrived. They Better Brace Themselves.,0.70922,0.22694,0.06384
11422970,MacBooks are now legitimate gaming machines – and the future looks promising,0.905371,0.070338,0.02429
11422919,Larry Birkhead and His Teenage Daughter Dannielynn Attend the 2025 Kentucky Derby: ‘Betting on a Great Time’,0.525181,0.459989,0.01483
11422994,Wildfires dent Berkshire's profit; cash soars to $347.7 billion,0.074463,0.381869,0.543668
11423035,Journalists are being imprisoned across the world. These are the 10 most urgent cases.,0.033412,0.143318,0.82327
11422939,"Chrissie Mayr: Fight the Censors, the Power -- And Learn to Laugh",0.728895,0.192461,0.078643
11423112,Tigers game: Riley Greene hits 2 HRs in wild 9th in 9-1 win vs Angels,0.368436,0.547476,0.084088
11422981,"Columbus Crew vs Charlotte FC: How to watch, stream live",0.019276,0.971086,0.009638
11422964,It’s Time to Consider the Power Grid,0.348141,0.604218,0.047642
11422966,"Blast From the Past: A Tale of the 1987 Stock Market Crash, ‘Nightline,’ Muppets and the Genius of Jim Henson and Frank Oz",0.33711,0.329822,0.333068
11422991,New York Yankees legend Derek Jeter receives honorary Michigan degree,0.350788,0.63225,0.016963
11422956,‘This Is Big’—Apple Just Quietly Confirmed A ‘Huge’ Bitcoin And Crypto Price Game-Changer,0.571288,0.31094,0.117773
11423065,"Apple iPhone 17 Air To Have Ugly Design Update, New Leak Says",0.020053,0.772351,0.207596
11422959,Galaxy take on Sporting Kansas City and former teammate Dejan Joveljić,0.022094,0.965935,0.011971
11422997,Road trip planning? Pack these 7 unexpected items,0.080154,0.871039,0.048807
11422982,Kylie Jenner Seemingly Gives Nod to Boyfriend Timothée Chalamet in Series of Sexy Bikini Photos — Can You Spot It?,0.185406,0.632209,0.182384
11423000,Homeowners Wake Up at 2 A.M. to Discover Snake Slipping into Sewage Pipes — and Have to Force the Reptile Through Their Toilet,0.044693,0.669003,0.286304
11422999,"'Thunderbolts' end, post-credits scene tease 'Avengers' (spoilers)",0.01708,0.946807,0.036113
11422934,"Exclusive -- Pastor Allen Jackson: Divine Intervention Saved Trump's Life, Made Him President",0.48782,0.486872,0.025308
11422924,"The Best Deals Today: Monster Hunter Wilds, 11th Gen iPad, Xbox Series X, and More",0.293983,0.680181,0.025836
11422923,25 Products From Amazon For Insects Invading Your Home,0.041042,0.922388,0.03657
11425462,Piaggio G1T4-M1N1 May Be the Droid You're Looking For,0.230754,0.714323,0.054922
11425564,What the ‘Lentil King of Saskatchewan’ Knows About World Trade,0.092454,0.867931,0.039614
11423091,"Ruth Buzzi, Iconic 'Laugh-In' Comic, 'Sesame Street' Star, Dies at 88",0.402977,0.568352,0.028671
11425569,Amazon flexed Alexa+ during earnings. Apple says Siri still needs 'more time.',0.027116,0.953851,0.019033
11423173,"Bloomberg Technology: Tariffs Weight on Apple, Amazon",0.036308,0.414082,0.549611
11423092,"Cubs 10, Brewers 0: Milwaukee embarrassed for second straight game",0.02983,0.642674,0.327496
11425554,The Growing Chorus Singing Nuclear Power’s Praises,0.897029,0.076806,0.026166
11423104,North Carolina Private Schools Might Get a Lot Safer,0.743478,0.193442,0.06308
11425512,You don't need to spend $800 on a good iPad,0.239325,0.52057,0.240105
11425553,Apple Hit With Two Downgrades as Tariff and Growth Worries Grow,0.021514,0.153602,0.824883
11425555,London May Be Coming for Wall Street Again,0.069092,0.913162,0.017746
11425563,"Milwaukee restaurant news, openings and closings in April 2025",0.023866,0.970635,0.005499
11425566,Owning Your Creativity In Tech,0.890634,0.083293,0.026074
11425372,"Padres at Pirates prediction: Odds, expert picks, starting pitchers, betting trends, and stats for May 2",0.045876,0.944715,0.009409
11425495,Amy Poehler podcast question backfires,0.004117,0.100297,0.895586
11425527,Apple isn't overly worried about Trump's tariffs. Here's why.,0.179072,0.64952,0.171408
11425538,Dow Futures Rise; China Mulls Talks,0.281195,0.701644,0.017161
11425544,"Fantasy Baseball Week 7 Preview: Top 10 sleeper pitchers feature Tony Gonsolin, Lucas Giolito",0.093513,0.890939,0.015547
11425502,"These OnePlus flagship earbuds were already a great deal, but now they're $40 off",0.224853,0.488312,0.286835
11425542,"The Newest Amazon Echo Dot Drops to Its Lowest Price of the Year, Even Cheaper Than Spring Sales",0.073993,0.641422,0.284585
11425537,Amazon Offers the Apple iPad Air Powered by the M3 Chip at Its Lowest Price to Clear Out Stock,0.195819,0.57176,0.232421
11425545,‘Rust’ Is Now Streaming—How To Watch Alec Baldwin’s Troubled Western Film At Home,0.047911,0.881743,0.070346
11425547,Job seekers turn to AI tools to gain an edge. It could backfire,0.020124,0.027917,0.951959
11425522,"Loons at Austin FC: Keys to match, projected XI and a prediction",0.039059,0.953541,0.0074
11425515,Apple Stock Falls After Cook Warns of $900M Tariff Impact,0.009958,0.207583,0.782458
11425492,"Mikey Madison’s Fashion Stylist Jamie Mizrahi Talks New Toms Collab, Kit Essentials and Packing Hacks",0.110208,0.823425,0.066368
11425541,Spotify's US app update gets Apple approval after court ruling,0.153569,0.816353,0.030078
11425487,Why doesn’t Minneapolis’ Tangletown follow the grid?,0.021176,0.909075,0.069749
11425481,Ilhan Omar Tells Reporter to 'Fuck Off',0.007781,0.126384,0.865836
11425506,Apple changes US App Store rules to let apps link to external payment systems,0.393768,0.556396,0.049835
11425507,"Apple approves Spotify app update that allows U.S. users to access pricing info, external payment links",0.407679,0.562536,0.029785
11425525,"'Sister Wives' Star Aspyn Thompson Is Pregnant, Expecting First Baby with Husband Mitch Thompson",0.212633,0.771919,0.015448
11425420,"Finally, I found an Android Auto adapter that's highly functional, lag-free, and priced well",0.741119,0.183677,0.075204
11423114,"Amazon, Apple Earnings Show Tariffs Are Coming for Big Tech, Too",0.077466,0.750017,0.172517
11425523,Kelsey Grammer Details Using Alcohol and Cocaine to Cope with His Sister’s Murder (Exclusive),0.018131,0.655399,0.32647
11423113,"Apple, Anthropic Team Up to Build AI-Powered ‘Vibe-Coding’ Platform",0.712195,0.264685,0.02312
11422949,Cafe Botanica closes location in Omaha's Lakeside district,0.012036,0.962078,0.025886
11443750,"Brett Goldstein is always 'embarrassed,' and it makes great material",0.280871,0.321351,0.397777
11443747,Friday Night Lights Minka Kelly returns to Texas with 'Ransom Canyon',0.042794,0.949499,0.007707
11423119,IU football strength and conditioning coach Derek Owings gets new contract,0.268865,0.70485,0.026286
11423125,"IU football recruiting: Blake Smythe commits, Franklin defensive lineman",0.167912,0.815849,0.016239
11423107,"Padres pregame: Brandon Lockridge activated, Tirso Ornelas optioned to El Paso",0.036935,0.948358,0.014707
11423129,A legal architect of Guantanamo questions Trump's El Salvador plan,0.007409,0.943802,0.048789
11423127,Bets Surge For Three Leaders Near Buy Points As Market Rally Gathers Steam,0.877071,0.096662,0.026267
11423153,Danny Musovski looks to stay hot as Sounders host St. Louis,0.376284,0.59925,0.024466
11425513,This simple Amazon tablet became one of my biggest smart home upgrades yet (and it's on sale),0.823572,0.135144,0.041285
11425585,"The Best Tequilas For Sipping, According To Bartenders And Beverage Directors",0.290324,0.693453,0.016223
11425571,Who’s the most important player for the Cavs in the Eastern Conference semifinals vs. the Pacers? Wine and Gold Talk podcast,0.101694,0.882974,0.015332
11425631,This new Asus smartwatch is the first to measure both blood pressure and ECG,0.523555,0.436648,0.039797
11423154,NFL draft: First-round redraft has Arizona Cardinals getting DT,0.105001,0.874716,0.020282
11425654,Donald Trump commencement speech: Video and full transcript,0.012585,0.98034,0.007074
11423146,"32 Kardashian/Jenner-Approved Mother’s Day Gifts for Moms Who Are Doing Amazing, Sweetie",0.816826,0.159453,0.023722
11423145,These Are The Best Fast Food And Restaurant Deals This Month To Help You Eat On The Cheap,0.884666,0.079159,0.036175
11425693,"AU Deals: Death Star Sized Discounts on Early May The 4th Bargains, Mad Monster Hunter Deals, and More!",0.127698,0.829951,0.042351
11425611,‘The Walking Dead: Dead City’: Lauren Cohan talks turning the Bay State into a zombified Big Apple,0.105028,0.628868,0.266103
11423117,Apple Eases App Store Rules Under Court Pressure,0.068153,0.345099,0.586748
11423158,The Not-Pebble Watch Is a Sign We Crave Something Unique,0.775381,0.138888,0.085731
11423164,"Quirky Comedienne Ruth Buzzi, Dead at 88",0.02052,0.930755,0.048725
11425582,Apple To Rally More Than 17%? Here Are 10 Top Analyst Forecasts For Friday,0.720914,0.246535,0.03255
11425526,"N.H. Teen, 19, Accused of Intentionally Causing Fatal Collision with Motorcycle While Driving Under the Influence: Police",0.008289,0.196807,0.794904
11425568,I uploaded my biometrics at the keynote for Sam Altman's buzzy crypto company. Here are 3 takeaways.,0.124013,0.848121,0.027867
11423167,World’s tallest and smallest dogs meet up for a playdate,0.116473,0.874689,0.008837
11425529,Spotify's iPhone app now lets you choose how you want to pay,0.128672,0.778965,0.092363
11425669,31 Top-Rated Products For Organizing Any Space,0.828055,0.14686,0.025085
11425629,"iOS 18 Seven Months Later: Customization and Notes App Impress, Apple Intelligence Not So Much",0.062116,0.735728,0.202156
11425729,Amazon Prime Day 2025: Here's What We Know About the Summer Shopping Event,0.033198,0.954359,0.012443
11425726,Spotify submits app update to Apple with external link for purchases in US,0.03675,0.919711,0.043539
11425681,"China Evaluating US Trade Talks, Apple-Amazon Earnings, More",0.072666,0.892988,0.034347
11425663,"Luigi Mangione wants state murder case dropped, arguing double jeopardy in UnitedHealthcare killing",0.012048,0.247632,0.740319
11423108,How to watch 'Black Bag' right now: The sexy spy thriller comes to streaming,0.12598,0.832911,0.041109
11425679,"US-China Possible Trade Talks, Apple-Amazon Earnings, More",0.081015,0.893371,0.025614
